cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_81037,Stem Cell,34.42,43,79.83
CELL_66200,Erythrocyte,119.76,7,84.03
CELL_32317,Leukocyte,101.81,41,94.02
CELL_72563,Erythrocyte,32.91,37,94.59
CELL_66747,Leukocyte,9.15,22,85.02
CELL_64301,Leukocyte,82.46,43,74.01
CELL_55054,Stem Cell,70.25,18,92.58
CELL_17174,Epithelial,13.9,16,52.08
CELL_90386,Epithelial,56.5,48,63.84
CELL_44614,Epithelial,12.72,25,93.39
CELL_96011,Neuron,19.42,25,87.06
CELL_69074,Leukocyte,63.07,7,53.53
CELL_28500,Stem Cell,29.46,43,71.85
CELL_83804,Erythrocyte,42.42,25,58.84
CELL_82171,Neuron,16.27,15,86.42
CELL_63203,Erythrocyte,55.89,29,97.63
CELL_27080,Leukocyte,99.87,43,54.25
CELL_28930,Stem Cell,116.27,37,67.62
CELL_18941,Erythrocyte,103.99,23,75.2
CELL_92888,Leukocyte,57.96,38,68.1
CELL_67661,Stem Cell,31.29,19,62.43
CELL_93064,Leukocyte,9.51,44,67.49
CELL_54185,Fibroblast,90.72,45,89.51
CELL_95179,Erythrocyte,58.15,41,52.25
CELL_92529,Stem Cell,16.06,44,83.93
CELL_34422,Neuron,29.67,36,92.09
CELL_50039,Stem Cell,28.37,41,86.04
CELL_37219,Leukocyte,71.04,15,54.07
CELL_36319,Myocyte,57.63,8,72.91
CELL_75329,Stem Cell,80.58,40,65.97
CELL_49024,Stem Cell,57.55,30,63.63
CELL_66571,Neuron,9.52,38,57.32
CELL_87834,Myocyte,104.23,5,73.13
CELL_70241,Erythrocyte,34.16,19,52.93
CELL_62914,Epithelial,37.27,44,97.83
CELL_51851,Myocyte,42.75,43,51.49
CELL_13191,Leukocyte,42.2,10,75.93
CELL_13008,Leukocyte,45.6,47,99.57
CELL_69109,Neuron,111.85,7,68.26
CELL_96013,Epithelial,80.72,32,81.45
CELL_83028,Leukocyte,103.74,40,98.45
CELL_45117,Myocyte,46.09,23,53.05
CELL_64219,Stem Cell,35.21,50,92.31
CELL_94989,Leukocyte,90.16,46,96.5
CELL_39778,Erythrocyte,48.58,7,73.03
CELL_76745,Leukocyte,18.43,30,99.32
CELL_16514,Leukocyte,111.39,24,57.47
CELL_27939,Fibroblast,74.03,24,77.94
CELL_81561,Neuron,42.5,30,56.6
CELL_19403,Neuron,16.95,24,64.72
CELL_76074,Erythrocyte,73.54,48,76.19
CELL_66632,Erythrocyte,14.68,45,69.75
CELL_74381,Myocyte,86.67,39,52.52
CELL_95016,Myocyte,105.97,14,54.79
CELL_99122,Fibroblast,15.27,9,65.01
CELL_79877,Fibroblast,99.86,45,88.85
CELL_80665,Neuron,55.45,19,77.17
CELL_99818,Fibroblast,77.4,33,58.02
CELL_99352,Fibroblast,100.11,20,87.57
CELL_73540,Neuron,59.06,8,63.97
CELL_36325,Myocyte,54.83,40,82.41
CELL_73881,Leukocyte,51.12,28,92.04
CELL_29820,Myocyte,39.37,19,94.06
CELL_22282,Epithelial,80.08,31,99.01
CELL_92315,Myocyte,109.86,44,67.2
CELL_33891,Stem Cell,49.54,19,77.79
CELL_65395,Neuron,28.3,19,75.75
CELL_64089,Stem Cell,113.1,47,79.39
CELL_20475,Epithelial,105.38,44,77.84
CELL_16079,Epithelial,16.57,41,64.72
CELL_72891,Myocyte,76.95,44,97.0
CELL_37926,Stem Cell,14.6,10,76.28
CELL_11970,Neuron,12.51,37,93.56
CELL_33850,Leukocyte,12.14,6,91.11
CELL_55148,Fibroblast,30.6,23,93.99
CELL_78231,Myocyte,74.86,33,76.87
CELL_69568,Epithelial,94.68,16,89.64
CELL_58487,Neuron,62.29,41,87.29
