cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_57197,Epithelial,40.94,23,90.63
CELL_19752,Leukocyte,117.92,37,99.34
CELL_64845,Myocyte,87.34,44,55.6
CELL_40982,Erythrocyte,69.93,50,86.13
CELL_94552,Erythrocyte,42.21,33,89.91
CELL_87117,Fibroblast,73.04,30,63.65
CELL_31824,Stem Cell,33.51,38,54.84
CELL_19480,Leukocyte,33.92,23,60.72
CELL_80463,Epithelial,91.03,18,50.53
CELL_13500,Fibroblast,64.36,21,80.23
CELL_15241,Stem Cell,115.37,9,89.3
CELL_77041,Stem Cell,95.92,47,82.94
CELL_54303,Neuron,87.77,15,50.02
CELL_50276,Neuron,14.65,26,50.74
CELL_92441,Leukocyte,20.57,21,61.38
CELL_37555,Stem Cell,59.47,16,52.53
CELL_73113,Erythrocyte,54.91,40,54.54
CELL_16004,Leukocyte,116.07,18,63.68
CELL_31160,Epithelial,50.79,49,56.12
CELL_79926,Neuron,39.88,33,93.88
CELL_97238,Myocyte,50.87,40,99.31
CELL_25104,Neuron,115.4,17,82.7
CELL_83060,Erythrocyte,113.83,33,95.59
CELL_38392,Neuron,106.49,42,80.43
CELL_24430,Neuron,44.9,34,54.24
CELL_66236,Erythrocyte,62.79,9,73.45
CELL_35144,Stem Cell,25.82,28,60.91
CELL_67132,Erythrocyte,15.08,32,50.7
CELL_36546,Fibroblast,11.02,24,55.06
CELL_73727,Stem Cell,92.08,47,57.17
CELL_38831,Epithelial,41.96,38,50.05
CELL_55403,Epithelial,10.11,5,82.07
CELL_38206,Neuron,56.09,18,93.04
CELL_89550,Erythrocyte,35.82,6,69.53
CELL_92073,Myocyte,53.54,19,62.12
CELL_20680,Neuron,44.12,12,70.49
CELL_10617,Myocyte,80.89,26,75.13
CELL_46963,Stem Cell,106.0,28,90.96
CELL_81784,Myocyte,60.84,7,62.46
CELL_28723,Epithelial,93.38,11,67.16
CELL_62186,Fibroblast,99.74,44,75.86
CELL_58767,Fibroblast,105.73,9,97.49
CELL_86528,Neuron,56.99,35,94.06
CELL_55640,Myocyte,113.77,30,70.14
CELL_95507,Fibroblast,112.35,9,81.7
CELL_54379,Myocyte,11.87,21,91.35
CELL_62456,Stem Cell,28.48,25,74.64
CELL_16799,Fibroblast,113.36,44,57.35
CELL_15687,Leukocyte,10.39,30,87.8
CELL_99943,Neuron,16.71,34,85.82
CELL_74308,Fibroblast,63.54,13,50.51
CELL_73832,Myocyte,99.41,21,83.61
CELL_53585,Myocyte,82.41,11,86.88
CELL_86262,Fibroblast,34.53,50,79.16
CELL_15736,Fibroblast,15.64,10,59.6
CELL_58405,Fibroblast,21.51,38,51.11
CELL_20083,Leukocyte,109.4,6,86.22
CELL_70877,Myocyte,49.03,32,87.44
CELL_89049,Fibroblast,102.95,14,71.13
CELL_74851,Stem Cell,46.55,25,61.74
CELL_99292,Neuron,53.85,48,76.58
CELL_13632,Epithelial,43.78,40,54.32
CELL_35119,Epithelial,83.65,7,72.93
CELL_55810,Myocyte,65.58,50,79.91
CELL_56346,Erythrocyte,34.08,13,51.33
CELL_72257,Fibroblast,39.03,40,52.25
CELL_56114,Erythrocyte,84.53,37,57.44
CELL_73773,Stem Cell,17.19,9,99.85
CELL_88841,Fibroblast,48.84,27,68.29
CELL_72477,Fibroblast,12.32,43,92.7
CELL_26492,Neuron,26.86,49,68.56
CELL_86403,Stem Cell,87.49,12,77.07
CELL_61037,Fibroblast,28.32,24,89.98
CELL_87416,Myocyte,6.98,43,88.58
CELL_92822,Leukocyte,61.45,14,94.0
CELL_86752,Epithelial,57.22,7,51.34
CELL_28091,Leukocyte,94.0,28,59.87
CELL_71125,Neuron,14.22,24,66.89
CELL_71381,Leukocyte,119.26,9,82.89
CELL_79788,Epithelial,52.72,28,64.44
CELL_11364,Stem Cell,72.54,35,91.66
CELL_10883,Erythrocyte,67.56,49,59.09
CELL_53694,Stem Cell,107.7,46,63.68
CELL_41396,Leukocyte,64.34,38,86.23
CELL_41596,Leukocyte,67.32,11,91.3
CELL_14641,Myocyte,78.86,8,87.84
CELL_79599,Leukocyte,59.82,6,93.76
CELL_76831,Neuron,73.09,5,92.75
CELL_95914,Stem Cell,50.22,13,80.97
CELL_94453,Neuron,89.5,12,78.15
CELL_74513,Neuron,33.21,38,86.99
CELL_25181,Fibroblast,32.76,8,99.47
CELL_67389,Stem Cell,54.74,27,93.74
CELL_14356,Erythrocyte,46.93,35,64.8
CELL_80818,Leukocyte,79.43,36,93.1
CELL_46621,Stem Cell,77.26,28,95.25
CELL_55820,Neuron,90.89,32,84.6
CELL_22588,Leukocyte,73.33,26,82.67
CELL_56889,Stem Cell,73.76,13,89.23
CELL_95394,Epithelial,41.34,30,99.85
CELL_34054,Neuron,93.85,21,98.1
CELL_38396,Myocyte,54.55,47,58.75
CELL_97999,Fibroblast,91.24,46,86.12
CELL_43893,Myocyte,53.52,15,62.14
CELL_21035,Fibroblast,107.93,5,67.2
CELL_38524,Epithelial,24.12,31,82.02
CELL_44624,Erythrocyte,99.52,40,80.36
CELL_73963,Epithelial,104.0,16,55.06
CELL_20419,Fibroblast,77.58,13,79.05
CELL_96747,Neuron,46.02,9,64.73
CELL_95193,Stem Cell,59.02,34,90.34
CELL_47134,Myocyte,15.66,22,78.64
CELL_48245,Fibroblast,35.72,35,95.96
CELL_93627,Epithelial,43.12,39,77.74
CELL_28676,Leukocyte,20.88,11,80.88
CELL_33016,Erythrocyte,92.95,19,63.48
CELL_91198,Leukocyte,75.03,41,52.95
CELL_90324,Erythrocyte,48.46,44,90.55
CELL_27129,Neuron,91.72,9,85.18
CELL_69133,Stem Cell,31.68,20,94.48
CELL_34426,Fibroblast,48.93,31,64.67
CELL_82777,Epithelial,50.93,10,88.47
CELL_75939,Erythrocyte,105.45,28,73.86
CELL_46090,Neuron,36.96,22,74.75
CELL_99989,Epithelial,67.19,50,96.41
CELL_39798,Neuron,63.45,46,79.81
CELL_37904,Erythrocyte,66.94,14,80.75
CELL_18872,Neuron,35.77,25,98.37
CELL_14531,Fibroblast,108.62,6,85.88
CELL_52660,Fibroblast,6.96,40,78.61
CELL_81861,Erythrocyte,99.4,37,85.94
CELL_25692,Epithelial,52.21,23,68.89
CELL_10513,Fibroblast,22.76,6,77.33
CELL_62627,Leukocyte,30.74,31,55.85
CELL_71124,Neuron,35.87,43,58.55
CELL_18346,Myocyte,87.45,37,81.07
CELL_19799,Neuron,15.65,16,57.69
CELL_94032,Neuron,5.89,20,65.65
CELL_80888,Stem Cell,54.01,15,78.6
