cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_88061,Leukocyte,101.28,45,56.23
CELL_62604,Epithelial,30.53,25,69.46
CELL_49777,Fibroblast,86.54,22,63.29
CELL_66560,Stem Cell,92.42,48,96.47
CELL_98314,Myocyte,99.17,44,56.82
CELL_49034,Epithelial,115.14,15,77.38
CELL_44307,Leukocyte,76.38,34,87.66
CELL_90222,Fibroblast,42.11,17,98.93
CELL_67496,Stem Cell,28.05,41,98.6
CELL_40450,Neuron,61.41,21,56.55
CELL_59285,Erythrocyte,69.5,26,90.45
CELL_46684,Epithelial,55.19,7,99.71
CELL_34872,Leukocyte,8.4,47,85.41
CELL_67237,Epithelial,31.23,7,63.84
CELL_47265,Neuron,74.37,45,62.57
CELL_43886,Fibroblast,95.51,36,61.23
CELL_84986,Erythrocyte,11.98,39,87.55
CELL_29421,Epithelial,34.46,44,88.11
CELL_64433,Epithelial,100.47,17,84.24
CELL_85020,Stem Cell,119.76,14,54.57
CELL_50952,Stem Cell,50.89,13,70.32
CELL_41556,Epithelial,31.22,18,73.14
CELL_60859,Erythrocyte,69.7,31,76.92
CELL_60679,Fibroblast,40.05,38,53.38
CELL_17004,Epithelial,82.38,18,58.35
CELL_21514,Stem Cell,23.7,8,51.54
CELL_36574,Leukocyte,96.68,43,52.49
CELL_84695,Myocyte,52.0,18,73.47
CELL_50251,Myocyte,84.69,9,91.71
CELL_37151,Leukocyte,109.75,40,71.28
CELL_63140,Erythrocyte,50.42,35,99.38
CELL_48795,Stem Cell,81.82,28,99.75
CELL_50671,Leukocyte,76.8,7,61.7
CELL_25808,Fibroblast,46.34,48,78.49
CELL_55245,Fibroblast,84.16,15,63.22
CELL_44339,Leukocyte,52.91,22,75.21
CELL_44076,Neuron,9.27,12,68.42
CELL_37907,Neuron,69.6,37,81.25
CELL_45343,Fibroblast,63.98,48,94.07
CELL_97257,Stem Cell,36.87,21,60.59
CELL_87575,Epithelial,11.41,13,69.86
CELL_59443,Neuron,85.44,8,63.27
CELL_83553,Stem Cell,25.61,23,75.69
CELL_69613,Neuron,16.73,36,73.51
CELL_58695,Epithelial,66.62,6,50.9
CELL_90703,Myocyte,59.76,14,89.57
CELL_29705,Stem Cell,41.5,39,67.75
CELL_62405,Leukocyte,99.61,13,71.71
CELL_41536,Epithelial,19.8,48,78.31
