cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_51180,Stem Cell,26.11,16,66.41
CELL_80815,Fibroblast,50.96,8,91.92
CELL_44433,Myocyte,64.01,35,91.43
CELL_67993,Epithelial,92.01,7,71.74
CELL_81474,Leukocyte,19.5,7,51.34
CELL_15600,Erythrocyte,118.07,17,91.4
CELL_57459,Fibroblast,119.13,46,50.54
CELL_32255,Stem Cell,108.38,26,88.74
CELL_83426,Neuron,37.52,43,51.86
CELL_39096,Leukocyte,60.19,11,99.82
CELL_78803,Fibroblast,13.19,17,94.93
CELL_90129,Myocyte,69.27,6,96.21
CELL_63747,Myocyte,5.22,24,77.47
CELL_19752,Erythrocyte,91.21,45,71.77
CELL_57805,Stem Cell,97.22,14,81.75
CELL_18835,Erythrocyte,64.95,38,56.54
CELL_63156,Myocyte,65.03,12,99.93
CELL_21007,Myocyte,47.64,31,98.01
CELL_54810,Epithelial,61.92,47,99.71
CELL_86919,Leukocyte,103.82,18,89.17
CELL_44449,Neuron,89.97,5,94.53
CELL_33036,Leukocyte,22.67,42,78.51
CELL_33536,Neuron,80.3,39,84.35
CELL_38029,Leukocyte,109.6,35,68.43
CELL_54563,Fibroblast,46.59,41,95.29
CELL_59255,Epithelial,60.91,14,62.52
CELL_19861,Stem Cell,43.56,24,74.81
CELL_81693,Stem Cell,33.3,20,89.06
CELL_22066,Erythrocyte,37.12,28,77.9
CELL_60198,Myocyte,11.78,25,54.62
CELL_38919,Erythrocyte,77.32,14,55.19
CELL_77673,Fibroblast,102.3,28,60.92
CELL_65322,Erythrocyte,30.76,49,59.45
CELL_92662,Epithelial,12.28,8,97.08
CELL_26664,Neuron,20.66,20,75.18
CELL_47244,Epithelial,27.18,20,80.44
CELL_80011,Epithelial,111.64,25,76.41
CELL_34088,Neuron,106.16,38,83.04
CELL_72195,Neuron,112.18,38,69.8
CELL_60928,Epithelial,96.1,21,73.04
CELL_43099,Neuron,18.35,49,78.36
CELL_24694,Myocyte,78.13,11,74.17
CELL_33663,Myocyte,10.87,19,58.35
CELL_48768,Erythrocyte,105.42,43,61.2
CELL_90981,Stem Cell,87.44,23,67.86
CELL_33693,Epithelial,42.66,18,56.12
CELL_92970,Stem Cell,28.18,12,53.78
CELL_92325,Leukocyte,89.64,48,83.75
CELL_31531,Erythrocyte,95.65,50,52.0
CELL_58162,Erythrocyte,93.74,13,57.64
CELL_44007,Epithelial,92.05,31,71.29
CELL_65792,Fibroblast,92.76,39,75.7
CELL_60714,Erythrocyte,104.01,32,73.13
CELL_21805,Neuron,60.35,26,73.02
CELL_97786,Myocyte,56.81,25,67.75
CELL_26901,Leukocyte,51.73,14,67.78
CELL_45866,Stem Cell,44.59,45,55.93
CELL_66553,Myocyte,59.95,28,98.54
CELL_79373,Neuron,16.76,27,77.67
CELL_69164,Epithelial,109.68,15,89.95
CELL_82028,Neuron,18.36,41,80.44
