cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_62384,Leukocyte,111.33,46,70.52
CELL_99234,Erythrocyte,116.68,26,76.48
CELL_57870,Epithelial,39.54,42,51.01
CELL_24411,Erythrocyte,63.22,48,66.59
CELL_14049,Fibroblast,100.79,15,99.01
CELL_86324,Erythrocyte,56.59,11,61.76
CELL_82282,Fibroblast,37.76,34,69.77
CELL_84054,Stem Cell,85.63,18,83.73
CELL_12667,Myocyte,22.75,32,56.53
CELL_74495,Epithelial,34.32,8,92.8
CELL_77760,Neuron,9.84,18,65.45
CELL_68468,Myocyte,85.71,50,58.42
CELL_33353,Leukocyte,82.39,12,84.63
CELL_47012,Epithelial,103.82,47,79.25
CELL_13751,Fibroblast,103.1,7,88.78
CELL_93963,Fibroblast,57.36,45,92.58
CELL_93565,Stem Cell,96.04,27,52.95
CELL_59007,Leukocyte,62.07,11,61.41
CELL_44310,Leukocyte,94.85,46,92.48
CELL_39919,Myocyte,22.05,29,71.92
CELL_48262,Leukocyte,81.08,33,91.78
CELL_37234,Erythrocyte,104.19,22,66.32
CELL_68872,Stem Cell,96.74,17,58.88
CELL_41867,Leukocyte,39.99,32,96.34
CELL_72439,Myocyte,111.76,9,80.17
CELL_30240,Neuron,9.68,47,60.3
CELL_75809,Erythrocyte,13.92,30,77.55
CELL_92966,Stem Cell,98.54,27,70.66
CELL_38475,Leukocyte,36.48,45,98.66
CELL_95092,Myocyte,27.43,36,83.58
CELL_57842,Stem Cell,17.02,11,80.32
CELL_97010,Myocyte,104.62,32,57.31
CELL_63018,Myocyte,77.16,48,51.27
CELL_60548,Stem Cell,14.56,45,50.31
CELL_77267,Erythrocyte,83.79,42,69.31
CELL_25897,Myocyte,9.45,44,67.85
CELL_42377,Epithelial,101.97,8,85.77
CELL_77064,Neuron,78.58,40,80.08
CELL_13519,Fibroblast,56.42,47,68.11
CELL_93863,Fibroblast,22.02,35,55.07
CELL_29420,Epithelial,87.49,26,77.94
CELL_11106,Epithelial,60.86,27,60.16
CELL_95456,Stem Cell,38.23,50,81.9
CELL_65872,Erythrocyte,115.99,17,54.48
CELL_52752,Stem Cell,115.86,15,67.66
CELL_50373,Erythrocyte,90.88,8,68.15
CELL_35949,Stem Cell,50.37,37,78.09
CELL_17018,Epithelial,18.14,34,70.53
CELL_33234,Epithelial,8.61,24,92.81
CELL_90734,Erythrocyte,93.28,11,60.7
CELL_39444,Neuron,75.5,9,60.46
CELL_60550,Fibroblast,75.93,46,60.63
CELL_10669,Neuron,5.47,8,84.4
CELL_60327,Fibroblast,62.93,12,91.18
CELL_79533,Erythrocyte,57.52,46,81.52
CELL_20122,Myocyte,34.72,8,72.28
CELL_70858,Erythrocyte,25.41,19,92.29
CELL_19713,Erythrocyte,42.31,40,51.08
CELL_77254,Stem Cell,51.17,38,67.37
CELL_84048,Myocyte,27.26,24,97.79
CELL_15694,Erythrocyte,12.29,42,73.56
CELL_15990,Myocyte,15.56,36,83.66
CELL_84891,Neuron,16.68,48,50.04
CELL_11322,Fibroblast,16.18,33,90.15
CELL_40998,Myocyte,39.73,16,75.26
CELL_61225,Leukocyte,45.78,36,70.43
CELL_79568,Stem Cell,54.49,23,83.81
CELL_89623,Erythrocyte,18.57,12,89.79
CELL_76410,Epithelial,74.58,13,66.52
CELL_84010,Leukocyte,43.94,44,88.58
CELL_80200,Myocyte,24.01,42,57.19
CELL_42573,Fibroblast,83.61,10,64.44
CELL_72839,Stem Cell,114.73,43,63.84
CELL_44702,Epithelial,108.77,19,61.14
CELL_74304,Fibroblast,48.97,49,78.33
CELL_21727,Epithelial,97.85,37,76.95
CELL_13795,Leukocyte,87.21,13,54.56
CELL_22956,Fibroblast,30.93,12,61.86
CELL_11503,Neuron,68.28,45,85.2
CELL_26672,Fibroblast,8.82,45,63.69
CELL_46460,Stem Cell,74.06,11,94.85
CELL_90836,Myocyte,109.7,19,84.27
CELL_51889,Erythrocyte,71.65,37,59.14
CELL_23849,Neuron,39.13,19,82.88
CELL_65161,Myocyte,15.95,6,62.34
CELL_14280,Stem Cell,7.6,8,89.91
CELL_94146,Neuron,72.26,36,55.61
CELL_67664,Stem Cell,20.68,39,86.42
CELL_68128,Epithelial,11.04,39,73.44
CELL_26337,Myocyte,29.51,10,81.05
CELL_43401,Myocyte,118.82,19,53.23
CELL_90508,Erythrocyte,75.65,43,94.73
CELL_72407,Epithelial,85.5,45,61.32
CELL_59931,Leukocyte,81.69,9,94.41
CELL_53319,Myocyte,64.02,16,66.5
CELL_58440,Fibroblast,95.17,50,73.65
CELL_55496,Neuron,42.52,45,63.33
CELL_66457,Neuron,44.78,39,69.15
CELL_41627,Epithelial,72.55,35,75.06
CELL_33130,Erythrocyte,84.93,37,64.08
CELL_32543,Epithelial,113.28,35,81.02
CELL_52521,Myocyte,83.9,42,93.32
CELL_38292,Neuron,40.08,23,89.31
CELL_89130,Fibroblast,67.07,15,74.15
CELL_20004,Epithelial,64.6,19,58.76
CELL_66146,Stem Cell,29.34,44,71.74
CELL_11684,Leukocyte,9.23,26,99.55
CELL_38358,Myocyte,18.39,21,93.19
CELL_37153,Erythrocyte,78.18,34,95.17
CELL_72757,Leukocyte,59.88,50,60.34
CELL_47854,Stem Cell,88.0,42,54.05
CELL_25226,Epithelial,21.62,46,70.81
CELL_96983,Fibroblast,43.47,7,96.48
CELL_80401,Epithelial,78.69,24,96.38
CELL_31276,Leukocyte,88.75,16,56.37
CELL_92046,Myocyte,16.52,40,58.89
CELL_84563,Epithelial,104.08,41,85.87
CELL_33373,Stem Cell,102.28,11,81.97
CELL_89312,Stem Cell,102.05,38,98.97
CELL_33807,Stem Cell,90.77,10,61.49
CELL_90797,Fibroblast,47.06,17,98.33
CELL_75979,Leukocyte,15.31,36,78.12
CELL_77647,Myocyte,42.86,5,84.84
CELL_44841,Erythrocyte,8.65,25,86.83
CELL_23966,Epithelial,89.9,49,57.72
CELL_24861,Epithelial,31.86,44,86.15
CELL_18625,Myocyte,117.81,46,54.32
CELL_53904,Stem Cell,84.46,43,73.96
CELL_33823,Leukocyte,52.81,32,93.8
CELL_93638,Neuron,26.93,9,88.34
CELL_81291,Stem Cell,39.24,30,65.17
CELL_52587,Epithelial,104.04,37,99.78
CELL_44828,Stem Cell,71.37,20,57.07
CELL_53923,Leukocyte,17.17,22,74.38
CELL_43930,Fibroblast,18.49,19,65.6
CELL_72301,Neuron,29.34,28,68.57
CELL_37771,Epithelial,71.57,6,97.62
CELL_21918,Leukocyte,32.48,25,79.17
CELL_76862,Fibroblast,85.95,27,66.02
CELL_59049,Fibroblast,119.93,50,75.09
CELL_79708,Fibroblast,118.94,38,72.23
CELL_59885,Erythrocyte,31.7,20,74.58
CELL_60199,Stem Cell,79.27,19,78.29
CELL_86657,Erythrocyte,11.05,31,53.38
CELL_53164,Myocyte,111.18,14,55.6
CELL_11918,Stem Cell,73.34,16,66.51
CELL_22817,Fibroblast,29.41,18,79.13
CELL_39188,Epithelial,38.14,24,93.05
CELL_16063,Erythrocyte,5.97,9,82.51
CELL_20425,Neuron,39.57,16,80.19
CELL_85389,Leukocyte,86.3,30,75.14
CELL_46753,Myocyte,59.49,7,87.08
CELL_37532,Erythrocyte,30.18,32,50.73
CELL_98802,Stem Cell,83.0,15,57.01
CELL_49481,Epithelial,29.92,18,67.02
CELL_78579,Fibroblast,110.97,50,79.44
CELL_25693,Stem Cell,88.74,36,56.25
CELL_95049,Epithelial,111.04,5,53.95
CELL_17771,Leukocyte,8.08,34,82.53
CELL_27653,Epithelial,95.92,42,53.8
CELL_11797,Epithelial,24.33,18,96.8
CELL_15459,Myocyte,28.73,26,74.33
CELL_66087,Epithelial,104.14,18,90.2
CELL_53013,Erythrocyte,85.14,14,98.74
CELL_38821,Fibroblast,79.38,38,83.35
CELL_55353,Myocyte,42.49,34,78.53
CELL_26860,Leukocyte,102.56,19,82.36
CELL_20840,Myocyte,115.92,7,63.98
CELL_82972,Myocyte,10.13,34,96.14
CELL_57776,Leukocyte,116.62,29,79.43
CELL_79423,Erythrocyte,32.53,37,50.04
CELL_34698,Neuron,48.57,41,65.31
CELL_61836,Leukocyte,68.6,41,54.72
