cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_14474,Myocyte,61.01,16,56.31
CELL_54350,Fibroblast,101.46,5,53.73
CELL_82593,Neuron,33.67,24,59.6
CELL_93744,Fibroblast,33.98,7,50.5
CELL_91323,Stem Cell,116.26,13,67.89
CELL_32386,Neuron,31.42,15,51.07
CELL_22627,Neuron,70.85,17,62.91
CELL_69765,Myocyte,107.59,16,51.96
CELL_36829,Epithelial,101.99,21,81.47
CELL_68398,Myocyte,24.97,47,86.76
CELL_59327,Leukocyte,78.66,45,90.63
CELL_75737,Stem Cell,102.44,23,93.16
CELL_78603,Myocyte,12.2,5,64.0
CELL_26151,Neuron,94.46,13,80.05
CELL_22146,Myocyte,61.88,31,80.44
CELL_93058,Erythrocyte,119.16,45,97.86
CELL_59430,Leukocyte,26.08,13,90.98
CELL_34360,Fibroblast,30.85,41,91.97
CELL_26992,Neuron,83.88,21,95.77
CELL_64579,Stem Cell,45.36,47,51.86
CELL_16231,Leukocyte,71.51,12,86.6
CELL_50312,Neuron,88.65,11,64.02
CELL_15973,Erythrocyte,94.48,27,84.43
CELL_19930,Leukocyte,36.81,19,96.26
CELL_97637,Fibroblast,75.09,47,86.59
CELL_72592,Stem Cell,32.13,24,99.95
CELL_18261,Myocyte,27.86,24,97.85
CELL_71184,Fibroblast,18.69,30,79.39
CELL_45530,Leukocyte,50.91,22,92.87
CELL_37328,Neuron,28.76,7,61.95
CELL_25815,Epithelial,75.55,6,65.55
CELL_10805,Epithelial,5.89,15,97.66
CELL_42484,Leukocyte,48.22,13,54.91
CELL_46235,Fibroblast,105.03,9,59.06
CELL_53899,Erythrocyte,31.63,35,89.23
CELL_37037,Fibroblast,60.32,28,53.27
CELL_56355,Neuron,31.34,27,73.67
CELL_29123,Stem Cell,6.86,32,63.98
CELL_37039,Myocyte,117.05,30,57.96
CELL_77467,Epithelial,83.8,43,70.28
CELL_65377,Myocyte,87.0,41,91.54
CELL_73665,Epithelial,118.73,48,61.01
CELL_36261,Stem Cell,96.29,47,71.43
CELL_42210,Erythrocyte,43.58,11,71.44
CELL_26114,Myocyte,97.21,43,57.16
CELL_81757,Stem Cell,55.88,13,86.75
CELL_92724,Epithelial,75.43,26,98.06
CELL_81960,Leukocyte,75.95,47,99.46
CELL_23717,Stem Cell,96.82,17,67.79
CELL_78108,Erythrocyte,14.06,48,95.17
CELL_97309,Stem Cell,25.01,15,89.45
CELL_77556,Neuron,51.09,44,90.48
CELL_96273,Erythrocyte,113.35,20,55.89
CELL_14870,Neuron,14.11,18,74.65
CELL_15306,Stem Cell,95.94,27,95.32
CELL_18080,Epithelial,24.86,38,89.89
CELL_95550,Epithelial,109.09,26,91.9
CELL_93180,Fibroblast,40.67,38,71.62
CELL_75202,Erythrocyte,106.92,40,53.35
CELL_68098,Leukocyte,68.73,10,85.38
CELL_19138,Fibroblast,47.21,16,89.25
CELL_75087,Erythrocyte,99.12,47,86.65
CELL_39260,Erythrocyte,110.45,47,80.02
CELL_42125,Fibroblast,98.31,23,54.97
CELL_39697,Myocyte,103.06,38,53.99
CELL_87541,Leukocyte,83.94,29,70.8
CELL_93259,Fibroblast,26.56,5,65.68
CELL_24147,Leukocyte,111.44,30,69.04
CELL_34880,Leukocyte,79.3,9,67.38
CELL_60028,Neuron,93.77,30,89.02
CELL_36524,Leukocyte,74.17,12,97.68
CELL_68649,Leukocyte,64.15,28,85.48
CELL_97692,Neuron,46.78,31,61.58
CELL_48915,Stem Cell,105.38,18,77.59
CELL_63620,Myocyte,33.46,44,98.55
CELL_62123,Stem Cell,46.21,41,76.38
CELL_84842,Neuron,25.86,29,63.89
CELL_76296,Stem Cell,100.51,5,68.23
CELL_69077,Fibroblast,49.37,22,77.12
CELL_13902,Neuron,66.51,19,50.11
CELL_78248,Myocyte,82.86,25,57.21
CELL_83803,Fibroblast,51.01,33,81.0
CELL_54852,Stem Cell,67.3,34,78.86
CELL_73268,Erythrocyte,102.71,44,61.75
CELL_95791,Stem Cell,29.36,39,74.45
CELL_18848,Stem Cell,33.88,41,60.98
CELL_35551,Myocyte,26.2,7,97.98
CELL_84158,Myocyte,33.86,36,79.97
CELL_82355,Fibroblast,95.84,41,68.41
CELL_35328,Erythrocyte,101.87,5,89.52
CELL_61826,Erythrocyte,5.17,15,71.73
CELL_67511,Fibroblast,82.37,21,55.44
CELL_23298,Stem Cell,33.84,25,63.84
CELL_51288,Erythrocyte,83.47,33,83.75
CELL_76725,Myocyte,103.78,37,68.47
CELL_39959,Erythrocyte,88.03,13,55.17
CELL_85014,Stem Cell,53.57,36,99.58
CELL_56905,Myocyte,55.45,24,91.5
CELL_80085,Myocyte,99.56,22,71.81
CELL_82201,Epithelial,79.78,21,94.07
CELL_11169,Myocyte,14.99,28,82.41
CELL_83713,Neuron,32.92,22,76.21
CELL_52662,Neuron,78.54,28,78.06
CELL_87358,Leukocyte,96.71,36,52.71
CELL_28747,Leukocyte,62.15,46,81.38
CELL_78812,Epithelial,114.66,47,51.75
CELL_79380,Stem Cell,63.31,8,89.93
CELL_72954,Epithelial,28.89,12,88.13
CELL_37504,Myocyte,114.64,13,84.25
CELL_10735,Stem Cell,114.77,29,79.87
CELL_94573,Neuron,109.92,39,70.84
CELL_17410,Erythrocyte,89.01,18,66.12
CELL_87557,Fibroblast,103.96,8,96.03
CELL_32276,Leukocyte,55.98,5,80.73
CELL_43580,Epithelial,46.28,47,53.56
CELL_19948,Epithelial,61.73,27,51.72
CELL_36425,Epithelial,108.39,15,53.06
CELL_52917,Epithelial,61.47,45,84.8
CELL_11179,Myocyte,28.14,24,54.53
CELL_27343,Myocyte,27.4,9,72.63
CELL_39127,Stem Cell,85.77,25,82.8
CELL_20578,Myocyte,97.45,19,99.6
CELL_43523,Myocyte,47.51,6,81.02
CELL_48102,Fibroblast,48.31,33,80.73
CELL_49295,Erythrocyte,66.29,10,64.26
CELL_74036,Leukocyte,39.99,11,72.23
CELL_24906,Myocyte,85.99,22,68.39
CELL_79351,Epithelial,9.33,33,91.24
CELL_47283,Stem Cell,61.18,38,75.52
CELL_88734,Stem Cell,85.43,43,95.58
CELL_17933,Fibroblast,45.84,37,93.41
CELL_94604,Epithelial,58.6,16,52.79
CELL_54430,Erythrocyte,28.06,14,74.65
CELL_44346,Neuron,21.16,35,91.3
CELL_64196,Neuron,5.65,43,61.31
CELL_92756,Myocyte,44.12,6,91.68
CELL_98975,Stem Cell,72.92,10,76.82
CELL_59464,Fibroblast,103.29,48,90.89
CELL_68346,Myocyte,29.23,43,82.47
CELL_13932,Leukocyte,68.52,46,95.13
CELL_53951,Fibroblast,82.2,19,69.58
CELL_45623,Fibroblast,112.43,24,54.36
CELL_81827,Erythrocyte,33.74,27,60.92
CELL_28028,Myocyte,67.35,21,65.88
CELL_80339,Fibroblast,87.51,33,73.55
CELL_68842,Epithelial,106.98,22,84.51
CELL_74991,Leukocyte,6.07,27,58.65
CELL_60118,Myocyte,18.87,41,92.52
CELL_99036,Epithelial,71.95,28,84.21
CELL_33580,Myocyte,100.36,20,94.2
CELL_34985,Fibroblast,118.83,44,59.45
CELL_76305,Leukocyte,105.66,47,50.53
CELL_56846,Fibroblast,12.93,45,60.83
CELL_48030,Stem Cell,7.23,23,70.79
CELL_18472,Epithelial,84.0,48,67.99
CELL_99791,Leukocyte,34.92,24,72.58
CELL_78449,Fibroblast,55.61,16,68.97
CELL_66659,Neuron,22.61,15,66.23
CELL_67242,Epithelial,44.88,9,54.95
CELL_13227,Leukocyte,98.48,15,75.12
CELL_36300,Leukocyte,29.46,30,67.32
CELL_70678,Neuron,15.76,35,94.23
