cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_31024,Stem Cell,100.63,16,66.9
CELL_16836,Fibroblast,74.7,18,77.71
CELL_27488,Myocyte,103.91,18,69.39
CELL_58647,Fibroblast,38.97,13,70.87
CELL_81342,Epithelial,112.98,9,65.1
CELL_96032,Myocyte,97.89,13,54.07
CELL_55656,Neuron,105.19,36,56.53
CELL_56768,Epithelial,56.26,12,54.31
CELL_56689,Erythrocyte,37.63,50,68.78
CELL_48812,Erythrocyte,30.28,35,87.75
CELL_19232,Fibroblast,113.14,48,84.65
CELL_12866,Epithelial,108.1,7,65.91
CELL_62597,Stem Cell,83.27,36,51.52
CELL_64757,Erythrocyte,104.25,48,63.76
CELL_54353,Fibroblast,87.37,50,93.28
CELL_96557,Leukocyte,96.45,44,52.99
CELL_94961,Epithelial,63.25,32,62.91
CELL_42120,Erythrocyte,31.37,42,62.21
CELL_91007,Leukocyte,12.7,12,63.4
CELL_28941,Neuron,109.15,45,61.72
CELL_68753,Leukocyte,92.42,50,70.37
CELL_60358,Myocyte,79.46,28,63.04
CELL_34050,Fibroblast,105.9,35,91.88
CELL_93157,Epithelial,52.05,20,51.87
CELL_30990,Leukocyte,75.75,39,71.06
CELL_98904,Epithelial,48.66,19,82.41
CELL_97059,Myocyte,31.45,33,62.27
CELL_77224,Erythrocyte,102.46,41,73.22
CELL_33790,Leukocyte,56.34,31,97.22
CELL_92784,Epithelial,93.76,27,94.51
CELL_26839,Myocyte,91.84,6,50.24
CELL_59575,Fibroblast,102.76,13,84.21
CELL_32960,Leukocyte,11.36,41,94.03
CELL_42418,Stem Cell,100.81,19,85.96
CELL_57544,Epithelial,90.26,17,82.86
CELL_47622,Myocyte,59.58,49,82.21
CELL_12505,Erythrocyte,77.04,46,57.68
CELL_17673,Stem Cell,112.17,50,67.45
CELL_32555,Myocyte,106.25,7,95.81
CELL_96313,Fibroblast,101.25,49,87.55
CELL_85849,Stem Cell,104.91,13,94.85
CELL_59253,Neuron,90.39,15,97.86
CELL_25511,Erythrocyte,114.76,6,53.61
CELL_79855,Stem Cell,25.27,23,76.12
CELL_11010,Myocyte,114.11,17,95.74
CELL_34207,Epithelial,86.79,36,61.15
CELL_12404,Fibroblast,66.45,46,74.53
CELL_95800,Stem Cell,100.83,12,90.11
CELL_54340,Stem Cell,36.33,36,93.25
CELL_79079,Leukocyte,78.55,15,60.52
CELL_94319,Erythrocyte,46.48,16,74.55
CELL_65472,Myocyte,49.62,24,71.81
CELL_62280,Leukocyte,32.94,17,68.47
CELL_30225,Neuron,61.8,12,70.3
CELL_58361,Fibroblast,83.67,22,67.21
CELL_64131,Neuron,80.66,40,54.51
CELL_36462,Myocyte,40.49,23,96.8
CELL_91247,Leukocyte,95.29,35,82.47
CELL_86869,Neuron,20.37,43,85.97
CELL_52910,Myocyte,22.42,18,92.88
CELL_70462,Myocyte,101.12,29,67.3
CELL_82375,Leukocyte,32.69,35,98.89
CELL_55341,Erythrocyte,49.9,36,96.53
CELL_99603,Fibroblast,73.73,13,70.91
CELL_73795,Leukocyte,52.23,17,74.9
CELL_69402,Leukocyte,84.76,19,86.24
CELL_81584,Myocyte,11.7,27,98.84
CELL_42732,Leukocyte,87.12,40,85.23
CELL_20214,Neuron,114.62,11,55.66
CELL_21393,Myocyte,14.37,24,78.39
CELL_12997,Neuron,51.35,20,98.24
CELL_20804,Leukocyte,50.72,34,70.94
CELL_89611,Leukocyte,100.93,10,59.35
CELL_29798,Leukocyte,75.08,42,70.73
CELL_42865,Myocyte,68.64,19,50.91
CELL_51896,Myocyte,75.58,18,54.91
CELL_41567,Fibroblast,90.48,22,94.31
CELL_51081,Leukocyte,94.51,20,70.92
CELL_63189,Epithelial,68.39,19,64.93
CELL_11404,Epithelial,51.01,26,64.64
CELL_28578,Stem Cell,56.04,38,94.87
CELL_38237,Erythrocyte,28.79,6,83.08
CELL_17765,Fibroblast,40.35,15,99.12
CELL_18750,Stem Cell,116.84,21,93.82
CELL_25596,Neuron,54.67,33,60.77
CELL_42829,Myocyte,87.74,10,99.88
CELL_88973,Myocyte,87.09,28,82.66
CELL_30135,Myocyte,70.07,17,70.74
CELL_32787,Neuron,22.74,19,65.56
