cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_37724,Erythrocyte,98.47,7,90.89
CELL_13526,Epithelial,9.93,18,99.01
CELL_92942,Myocyte,45.12,27,60.16
CELL_47722,Erythrocyte,100.98,20,81.85
CELL_60895,Fibroblast,9.02,40,89.1
CELL_82085,Neuron,84.71,9,81.64
CELL_86735,Fibroblast,67.84,43,88.28
CELL_74202,Fibroblast,41.11,16,51.94
CELL_85851,Neuron,51.94,33,62.29
CELL_79843,Neuron,63.7,24,72.87
CELL_29981,Neuron,8.98,39,91.72
CELL_88276,Myocyte,38.57,37,80.52
CELL_89096,Fibroblast,95.34,17,87.02
CELL_98716,Myocyte,19.74,48,86.47
CELL_43847,Neuron,68.29,17,69.71
CELL_30834,Erythrocyte,13.86,7,82.34
CELL_15135,Epithelial,62.84,10,91.72
CELL_52610,Myocyte,33.08,24,74.51
CELL_99681,Erythrocyte,57.85,35,58.96
CELL_72149,Neuron,47.63,45,74.54
CELL_61507,Erythrocyte,106.02,32,93.65
CELL_70943,Erythrocyte,91.28,17,74.72
CELL_25502,Stem Cell,62.72,13,79.21
CELL_75077,Epithelial,118.97,14,63.81
CELL_95229,Epithelial,60.85,43,88.41
CELL_44055,Erythrocyte,41.36,24,99.87
CELL_61368,Leukocyte,75.87,41,74.99
CELL_21099,Myocyte,57.9,36,70.59
CELL_63955,Erythrocyte,118.09,9,64.09
CELL_47968,Stem Cell,8.39,33,69.74
CELL_55453,Leukocyte,81.08,37,94.15
CELL_45435,Myocyte,87.82,30,72.39
CELL_30816,Epithelial,95.22,9,55.85
CELL_77529,Myocyte,14.71,14,64.23
CELL_23051,Stem Cell,73.78,49,57.54
CELL_31554,Myocyte,77.14,15,78.69
CELL_75337,Leukocyte,50.9,9,54.39
CELL_31935,Epithelial,104.59,26,53.32
CELL_22093,Epithelial,79.67,12,92.17
CELL_90230,Erythrocyte,90.74,49,62.98
CELL_89869,Neuron,59.81,32,56.31
CELL_55394,Leukocyte,19.73,32,98.81
CELL_42441,Epithelial,20.15,12,86.87
CELL_29440,Erythrocyte,107.02,49,62.8
CELL_24141,Fibroblast,26.74,18,60.01
CELL_98713,Fibroblast,80.1,42,70.61
CELL_68779,Myocyte,38.7,30,77.27
CELL_67172,Epithelial,15.32,22,85.21
CELL_21448,Myocyte,12.74,24,99.95
CELL_36555,Neuron,32.16,18,86.77
CELL_99078,Myocyte,61.22,45,89.56
CELL_88803,Leukocyte,73.32,5,52.64
CELL_91315,Stem Cell,10.47,11,77.67
CELL_68272,Fibroblast,108.82,9,80.8
CELL_15486,Neuron,52.83,32,79.73
CELL_40534,Fibroblast,69.96,47,53.96
CELL_84257,Epithelial,30.66,20,67.86
CELL_31792,Myocyte,82.44,14,79.48
CELL_48616,Epithelial,104.06,13,50.05
CELL_74525,Erythrocyte,6.33,18,63.83
CELL_21287,Epithelial,22.19,39,94.84
CELL_84824,Stem Cell,100.2,35,89.88
CELL_57251,Myocyte,31.84,36,89.07
CELL_21362,Leukocyte,7.01,36,52.91
CELL_54436,Stem Cell,105.01,49,52.58
CELL_11300,Myocyte,76.71,10,72.11
CELL_24480,Erythrocyte,77.22,6,79.7
CELL_23564,Fibroblast,101.11,14,77.12
CELL_76767,Stem Cell,29.74,26,69.69
CELL_55685,Leukocyte,75.19,47,81.42
CELL_88683,Myocyte,32.45,23,58.49
CELL_80334,Neuron,52.06,22,53.57
CELL_23348,Stem Cell,7.28,22,52.27
CELL_34186,Erythrocyte,101.62,13,97.34
CELL_77907,Stem Cell,40.3,10,66.77
CELL_61919,Fibroblast,42.84,31,78.1
CELL_39072,Erythrocyte,72.1,35,85.38
CELL_18634,Stem Cell,37.7,44,82.13
CELL_62919,Fibroblast,28.29,26,79.23
CELL_16558,Stem Cell,80.25,24,75.19
CELL_56669,Stem Cell,51.73,42,92.24
CELL_77744,Leukocyte,102.76,11,73.38
CELL_10167,Stem Cell,44.56,8,62.49
CELL_20098,Leukocyte,64.37,35,50.99
CELL_68645,Fibroblast,108.56,13,67.04
CELL_54954,Erythrocyte,84.11,41,89.22
CELL_23017,Fibroblast,42.73,50,67.18
CELL_22280,Epithelial,19.8,24,67.33
CELL_30622,Myocyte,78.6,24,50.52
CELL_72043,Erythrocyte,54.27,11,95.64
CELL_89473,Stem Cell,27.74,7,54.05
CELL_45604,Stem Cell,55.55,34,73.48
CELL_48253,Fibroblast,33.64,29,97.76
CELL_12140,Neuron,13.07,8,69.16
CELL_79610,Neuron,42.97,34,91.02
CELL_12147,Myocyte,111.21,23,77.13
CELL_23087,Neuron,88.81,29,64.19
CELL_30979,Epithelial,6.64,44,51.87
CELL_88972,Fibroblast,25.06,49,71.04
CELL_91902,Neuron,76.89,49,99.09
CELL_49191,Fibroblast,74.95,37,85.32
CELL_31233,Leukocyte,77.75,19,57.77
CELL_22103,Myocyte,107.6,45,56.35
CELL_42655,Leukocyte,109.95,39,63.02
CELL_78959,Neuron,82.19,28,74.0
CELL_47844,Neuron,98.33,37,68.17
CELL_85434,Myocyte,79.72,28,72.53
CELL_95188,Epithelial,52.37,46,55.45
CELL_77281,Stem Cell,37.06,15,77.6
CELL_65280,Stem Cell,107.49,10,71.5
CELL_99849,Fibroblast,35.66,36,85.66
CELL_94282,Stem Cell,86.25,30,75.89
CELL_57894,Fibroblast,27.63,48,94.35
CELL_89849,Myocyte,82.89,8,95.72
CELL_21719,Epithelial,57.88,17,97.12
CELL_52950,Myocyte,76.34,36,94.14
CELL_93540,Erythrocyte,33.19,44,69.5
CELL_25025,Epithelial,56.21,8,54.83
CELL_47369,Fibroblast,85.17,47,54.16
CELL_65911,Erythrocyte,49.32,16,71.54
CELL_79141,Stem Cell,49.72,13,83.24
CELL_25197,Fibroblast,76.82,46,66.2
CELL_50233,Fibroblast,14.45,48,64.13
CELL_12099,Fibroblast,55.41,15,93.4
CELL_23160,Stem Cell,5.7,8,64.58
CELL_48443,Neuron,63.7,18,84.28
CELL_29539,Stem Cell,91.41,40,71.18
CELL_16173,Myocyte,110.6,33,99.8
CELL_21877,Leukocyte,32.16,30,67.66
CELL_68402,Neuron,52.95,12,53.39
CELL_95773,Leukocyte,58.23,47,90.88
CELL_35455,Erythrocyte,25.03,6,71.27
CELL_25286,Neuron,28.83,25,67.97
CELL_39611,Neuron,15.53,43,59.89
CELL_63221,Epithelial,42.79,48,55.4
CELL_68598,Neuron,67.63,49,75.33
CELL_69072,Fibroblast,33.72,41,87.26
CELL_40819,Fibroblast,112.53,23,69.22
CELL_67148,Neuron,46.11,27,59.02
CELL_61762,Myocyte,81.1,11,66.74
CELL_16131,Myocyte,44.19,9,68.4
CELL_30979,Erythrocyte,8.88,19,84.29
CELL_93670,Epithelial,84.12,38,85.83
CELL_80312,Epithelial,74.81,18,63.08
CELL_21058,Epithelial,70.71,19,98.36
CELL_65481,Neuron,83.26,33,93.13
CELL_62022,Fibroblast,98.28,15,75.45
CELL_36976,Erythrocyte,58.27,47,67.13
CELL_80806,Fibroblast,77.66,25,67.77
CELL_53095,Myocyte,38.22,24,98.43
CELL_94947,Leukocyte,46.08,6,54.61
CELL_68413,Neuron,41.36,10,97.25
CELL_62729,Neuron,68.02,44,77.81
CELL_77874,Erythrocyte,115.74,19,75.66
CELL_13832,Stem Cell,111.79,43,88.21
CELL_22028,Myocyte,76.02,10,94.47
CELL_83004,Fibroblast,18.75,40,76.31
CELL_35570,Epithelial,67.48,16,67.92
CELL_79304,Fibroblast,48.39,32,56.58
CELL_86738,Neuron,109.55,30,62.02
CELL_93232,Leukocyte,18.15,14,61.25
CELL_87881,Epithelial,59.73,14,81.0
CELL_81024,Stem Cell,24.12,17,95.35
CELL_13465,Myocyte,103.27,25,90.59
CELL_32220,Stem Cell,36.39,14,97.13
CELL_76792,Myocyte,22.51,48,99.25
CELL_88352,Neuron,118.84,20,97.24
CELL_10809,Leukocyte,39.0,37,75.33
CELL_90778,Fibroblast,21.94,9,86.09
CELL_87391,Stem Cell,16.48,30,96.49
CELL_45115,Fibroblast,54.69,12,92.79
CELL_87241,Epithelial,30.84,48,94.67
CELL_48737,Leukocyte,38.9,6,71.57
CELL_18851,Erythrocyte,74.49,30,96.77
CELL_25839,Epithelial,97.25,6,77.42
CELL_92450,Myocyte,10.05,29,50.6
CELL_49457,Fibroblast,76.66,46,85.71
CELL_22145,Leukocyte,96.16,32,52.44
CELL_32697,Fibroblast,110.06,12,89.38
CELL_68833,Epithelial,69.87,44,55.22
CELL_53345,Myocyte,39.14,20,82.4
CELL_53381,Stem Cell,50.86,46,62.85
CELL_22463,Erythrocyte,19.1,14,54.1
CELL_70398,Leukocyte,29.32,26,99.96
CELL_17082,Erythrocyte,114.41,10,65.95
CELL_51962,Epithelial,98.37,40,59.27
CELL_40205,Erythrocyte,51.86,19,62.15
CELL_48420,Fibroblast,101.68,17,52.89
CELL_46617,Stem Cell,35.22,45,68.01
CELL_27287,Erythrocyte,36.46,7,83.14
CELL_36390,Stem Cell,44.54,17,55.26
CELL_24205,Myocyte,58.51,31,90.16
CELL_44336,Neuron,77.78,5,70.19
CELL_65741,Myocyte,28.47,12,64.19
CELL_65453,Erythrocyte,42.26,9,86.0
CELL_45498,Neuron,15.78,6,90.25
CELL_47900,Leukocyte,72.69,27,78.01
CELL_71399,Epithelial,97.3,32,54.48
CELL_95860,Myocyte,81.48,9,87.06
CELL_65726,Fibroblast,58.9,17,90.24
CELL_14428,Myocyte,41.04,14,96.17
CELL_90925,Fibroblast,9.82,48,50.95
CELL_68720,Neuron,101.3,19,82.78
CELL_49471,Epithelial,61.34,31,83.88
CELL_72702,Stem Cell,75.28,31,54.3
CELL_40025,Leukocyte,19.41,33,87.12
CELL_89859,Myocyte,53.99,31,93.63
CELL_95919,Neuron,68.77,45,97.77
CELL_41107,Leukocyte,41.28,9,86.96
CELL_40076,Erythrocyte,15.79,50,95.3
CELL_38802,Stem Cell,62.08,21,55.85
CELL_12299,Erythrocyte,111.21,48,54.3
CELL_22255,Erythrocyte,115.4,26,89.66
CELL_70471,Epithelial,63.65,43,97.31
CELL_60607,Epithelial,54.15,34,77.31
CELL_25163,Fibroblast,105.02,25,85.39
CELL_59938,Erythrocyte,73.59,41,74.18
CELL_83872,Neuron,84.83,21,76.81
CELL_60857,Epithelial,104.06,42,67.11
CELL_40129,Neuron,17.39,24,79.46
CELL_85979,Stem Cell,40.79,44,62.15
CELL_72958,Myocyte,65.78,45,88.04
CELL_94817,Stem Cell,67.18,6,84.66
CELL_93882,Fibroblast,95.6,37,79.87
CELL_99053,Stem Cell,49.66,23,87.15
CELL_52353,Epithelial,40.97,17,66.14
CELL_50219,Stem Cell,107.94,36,75.89
CELL_40504,Erythrocyte,54.66,12,96.25
CELL_29380,Stem Cell,28.62,37,78.15
CELL_35834,Erythrocyte,48.87,43,89.45
CELL_27721,Leukocyte,117.76,39,65.29
CELL_28219,Leukocyte,73.16,41,63.7
CELL_78364,Myocyte,16.28,35,57.03
CELL_48260,Fibroblast,85.23,41,98.41
CELL_36132,Stem Cell,46.56,17,53.22
CELL_62593,Stem Cell,94.8,28,95.46
CELL_45981,Neuron,9.0,15,75.8
CELL_49916,Neuron,45.75,19,86.42
CELL_64231,Leukocyte,32.76,38,93.49
CELL_85705,Stem Cell,39.51,9,83.44
CELL_30581,Fibroblast,72.19,44,63.14
CELL_10339,Stem Cell,88.14,33,99.95
CELL_69756,Myocyte,30.25,16,90.32
CELL_98207,Epithelial,52.37,45,68.58
