cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_25762,Leukocyte,106.8,5,52.47
CELL_74669,Neuron,119.4,31,66.26
CELL_56399,Myocyte,70.05,39,87.17
CELL_56247,Leukocyte,21.51,22,95.7
CELL_11807,Neuron,99.58,30,52.24
CELL_10235,Neuron,18.03,20,54.3
CELL_37036,Stem Cell,36.98,26,89.89
CELL_79611,Myocyte,8.01,15,66.38
CELL_58775,Stem Cell,100.96,49,93.94
CELL_44597,Neuron,17.83,40,76.62
CELL_87742,Stem Cell,115.42,17,87.0
CELL_13439,Neuron,74.85,17,99.34
CELL_35477,Epithelial,84.94,37,90.17
CELL_53469,Epithelial,25.45,24,81.21
CELL_91427,Erythrocyte,83.56,33,58.1
CELL_20978,Fibroblast,9.74,14,76.96
CELL_15589,Erythrocyte,115.73,12,68.32
CELL_86118,Leukocyte,38.42,22,86.75
CELL_41669,Erythrocyte,32.24,49,77.55
CELL_21174,Stem Cell,25.7,37,86.82
CELL_85508,Neuron,5.89,28,83.33
CELL_25454,Erythrocyte,22.38,22,51.56
CELL_47730,Neuron,27.03,31,55.65
CELL_56522,Neuron,89.53,47,88.32
CELL_38563,Fibroblast,26.89,26,96.12
CELL_31599,Myocyte,55.24,26,59.04
CELL_44391,Neuron,53.2,32,81.7
CELL_87232,Epithelial,65.51,26,62.48
CELL_23108,Leukocyte,26.26,16,83.56
CELL_31445,Neuron,51.06,14,94.14
CELL_26058,Myocyte,67.8,47,64.15
CELL_12857,Epithelial,60.47,24,90.61
CELL_40572,Leukocyte,85.38,13,98.11
CELL_72632,Leukocyte,104.44,37,64.83
CELL_53148,Erythrocyte,73.7,24,81.56
CELL_46529,Myocyte,27.75,8,87.81
CELL_19248,Leukocyte,9.63,42,95.04
CELL_99870,Erythrocyte,24.91,23,65.81
CELL_18296,Epithelial,45.57,39,75.98
CELL_93142,Leukocyte,105.96,28,99.53
CELL_93072,Neuron,72.82,16,72.01
CELL_64583,Stem Cell,94.07,41,58.2
CELL_81550,Neuron,87.68,44,55.47
CELL_80227,Stem Cell,20.17,28,59.77
CELL_89361,Fibroblast,93.82,21,81.71
CELL_87179,Neuron,57.48,26,96.31
CELL_65166,Epithelial,109.46,14,67.39
CELL_52767,Stem Cell,19.15,31,75.2
CELL_49903,Fibroblast,38.43,37,86.34
CELL_83493,Stem Cell,94.14,43,93.16
CELL_97782,Myocyte,49.36,26,64.79
CELL_96113,Stem Cell,12.39,15,66.85
CELL_21584,Stem Cell,119.33,40,61.12
CELL_78763,Neuron,90.06,35,66.33
CELL_88779,Stem Cell,118.36,45,71.75
CELL_48790,Erythrocyte,20.64,42,82.81
CELL_22138,Fibroblast,21.6,30,92.23
CELL_21804,Erythrocyte,118.46,30,93.18
CELL_98738,Erythrocyte,52.56,11,68.39
CELL_70068,Epithelial,5.69,35,80.81
CELL_91210,Epithelial,103.77,13,72.18
CELL_50022,Myocyte,119.96,29,63.81
CELL_47328,Neuron,25.14,50,96.18
CELL_19738,Fibroblast,60.82,10,70.52
CELL_92648,Erythrocyte,109.3,41,83.21
CELL_86319,Erythrocyte,95.21,50,57.9
CELL_54191,Epithelial,5.08,6,51.49
CELL_82313,Fibroblast,53.88,43,78.72
CELL_41819,Leukocyte,63.36,14,88.99
CELL_48380,Neuron,32.09,23,73.28
CELL_13608,Erythrocyte,39.58,40,58.76
CELL_87488,Neuron,77.78,13,71.78
CELL_82513,Fibroblast,97.07,30,58.03
CELL_72911,Stem Cell,21.21,13,84.51
CELL_67402,Fibroblast,96.9,45,72.65
CELL_74809,Stem Cell,18.24,9,52.64
