cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_71355,Leukocyte,53.18,13,68.87
CELL_25015,Fibroblast,84.1,7,98.71
CELL_39567,Epithelial,68.89,22,86.28
CELL_82981,Neuron,13.67,7,78.84
CELL_33697,Leukocyte,65.44,29,69.33
CELL_87889,Erythrocyte,89.23,33,77.89
CELL_17918,Stem Cell,81.59,26,54.79
CELL_57409,Stem Cell,13.76,49,85.47
CELL_51123,Stem Cell,80.16,48,93.28
CELL_45284,Fibroblast,60.31,18,84.95
CELL_52937,Epithelial,53.86,7,85.52
CELL_39382,Neuron,24.26,43,78.72
CELL_90127,Stem Cell,108.45,11,67.55
CELL_89403,Fibroblast,80.02,28,82.15
CELL_61736,Erythrocyte,80.61,24,54.75
CELL_84210,Neuron,112.61,39,73.0
CELL_14011,Myocyte,91.08,17,73.22
CELL_53924,Myocyte,17.0,8,55.27
CELL_72650,Fibroblast,42.28,16,70.26
CELL_46943,Fibroblast,102.4,26,97.1
CELL_69713,Leukocyte,61.14,14,96.56
CELL_11074,Erythrocyte,111.57,9,71.11
CELL_43607,Epithelial,25.25,30,59.76
CELL_92716,Erythrocyte,40.33,15,99.0
CELL_40951,Erythrocyte,51.1,24,58.07
CELL_93441,Erythrocyte,64.97,30,98.24
CELL_55470,Fibroblast,86.16,40,97.92
CELL_42743,Myocyte,50.24,19,76.23
CELL_60719,Erythrocyte,26.2,16,85.19
CELL_92821,Neuron,12.19,11,55.39
CELL_52349,Neuron,22.32,8,54.31
CELL_33614,Erythrocyte,8.69,44,59.03
CELL_11039,Myocyte,11.76,14,73.11
CELL_47223,Epithelial,21.16,43,56.69
CELL_93795,Leukocyte,38.76,39,89.56
CELL_46114,Epithelial,42.36,38,90.2
CELL_42022,Leukocyte,73.35,32,80.3
CELL_81716,Stem Cell,9.42,34,66.79
CELL_84775,Stem Cell,33.11,41,60.61
CELL_33490,Leukocyte,30.45,27,96.49
CELL_99961,Stem Cell,113.93,35,78.69
CELL_89388,Myocyte,108.5,50,91.6
CELL_22261,Leukocyte,48.49,5,64.8
CELL_86182,Erythrocyte,107.15,17,94.61
CELL_69727,Fibroblast,104.23,36,51.58
CELL_83619,Epithelial,39.86,19,77.65
CELL_88788,Myocyte,82.26,21,54.7
CELL_46245,Fibroblast,41.39,15,79.33
CELL_59478,Leukocyte,5.14,49,53.16
CELL_54810,Fibroblast,68.9,35,60.35
CELL_77718,Fibroblast,99.96,36,74.7
CELL_92035,Stem Cell,97.28,46,75.67
CELL_90973,Stem Cell,21.58,24,51.44
CELL_45063,Erythrocyte,72.46,41,93.94
CELL_51967,Neuron,116.57,28,70.14
CELL_95829,Erythrocyte,21.7,40,76.86
CELL_66910,Leukocyte,14.87,35,91.16
CELL_82576,Erythrocyte,54.25,16,73.05
CELL_16227,Fibroblast,102.64,40,64.78
CELL_30883,Neuron,63.93,19,90.94
CELL_84932,Fibroblast,13.98,23,64.71
CELL_53711,Myocyte,54.96,35,51.74
CELL_51296,Fibroblast,98.12,16,50.05
CELL_21522,Stem Cell,88.7,9,55.01
CELL_47541,Epithelial,109.36,24,52.0
