cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_15624,Leukocyte,23.99,20,67.59
CELL_19909,Myocyte,83.35,12,92.66
CELL_33838,Stem Cell,50.35,8,96.72
CELL_93888,Leukocyte,77.55,16,86.39
CELL_31367,Myocyte,8.12,33,58.39
CELL_87654,Leukocyte,119.56,43,95.56
CELL_86943,Neuron,78.65,6,64.46
CELL_10602,Neuron,109.33,42,50.26
CELL_75666,Fibroblast,99.97,26,62.12
CELL_49793,Stem Cell,46.72,43,84.91
CELL_68700,Erythrocyte,27.4,11,88.82
CELL_18066,Fibroblast,81.55,41,65.25
CELL_66297,Myocyte,12.94,36,89.41
CELL_36343,Myocyte,50.23,17,62.31
CELL_55511,Leukocyte,106.46,32,94.19
CELL_79864,Fibroblast,34.06,42,83.17
CELL_79175,Erythrocyte,97.48,32,68.54
CELL_34255,Myocyte,117.17,25,72.91
CELL_83467,Leukocyte,8.88,29,78.37
CELL_91265,Fibroblast,77.66,9,79.44
CELL_22597,Myocyte,10.6,35,59.91
CELL_42169,Stem Cell,10.63,17,74.4
CELL_49945,Erythrocyte,67.05,35,68.07
CELL_36152,Epithelial,80.51,20,98.64
CELL_99752,Stem Cell,93.16,28,76.25
CELL_50945,Neuron,41.4,37,55.26
CELL_36451,Neuron,27.5,27,66.38
CELL_25764,Neuron,85.33,44,59.66
CELL_18556,Leukocyte,58.69,24,75.72
CELL_64958,Epithelial,22.21,26,59.43
CELL_66094,Stem Cell,64.27,19,52.16
CELL_67159,Epithelial,117.86,16,87.54
CELL_51610,Neuron,7.55,35,68.11
CELL_44391,Erythrocyte,44.51,17,68.07
CELL_79210,Neuron,27.75,28,64.89
CELL_34425,Epithelial,89.16,17,95.39
CELL_30207,Myocyte,89.46,11,73.76
CELL_73201,Erythrocyte,91.89,14,51.69
CELL_28122,Myocyte,40.75,14,96.96
CELL_54124,Erythrocyte,62.6,22,87.13
CELL_31404,Myocyte,115.96,33,75.68
CELL_27725,Neuron,79.9,5,70.58
CELL_56279,Fibroblast,34.04,28,66.43
CELL_38077,Stem Cell,98.96,19,89.87
CELL_17771,Epithelial,106.68,8,93.64
CELL_46816,Fibroblast,48.44,8,88.79
CELL_12502,Stem Cell,97.03,18,85.19
CELL_49001,Epithelial,109.63,7,56.64
CELL_21038,Myocyte,52.74,28,86.59
CELL_97935,Erythrocyte,75.03,48,63.22
CELL_55353,Neuron,6.2,19,58.28
CELL_88075,Stem Cell,38.72,32,69.82
CELL_69158,Myocyte,61.36,17,83.49
CELL_46198,Leukocyte,86.05,12,89.48
CELL_15851,Neuron,55.34,47,70.32
CELL_54065,Erythrocyte,60.56,40,55.66
CELL_17260,Stem Cell,25.69,17,95.78
CELL_74056,Epithelial,47.35,19,98.9
CELL_58356,Fibroblast,77.9,39,74.51
CELL_15433,Fibroblast,111.6,11,83.26
CELL_72171,Stem Cell,54.89,27,86.42
CELL_87414,Epithelial,15.87,17,93.7
CELL_93668,Epithelial,50.41,37,63.28
CELL_94034,Stem Cell,5.78,40,59.96
CELL_94486,Leukocyte,46.86,30,50.99
CELL_37018,Fibroblast,35.27,23,86.66
CELL_35239,Myocyte,10.44,45,52.06
CELL_50915,Fibroblast,105.5,32,87.11
CELL_24130,Erythrocyte,114.38,11,96.87
CELL_19358,Erythrocyte,103.46,49,56.28
CELL_13469,Fibroblast,17.08,47,68.26
CELL_99520,Stem Cell,50.54,41,69.27
CELL_50720,Leukocyte,27.28,50,98.3
CELL_11775,Erythrocyte,95.28,30,74.72
CELL_78309,Leukocyte,26.82,20,67.87
CELL_57478,Stem Cell,115.95,20,93.01
CELL_62636,Leukocyte,40.45,5,68.33
CELL_52392,Myocyte,23.4,39,72.99
CELL_87658,Fibroblast,81.52,40,50.18
CELL_25778,Stem Cell,90.02,41,94.63
CELL_26282,Stem Cell,51.62,17,78.47
CELL_77774,Erythrocyte,72.15,46,74.64
CELL_91191,Stem Cell,16.73,41,50.11
CELL_95340,Fibroblast,79.81,18,74.98
CELL_82686,Leukocyte,26.11,39,93.97
CELL_97116,Stem Cell,10.0,5,80.66
CELL_96122,Leukocyte,65.56,39,72.24
CELL_32171,Leukocyte,68.92,13,84.71
CELL_12465,Fibroblast,71.24,29,84.95
CELL_27193,Erythrocyte,17.54,21,75.64
CELL_51777,Fibroblast,12.52,16,51.66
CELL_47987,Erythrocyte,53.73,47,57.52
CELL_80717,Stem Cell,119.29,44,93.62
CELL_54964,Myocyte,96.01,28,78.64
CELL_52441,Stem Cell,21.4,36,93.02
CELL_24714,Erythrocyte,116.02,23,59.94
CELL_36297,Epithelial,42.26,45,95.85
CELL_96483,Myocyte,108.92,7,80.43
CELL_65496,Leukocyte,28.44,38,64.15
CELL_67740,Erythrocyte,110.62,15,67.15
CELL_96855,Erythrocyte,32.33,46,51.93
CELL_17849,Erythrocyte,92.19,20,58.08
CELL_58962,Erythrocyte,105.89,8,55.54
CELL_95201,Erythrocyte,111.71,28,91.03
CELL_75743,Stem Cell,101.01,26,85.52
CELL_81524,Stem Cell,90.35,20,78.97
CELL_80166,Myocyte,26.61,17,62.58
CELL_51463,Fibroblast,116.69,15,77.54
CELL_88657,Epithelial,50.98,37,61.97
CELL_63943,Neuron,104.76,19,92.47
CELL_32458,Fibroblast,101.35,26,96.13
CELL_29676,Epithelial,13.77,19,78.53
CELL_56275,Neuron,15.44,37,56.69
CELL_72287,Myocyte,94.13,21,54.8
