cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_90007,Stem Cell,31.32,6,78.7
CELL_54818,Erythrocyte,87.07,15,76.13
CELL_61148,Erythrocyte,111.72,18,86.24
CELL_48591,Leukocyte,36.8,38,58.87
CELL_13127,Neuron,12.72,9,69.09
CELL_23759,Stem Cell,115.71,13,78.97
CELL_67446,Epithelial,56.24,26,68.77
CELL_92682,Neuron,79.4,40,89.83
CELL_39464,Leukocyte,115.47,38,68.76
CELL_75708,Epithelial,109.46,42,95.02
CELL_42906,Leukocyte,89.83,30,76.57
CELL_75339,Epithelial,52.25,22,54.08
CELL_15540,Fibroblast,8.0,34,75.67
CELL_64301,Fibroblast,38.18,42,56.96
CELL_49642,Fibroblast,84.53,49,87.25
CELL_92297,Leukocyte,59.83,18,98.6
CELL_56219,Stem Cell,90.79,11,87.31
CELL_39036,Erythrocyte,10.47,42,92.62
CELL_18908,Stem Cell,117.65,16,60.32
CELL_13868,Stem Cell,92.88,10,64.16
CELL_52547,Epithelial,52.67,13,83.66
CELL_65432,Epithelial,36.72,47,59.46
CELL_87549,Leukocyte,76.27,37,84.24
CELL_18062,Fibroblast,19.35,8,53.9
CELL_56559,Myocyte,52.31,16,54.66
CELL_33506,Erythrocyte,9.49,14,97.99
CELL_93760,Fibroblast,119.31,5,94.94
CELL_70602,Epithelial,37.06,44,77.33
CELL_35035,Neuron,76.06,24,56.97
CELL_12398,Leukocyte,31.9,21,63.28
CELL_12733,Erythrocyte,10.54,36,98.84
CELL_42742,Epithelial,64.56,45,63.0
CELL_91253,Neuron,38.21,6,53.52
CELL_95551,Leukocyte,22.61,16,66.83
CELL_69782,Neuron,111.28,34,92.77
CELL_66305,Leukocyte,113.96,34,71.75
CELL_91559,Myocyte,74.52,6,70.65
CELL_50092,Erythrocyte,110.57,13,54.14
CELL_63902,Myocyte,5.26,32,50.29
CELL_94437,Neuron,38.18,6,86.72
CELL_51011,Myocyte,72.05,47,59.02
CELL_93373,Myocyte,67.66,49,81.56
CELL_93527,Fibroblast,55.37,35,80.38
CELL_61194,Fibroblast,75.0,46,87.03
CELL_16887,Leukocyte,26.68,23,84.6
CELL_93600,Myocyte,117.94,15,88.72
CELL_14335,Fibroblast,117.07,40,99.51
CELL_91698,Epithelial,50.57,31,67.63
CELL_36979,Myocyte,69.92,5,95.85
CELL_71963,Epithelial,86.39,41,71.8
CELL_66485,Stem Cell,61.45,33,80.45
CELL_62396,Neuron,116.39,5,82.06
CELL_23508,Neuron,54.9,18,60.65
CELL_73995,Neuron,7.44,35,94.42
CELL_41825,Neuron,99.96,10,95.54
CELL_42820,Fibroblast,89.99,45,68.17
CELL_93572,Leukocyte,43.04,21,62.26
CELL_13543,Fibroblast,5.34,27,91.81
CELL_42759,Stem Cell,105.22,31,70.27
CELL_77216,Epithelial,30.09,35,86.19
CELL_12258,Neuron,96.64,25,97.18
CELL_66942,Neuron,109.45,25,71.42
CELL_60108,Epithelial,45.64,11,93.38
CELL_93394,Myocyte,105.07,31,91.65
CELL_46739,Leukocyte,71.57,15,70.72
CELL_19455,Neuron,24.89,28,51.3
CELL_45580,Erythrocyte,33.52,29,83.38
CELL_86188,Stem Cell,97.58,9,68.58
CELL_76698,Fibroblast,9.32,11,87.28
CELL_79705,Leukocyte,100.04,27,81.77
CELL_26148,Fibroblast,58.13,30,89.87
CELL_18838,Epithelial,55.45,25,98.36
CELL_82448,Myocyte,76.32,13,91.82
CELL_87476,Myocyte,61.81,45,53.48
CELL_29466,Epithelial,32.99,16,90.33
CELL_85102,Epithelial,64.89,12,53.05
CELL_19373,Leukocyte,61.84,45,54.5
CELL_34181,Erythrocyte,25.03,24,99.34
CELL_69153,Epithelial,44.28,41,75.87
CELL_41619,Epithelial,56.96,40,76.4
CELL_59119,Stem Cell,36.41,38,66.62
CELL_65499,Neuron,25.66,50,98.58
CELL_45649,Leukocyte,11.52,38,78.88
CELL_39302,Leukocyte,20.49,29,97.01
CELL_64776,Erythrocyte,39.91,20,79.74
CELL_45356,Erythrocyte,25.22,39,64.08
CELL_18674,Stem Cell,115.65,29,74.75
CELL_73478,Epithelial,14.0,38,65.0
CELL_84419,Erythrocyte,35.55,32,51.58
CELL_63136,Epithelial,88.4,10,58.51
CELL_33884,Myocyte,88.8,28,94.22
CELL_93594,Neuron,90.01,34,86.68
CELL_53072,Stem Cell,14.37,6,75.79
CELL_72669,Fibroblast,62.79,36,67.63
CELL_96341,Stem Cell,83.89,24,80.27
CELL_51639,Erythrocyte,117.12,18,59.67
CELL_87578,Epithelial,103.69,37,80.26
CELL_54234,Fibroblast,27.35,36,62.8
CELL_16906,Fibroblast,114.5,7,53.23
CELL_98218,Myocyte,86.04,41,81.63
CELL_34860,Epithelial,72.05,50,87.01
CELL_86997,Erythrocyte,96.49,42,61.22
CELL_10142,Myocyte,35.02,28,85.82
CELL_61778,Erythrocyte,71.69,8,90.55
CELL_26223,Leukocyte,19.91,25,67.56
CELL_57141,Epithelial,100.97,7,98.8
CELL_34119,Leukocyte,68.38,34,75.13
CELL_92638,Erythrocyte,86.3,30,75.12
CELL_67634,Neuron,94.08,49,55.4
CELL_88074,Erythrocyte,108.97,23,73.8
CELL_69974,Epithelial,67.7,6,87.55
CELL_21891,Myocyte,43.64,40,67.21
CELL_46989,Stem Cell,84.22,7,53.94
CELL_32594,Epithelial,98.88,41,80.99
