cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_25544,Neuron,86.17,47,52.44
CELL_32380,Fibroblast,69.85,10,50.18
CELL_15905,Stem Cell,18.05,29,68.31
CELL_76370,Leukocyte,100.2,34,78.63
CELL_93082,Neuron,67.17,7,81.42
CELL_26906,Myocyte,22.17,17,98.4
CELL_41437,Stem Cell,63.4,36,61.69
CELL_40054,Epithelial,98.75,9,93.06
CELL_58396,Erythrocyte,73.78,5,65.04
CELL_87511,Fibroblast,105.6,40,82.65
CELL_94260,Epithelial,19.24,18,55.04
CELL_99247,Stem Cell,43.91,26,53.41
CELL_28873,Erythrocyte,51.17,37,98.25
CELL_23182,Leukocyte,39.02,45,73.61
CELL_11074,Fibroblast,64.2,17,86.55
CELL_97080,Epithelial,10.44,26,75.44
CELL_20133,Neuron,85.64,15,61.7
CELL_96997,Fibroblast,67.71,6,94.96
CELL_52291,Leukocyte,11.57,6,81.59
CELL_22051,Leukocyte,36.54,6,80.06
CELL_65387,Epithelial,108.37,15,88.77
CELL_93204,Neuron,39.25,22,84.82
CELL_20244,Erythrocyte,78.68,18,84.17
CELL_59768,Myocyte,26.39,15,72.48
CELL_21940,Erythrocyte,82.77,38,80.71
CELL_65935,Fibroblast,31.37,10,65.39
CELL_19204,Fibroblast,78.83,9,67.37
CELL_56341,Epithelial,49.87,11,83.43
CELL_23444,Neuron,54.82,17,81.42
CELL_12903,Erythrocyte,40.14,17,95.91
CELL_82801,Erythrocyte,37.37,40,60.23
CELL_32273,Epithelial,69.18,35,54.15
CELL_74943,Neuron,47.89,37,86.85
CELL_39537,Neuron,56.35,34,80.97
CELL_31556,Neuron,98.97,14,63.38
CELL_31788,Stem Cell,37.72,19,84.5
CELL_25536,Myocyte,54.65,11,52.87
CELL_45868,Epithelial,119.53,46,81.75
CELL_44736,Stem Cell,21.84,36,96.3
CELL_98616,Leukocyte,59.23,13,68.16
CELL_59572,Neuron,21.29,33,67.31
CELL_32912,Stem Cell,36.52,49,96.78
CELL_86770,Neuron,18.81,47,66.21
CELL_82075,Stem Cell,46.77,33,62.38
CELL_60197,Epithelial,115.37,44,70.48
CELL_43407,Epithelial,100.74,11,76.79
CELL_72149,Stem Cell,97.77,48,67.03
CELL_61294,Fibroblast,11.57,14,71.99
CELL_68414,Epithelial,109.22,43,64.32
CELL_21394,Epithelial,48.5,7,84.58
CELL_65857,Myocyte,18.73,35,64.24
CELL_74955,Fibroblast,21.98,8,72.84
CELL_34450,Stem Cell,99.18,19,99.13
CELL_44724,Stem Cell,72.83,28,80.12
CELL_78654,Stem Cell,30.17,41,83.51
CELL_31456,Myocyte,91.05,29,57.54
CELL_88165,Epithelial,30.36,49,68.02
CELL_83982,Neuron,79.24,14,63.18
CELL_22514,Myocyte,65.59,39,76.42
CELL_16862,Neuron,84.45,11,55.27
CELL_24989,Fibroblast,117.11,25,69.35
CELL_81665,Stem Cell,114.88,30,60.68
CELL_70622,Erythrocyte,107.82,24,59.12
CELL_67795,Erythrocyte,10.14,29,74.82
CELL_75587,Myocyte,119.61,45,53.29
CELL_11249,Stem Cell,71.89,50,93.11
CELL_98372,Leukocyte,91.16,37,92.69
CELL_62028,Myocyte,56.27,46,91.36
CELL_59842,Myocyte,49.61,40,52.36
CELL_63169,Stem Cell,114.53,15,81.2
CELL_14300,Fibroblast,41.56,32,76.36
CELL_36349,Leukocyte,37.73,34,82.89
CELL_51612,Leukocyte,96.97,49,97.16
CELL_57005,Leukocyte,14.62,25,74.38
CELL_19332,Fibroblast,79.47,34,60.67
CELL_12031,Erythrocyte,113.92,15,79.6
CELL_79579,Epithelial,107.98,5,92.98
CELL_78625,Stem Cell,102.26,48,58.58
