cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_28147,Erythrocyte,94.92,24,96.7
CELL_93129,Epithelial,85.53,38,87.07
CELL_57508,Neuron,106.49,46,73.33
CELL_80820,Leukocyte,29.48,25,77.64
CELL_94296,Fibroblast,87.72,26,55.9
CELL_24395,Epithelial,113.89,18,60.7
CELL_48062,Myocyte,77.85,16,69.47
CELL_29722,Stem Cell,20.25,30,71.6
CELL_20303,Stem Cell,10.96,13,59.13
CELL_20716,Neuron,76.07,15,97.67
CELL_39341,Leukocyte,105.55,10,62.33
CELL_99297,Erythrocyte,50.86,47,77.65
CELL_71449,Leukocyte,89.53,40,87.72
CELL_32289,Fibroblast,87.29,11,52.55
CELL_11773,Erythrocyte,113.91,44,73.68
CELL_49018,Leukocyte,80.68,10,71.07
CELL_65149,Myocyte,118.11,50,85.28
CELL_21122,Leukocyte,64.76,16,96.12
CELL_53904,Fibroblast,23.84,43,90.58
CELL_67151,Epithelial,76.56,13,83.59
CELL_37992,Stem Cell,84.86,35,89.59
CELL_18697,Leukocyte,81.1,49,84.86
CELL_16890,Stem Cell,106.56,35,50.4
CELL_72338,Erythrocyte,69.11,25,59.58
CELL_33453,Stem Cell,54.11,47,88.84
CELL_24236,Erythrocyte,10.94,34,61.34
CELL_35214,Myocyte,10.81,16,90.92
CELL_35897,Epithelial,103.36,28,65.83
CELL_71935,Erythrocyte,64.52,29,78.7
CELL_15636,Myocyte,107.07,14,89.35
CELL_45098,Epithelial,44.86,25,87.9
CELL_11642,Neuron,113.4,35,82.88
CELL_91096,Erythrocyte,12.95,17,52.06
CELL_22782,Neuron,107.45,50,61.1
CELL_68448,Myocyte,106.24,36,98.39
CELL_32153,Stem Cell,9.23,26,62.43
CELL_30769,Epithelial,52.63,27,93.72
CELL_76070,Leukocyte,98.84,48,74.61
CELL_94212,Stem Cell,37.17,21,90.69
CELL_83636,Fibroblast,110.32,11,61.89
CELL_29106,Epithelial,22.74,33,54.87
CELL_10854,Myocyte,53.61,20,55.28
CELL_70773,Myocyte,57.08,15,69.82
CELL_58367,Neuron,119.15,15,56.78
CELL_78660,Leukocyte,73.36,18,68.14
CELL_57675,Leukocyte,87.16,42,65.94
CELL_33017,Fibroblast,87.4,45,82.87
CELL_13564,Neuron,26.16,20,95.64
CELL_53389,Erythrocyte,34.69,35,81.29
CELL_95414,Fibroblast,95.83,33,96.07
CELL_62517,Myocyte,110.72,39,59.95
CELL_53905,Neuron,94.94,25,58.56
CELL_87062,Fibroblast,97.0,21,77.27
CELL_28255,Erythrocyte,94.38,23,59.86
CELL_65785,Neuron,111.64,37,60.42
CELL_48978,Fibroblast,20.82,41,65.23
CELL_67354,Fibroblast,102.61,40,84.13
CELL_99947,Epithelial,102.24,48,62.24
CELL_89560,Myocyte,11.34,30,59.59
CELL_52214,Neuron,88.69,17,80.39
CELL_89320,Leukocyte,30.61,45,72.65
CELL_20631,Erythrocyte,13.99,7,60.03
CELL_82053,Erythrocyte,112.77,5,52.48
CELL_61041,Myocyte,105.83,29,81.89
CELL_73093,Epithelial,47.87,43,51.37
CELL_92400,Leukocyte,10.82,36,58.84
CELL_63115,Myocyte,80.32,31,65.57
CELL_30137,Stem Cell,48.41,31,83.1
CELL_92872,Myocyte,27.38,44,70.45
CELL_78540,Stem Cell,44.49,39,61.23
CELL_56414,Erythrocyte,38.31,31,83.47
CELL_66691,Erythrocyte,76.59,39,67.49
CELL_22910,Stem Cell,86.55,36,96.27
CELL_38268,Myocyte,7.0,30,77.06
CELL_74582,Stem Cell,41.16,11,65.77
CELL_58590,Leukocyte,101.62,31,97.03
CELL_75186,Erythrocyte,41.03,25,55.49
CELL_53027,Neuron,26.29,35,52.56
CELL_85792,Epithelial,59.04,42,66.25
CELL_25272,Epithelial,48.64,46,76.19
CELL_20608,Leukocyte,11.17,32,60.64
CELL_95910,Fibroblast,14.51,23,83.97
CELL_22020,Erythrocyte,87.9,41,75.61
CELL_59012,Erythrocyte,40.81,20,51.96
CELL_11013,Neuron,67.68,23,86.77
CELL_31948,Stem Cell,37.13,12,83.23
CELL_36150,Fibroblast,111.57,46,87.3
CELL_53979,Myocyte,76.34,9,60.41
CELL_28640,Myocyte,31.6,6,62.07
CELL_75763,Neuron,102.16,48,97.27
CELL_88931,Fibroblast,8.88,50,65.76
CELL_16363,Stem Cell,88.8,39,51.53
CELL_91245,Myocyte,52.52,47,76.3
CELL_84931,Leukocyte,98.12,38,88.69
CELL_44611,Fibroblast,37.54,50,63.83
CELL_23187,Neuron,28.19,49,62.15
CELL_76866,Stem Cell,104.91,24,61.56
CELL_87233,Neuron,85.12,40,89.33
CELL_43352,Neuron,30.64,11,52.93
CELL_69186,Myocyte,52.47,7,91.5
CELL_33711,Leukocyte,95.13,24,51.79
CELL_20362,Myocyte,15.39,24,82.64
CELL_34574,Myocyte,55.37,48,80.86
CELL_26931,Fibroblast,78.13,6,79.11
CELL_65693,Leukocyte,108.75,11,59.03
CELL_40746,Stem Cell,95.01,47,64.54
CELL_93247,Erythrocyte,110.78,50,81.67
CELL_48265,Fibroblast,108.27,42,91.6
CELL_35360,Epithelial,35.13,35,86.78
CELL_72527,Leukocyte,44.35,44,53.85
CELL_11939,Myocyte,8.02,24,87.73
CELL_13596,Stem Cell,97.18,49,81.35
CELL_17460,Neuron,26.75,5,86.68
CELL_73578,Fibroblast,89.66,16,82.07
CELL_56242,Erythrocyte,62.04,39,78.77
CELL_54720,Neuron,50.76,36,52.75
CELL_91584,Erythrocyte,23.89,43,80.81
CELL_61450,Epithelial,50.56,15,81.05
CELL_29770,Leukocyte,13.28,26,78.62
CELL_30462,Stem Cell,53.3,7,80.54
CELL_83394,Leukocyte,31.0,42,80.24
CELL_24311,Myocyte,119.82,42,54.0
CELL_70408,Myocyte,68.68,7,67.31
CELL_47339,Myocyte,92.32,36,67.85
CELL_30390,Neuron,42.07,16,59.1
CELL_53789,Erythrocyte,40.68,9,72.71
CELL_53631,Fibroblast,87.5,15,60.49
CELL_15605,Fibroblast,29.85,28,65.82
CELL_95369,Leukocyte,116.71,32,64.74
CELL_90053,Epithelial,51.19,10,69.1
CELL_21315,Neuron,116.42,26,51.71
CELL_31423,Leukocyte,107.78,47,62.67
