cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_19551,Stem Cell,93.11,7,70.73
CELL_62969,Neuron,10.45,37,68.72
CELL_41873,Myocyte,88.23,8,60.03
CELL_84189,Fibroblast,30.12,35,53.83
CELL_54464,Epithelial,10.32,41,71.21
CELL_41908,Leukocyte,25.28,43,71.7
CELL_45273,Myocyte,31.14,22,82.98
CELL_63124,Neuron,24.5,22,79.41
CELL_59993,Stem Cell,60.82,16,99.98
CELL_27733,Fibroblast,41.9,35,93.58
CELL_77038,Myocyte,114.92,23,99.42
CELL_75782,Leukocyte,63.88,22,93.81
CELL_56095,Stem Cell,42.09,21,74.74
CELL_66195,Leukocyte,94.88,8,65.24
CELL_32864,Erythrocyte,51.96,42,76.78
CELL_99605,Neuron,105.2,19,60.28
CELL_50823,Leukocyte,113.61,26,89.83
CELL_12393,Erythrocyte,15.09,21,83.44
CELL_65987,Erythrocyte,92.24,26,93.36
CELL_94293,Erythrocyte,46.02,44,99.23
CELL_17317,Neuron,65.25,10,50.55
CELL_41409,Epithelial,116.27,42,78.03
CELL_81961,Leukocyte,22.19,33,52.85
CELL_72381,Erythrocyte,87.3,21,59.68
CELL_88410,Epithelial,17.81,19,72.18
CELL_87809,Fibroblast,72.96,9,69.1
CELL_87095,Stem Cell,45.29,6,55.12
CELL_18781,Leukocyte,103.55,44,53.47
CELL_28789,Neuron,116.68,21,70.99
CELL_43549,Epithelial,44.92,16,83.58
CELL_92157,Epithelial,8.8,18,91.52
CELL_56243,Fibroblast,98.14,24,79.39
CELL_33422,Myocyte,98.6,7,52.46
CELL_71382,Stem Cell,71.85,17,64.47
CELL_78506,Neuron,87.43,45,94.71
CELL_57834,Epithelial,80.91,48,74.1
CELL_92384,Fibroblast,68.14,10,57.7
CELL_14907,Erythrocyte,66.48,49,97.62
CELL_79278,Epithelial,32.24,50,54.51
CELL_79032,Neuron,117.6,19,88.43
CELL_32711,Leukocyte,98.41,23,82.03
CELL_14977,Myocyte,13.62,18,80.81
CELL_43241,Epithelial,54.66,20,60.95
CELL_32504,Erythrocyte,34.62,43,56.24
CELL_37173,Myocyte,47.65,12,79.16
CELL_32524,Myocyte,37.13,36,62.19
CELL_62376,Neuron,59.49,43,87.5
CELL_18078,Stem Cell,62.09,38,57.85
CELL_93774,Myocyte,42.03,39,87.29
CELL_29003,Epithelial,33.21,12,85.84
CELL_92718,Fibroblast,10.45,14,83.38
CELL_77552,Neuron,94.68,5,89.56
CELL_33895,Neuron,111.59,39,77.21
CELL_63294,Neuron,101.19,29,84.8
CELL_26879,Neuron,87.46,41,65.96
CELL_44003,Epithelial,100.2,15,58.5
CELL_21667,Neuron,79.41,25,62.32
CELL_36711,Erythrocyte,11.26,26,82.78
CELL_58671,Erythrocyte,22.43,44,77.6
CELL_55217,Leukocyte,114.13,20,61.66
CELL_11275,Myocyte,108.64,12,53.32
CELL_99879,Leukocyte,92.41,41,76.22
CELL_68819,Stem Cell,17.7,19,82.36
CELL_55977,Neuron,116.42,10,95.5
CELL_13910,Epithelial,60.66,6,61.56
CELL_90484,Epithelial,29.69,19,75.6
CELL_68061,Fibroblast,45.75,25,93.76
CELL_12859,Leukocyte,13.07,47,61.74
CELL_54489,Epithelial,5.07,25,83.46
CELL_12332,Erythrocyte,67.18,22,82.06
CELL_57062,Neuron,7.7,15,54.23
CELL_50446,Epithelial,87.11,44,56.44
CELL_90180,Stem Cell,71.02,10,52.27
CELL_95682,Stem Cell,75.49,34,88.2
CELL_12335,Fibroblast,85.0,14,76.14
CELL_74378,Neuron,8.99,7,50.44
CELL_84400,Fibroblast,21.31,16,87.53
CELL_20013,Epithelial,38.92,30,65.36
CELL_39363,Erythrocyte,76.08,12,73.2
CELL_22368,Epithelial,17.99,34,80.63
CELL_63164,Myocyte,25.08,32,81.21
CELL_66033,Fibroblast,29.39,29,81.03
CELL_10284,Fibroblast,32.41,10,79.3
CELL_85776,Myocyte,89.32,18,73.82
CELL_10358,Leukocyte,29.67,8,68.72
CELL_62662,Neuron,111.31,18,81.14
CELL_19082,Epithelial,10.61,26,97.25
CELL_23364,Leukocyte,57.41,33,94.68
CELL_73723,Myocyte,28.53,24,56.26
CELL_29838,Fibroblast,114.93,34,99.25
CELL_89697,Epithelial,14.65,8,95.53
CELL_89978,Erythrocyte,92.28,22,80.69
CELL_50440,Epithelial,30.64,13,85.05
CELL_98101,Fibroblast,14.86,36,81.53
CELL_52457,Neuron,41.47,11,69.33
CELL_87949,Fibroblast,63.49,29,56.63
CELL_25891,Neuron,14.14,7,74.2
CELL_96544,Leukocyte,6.58,15,80.02
CELL_17847,Leukocyte,42.07,41,70.1
CELL_90012,Myocyte,28.57,18,82.13
CELL_68520,Erythrocyte,8.95,23,54.22
CELL_15862,Leukocyte,105.29,30,64.83
CELL_94379,Fibroblast,56.93,20,86.92
CELL_17653,Epithelial,109.67,33,80.56
CELL_38053,Fibroblast,65.16,19,62.11
CELL_77408,Erythrocyte,112.61,38,73.0
CELL_33210,Fibroblast,7.64,41,63.26
CELL_15052,Myocyte,10.68,11,84.35
CELL_40838,Leukocyte,18.33,14,54.92
CELL_51589,Leukocyte,91.33,16,65.53
CELL_25365,Epithelial,67.47,13,86.47
CELL_61842,Myocyte,111.55,28,93.12
CELL_49111,Leukocyte,75.6,47,87.44
CELL_79439,Stem Cell,43.52,17,74.07
CELL_23462,Erythrocyte,114.74,13,77.19
CELL_92003,Neuron,96.91,42,65.43
CELL_40175,Stem Cell,43.1,7,53.33
CELL_35534,Stem Cell,78.4,48,94.2
CELL_10347,Leukocyte,33.18,50,85.19
CELL_41979,Myocyte,69.46,22,75.05
CELL_67418,Epithelial,21.8,33,85.69
CELL_49315,Stem Cell,43.15,5,74.89
CELL_14586,Leukocyte,117.88,43,65.33
CELL_90192,Epithelial,118.07,7,75.65
CELL_55388,Stem Cell,40.39,10,88.45
CELL_49786,Epithelial,48.08,41,84.53
