cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_14757,Epithelial,94.43,5,84.2
CELL_24383,Fibroblast,41.76,9,67.17
CELL_99569,Leukocyte,30.29,35,95.01
CELL_72092,Erythrocyte,12.08,46,53.45
CELL_58180,Myocyte,101.33,48,52.71
CELL_56781,Neuron,9.72,47,76.16
CELL_28701,Epithelial,105.33,8,90.87
CELL_97952,Stem Cell,94.82,26,73.81
CELL_24823,Erythrocyte,74.66,44,82.94
CELL_42176,Stem Cell,82.27,36,67.6
CELL_27604,Leukocyte,89.7,6,99.44
CELL_94183,Stem Cell,83.83,36,82.37
CELL_82431,Stem Cell,71.76,47,64.47
CELL_32174,Neuron,110.02,23,58.79
CELL_67112,Fibroblast,40.68,15,77.16
CELL_66990,Fibroblast,102.31,31,99.76
CELL_84826,Fibroblast,102.59,25,71.68
CELL_48219,Fibroblast,20.21,5,89.39
CELL_35406,Leukocyte,79.34,8,73.66
CELL_26325,Stem Cell,51.74,35,57.01
CELL_25018,Erythrocyte,58.33,12,82.37
CELL_68504,Myocyte,53.22,23,72.13
CELL_34459,Epithelial,78.0,19,55.63
CELL_97012,Epithelial,8.29,42,98.07
CELL_80066,Epithelial,117.2,9,90.65
CELL_59345,Leukocyte,58.05,32,52.16
CELL_78667,Erythrocyte,100.02,9,70.66
CELL_79897,Neuron,14.8,16,94.41
CELL_89594,Erythrocyte,62.2,39,62.1
CELL_37308,Epithelial,97.54,25,54.47
CELL_87665,Erythrocyte,6.2,42,62.94
CELL_53766,Fibroblast,20.9,6,79.45
CELL_30509,Leukocyte,14.47,41,95.45
CELL_25702,Erythrocyte,31.41,44,96.01
CELL_48251,Stem Cell,77.18,14,66.29
CELL_15597,Myocyte,71.24,14,66.99
CELL_73314,Neuron,93.31,37,93.83
CELL_67765,Neuron,28.05,9,99.97
CELL_25379,Neuron,97.7,15,54.32
CELL_76579,Erythrocyte,107.72,9,61.67
CELL_27702,Myocyte,45.6,14,65.03
CELL_88197,Neuron,89.76,41,53.4
CELL_42373,Neuron,57.58,32,98.85
CELL_28952,Erythrocyte,75.95,40,72.08
CELL_76774,Stem Cell,61.55,33,55.1
CELL_72023,Fibroblast,70.01,24,72.92
CELL_27267,Stem Cell,48.26,48,91.87
CELL_43298,Neuron,11.43,10,83.39
CELL_20380,Leukocyte,9.24,31,52.09
CELL_78354,Erythrocyte,42.61,35,95.63
CELL_90757,Erythrocyte,83.04,25,83.65
CELL_33621,Myocyte,39.18,29,91.45
CELL_94343,Fibroblast,76.93,45,95.84
CELL_62739,Neuron,67.37,25,87.48
CELL_88016,Stem Cell,100.08,22,87.59
CELL_63480,Epithelial,107.83,47,96.93
CELL_13947,Erythrocyte,109.71,12,90.53
CELL_16056,Erythrocyte,53.47,23,55.72
CELL_36113,Stem Cell,68.35,18,94.66
CELL_13201,Erythrocyte,11.0,21,92.39
CELL_88869,Epithelial,93.24,39,55.39
CELL_97494,Epithelial,10.18,24,94.0
CELL_78646,Leukocyte,80.4,34,57.31
CELL_75452,Fibroblast,70.4,13,94.87
CELL_19173,Erythrocyte,13.57,30,58.92
CELL_91899,Myocyte,26.1,9,74.52
CELL_41127,Myocyte,35.48,17,92.98
CELL_55710,Fibroblast,50.41,6,54.27
CELL_73720,Neuron,60.18,28,96.99
CELL_22331,Neuron,113.55,27,75.28
CELL_69946,Myocyte,107.5,13,74.65
CELL_84886,Epithelial,72.21,38,84.04
CELL_29505,Neuron,88.44,21,60.88
CELL_55892,Fibroblast,89.53,11,96.98
CELL_56211,Neuron,79.38,10,67.88
CELL_14631,Leukocyte,32.95,22,78.32
CELL_93498,Leukocyte,54.03,42,53.33
CELL_19270,Erythrocyte,81.44,48,66.02
CELL_58403,Neuron,54.21,24,99.64
CELL_67978,Epithelial,103.21,8,96.04
CELL_51426,Leukocyte,78.88,37,65.54
CELL_60657,Leukocyte,34.98,22,70.38
CELL_72288,Stem Cell,51.96,50,82.61
CELL_78223,Epithelial,51.25,33,92.17
CELL_13015,Leukocyte,30.81,40,58.34
CELL_33678,Neuron,72.96,20,80.52
CELL_28807,Myocyte,41.73,32,56.9
CELL_61895,Myocyte,114.15,21,81.5
CELL_24532,Myocyte,88.4,23,73.51
CELL_21494,Neuron,59.38,22,91.82
CELL_81223,Myocyte,46.38,38,53.43
CELL_15492,Myocyte,96.24,49,52.95
CELL_10139,Erythrocyte,109.47,26,90.76
CELL_51292,Erythrocyte,50.56,8,53.01
CELL_41005,Epithelial,117.13,12,54.75
