cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_80254,Epithelial,35.61,6,96.6
CELL_32078,Fibroblast,44.63,23,63.0
CELL_19275,Leukocyte,34.11,27,58.75
CELL_40784,Erythrocyte,60.11,38,73.02
CELL_41854,Neuron,10.03,26,67.55
CELL_93126,Erythrocyte,86.26,41,68.45
CELL_73023,Stem Cell,51.05,31,60.15
CELL_61882,Epithelial,40.85,20,54.32
CELL_96459,Erythrocyte,44.7,16,72.94
CELL_46945,Erythrocyte,81.42,31,69.58
CELL_62126,Fibroblast,60.06,7,68.8
CELL_86990,Stem Cell,51.11,10,59.99
CELL_21643,Myocyte,106.3,34,64.02
CELL_26140,Leukocyte,77.69,33,61.56
CELL_40422,Fibroblast,69.5,50,72.5
CELL_76824,Leukocyte,88.15,19,59.59
CELL_92618,Neuron,94.63,25,82.07
CELL_34024,Myocyte,114.97,45,64.32
CELL_38819,Leukocyte,19.29,23,58.9
CELL_10485,Epithelial,78.11,25,68.24
CELL_89741,Myocyte,118.19,39,60.22
CELL_14061,Stem Cell,76.23,38,77.03
CELL_18165,Epithelial,75.32,48,82.91
CELL_93047,Stem Cell,20.96,19,84.26
CELL_90585,Neuron,105.14,17,80.24
CELL_85974,Stem Cell,61.42,43,96.62
CELL_59515,Fibroblast,51.42,17,73.23
CELL_45436,Epithelial,39.32,48,69.74
CELL_87767,Epithelial,7.49,14,82.78
CELL_68892,Neuron,58.67,40,73.67
CELL_81935,Stem Cell,45.13,45,50.58
CELL_93978,Neuron,101.28,41,72.02
CELL_25651,Erythrocyte,68.64,44,72.06
CELL_20517,Stem Cell,100.14,47,88.75
CELL_39253,Neuron,26.01,15,99.93
CELL_75525,Fibroblast,117.98,50,82.15
CELL_14432,Fibroblast,95.45,44,68.18
CELL_63754,Myocyte,33.63,19,99.77
CELL_38753,Epithelial,109.85,6,70.83
CELL_64999,Myocyte,29.87,48,52.17
CELL_72141,Epithelial,46.97,31,50.57
CELL_52295,Neuron,100.84,15,87.17
CELL_41990,Myocyte,116.34,44,71.08
CELL_62377,Fibroblast,55.19,39,63.76
CELL_40870,Leukocyte,68.19,47,64.44
CELL_23235,Myocyte,60.6,36,99.54
CELL_24150,Fibroblast,65.33,29,80.4
CELL_89207,Erythrocyte,115.53,6,64.95
CELL_52787,Erythrocyte,43.26,38,68.0
CELL_34901,Neuron,43.19,20,84.03
CELL_38261,Leukocyte,8.56,33,68.19
CELL_39241,Leukocyte,52.09,40,54.57
CELL_48035,Epithelial,52.94,13,89.17
CELL_94738,Neuron,58.46,22,94.2
CELL_61411,Myocyte,11.33,18,81.87
CELL_14395,Erythrocyte,96.24,26,71.97
CELL_35927,Stem Cell,75.53,46,56.07
CELL_89254,Fibroblast,116.22,30,56.33
CELL_55870,Epithelial,114.33,7,74.49
CELL_61362,Neuron,7.42,41,86.85
CELL_65208,Erythrocyte,59.21,19,97.01
CELL_95946,Neuron,53.91,11,58.32
