cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_83634,Leukocyte,19.76,5,80.84
CELL_32914,Fibroblast,96.75,27,86.81
CELL_35891,Leukocyte,115.2,12,57.84
CELL_40463,Fibroblast,82.48,45,72.45
CELL_91832,Neuron,37.82,46,85.11
CELL_61707,Epithelial,80.79,12,70.64
CELL_15383,Myocyte,57.95,22,66.66
CELL_43348,Epithelial,116.02,46,54.29
CELL_26388,Myocyte,70.55,21,65.53
CELL_51673,Epithelial,28.96,44,99.63
CELL_71550,Neuron,49.45,44,83.71
CELL_32518,Myocyte,51.41,31,83.23
CELL_32058,Epithelial,75.26,44,60.56
CELL_52434,Myocyte,14.43,12,97.77
CELL_56081,Stem Cell,47.1,32,78.66
CELL_44928,Stem Cell,65.47,33,72.64
CELL_87256,Stem Cell,73.49,22,57.14
CELL_54178,Neuron,86.9,5,64.66
CELL_87021,Erythrocyte,79.56,26,78.91
CELL_79168,Stem Cell,72.39,10,89.61
CELL_94125,Leukocyte,103.24,32,51.35
CELL_14447,Erythrocyte,79.05,49,86.52
CELL_97742,Stem Cell,92.28,8,68.08
CELL_24678,Epithelial,31.12,20,54.21
CELL_51925,Epithelial,119.33,30,61.01
CELL_66044,Myocyte,22.15,12,86.66
CELL_11724,Epithelial,74.08,22,65.03
CELL_71141,Erythrocyte,90.09,19,65.96
CELL_28351,Epithelial,42.59,44,57.87
CELL_50401,Leukocyte,102.72,31,79.05
CELL_60594,Leukocyte,61.66,29,69.39
CELL_66114,Stem Cell,32.74,42,90.37
CELL_26693,Stem Cell,115.81,20,99.93
CELL_52337,Myocyte,25.6,43,83.03
CELL_76624,Myocyte,33.45,19,98.85
CELL_28738,Myocyte,101.32,29,95.15
CELL_33413,Epithelial,64.95,26,76.55
CELL_46827,Neuron,14.83,49,79.39
CELL_79043,Fibroblast,5.8,32,74.99
CELL_36047,Leukocyte,62.12,20,52.84
CELL_94799,Erythrocyte,32.94,22,71.23
CELL_14679,Fibroblast,116.83,11,88.32
CELL_74760,Fibroblast,51.9,28,56.67
CELL_27906,Neuron,93.02,32,55.16
CELL_13840,Erythrocyte,50.27,26,90.18
CELL_68777,Epithelial,26.89,50,58.96
CELL_64957,Myocyte,15.88,13,86.55
CELL_90525,Leukocyte,51.31,32,90.14
CELL_71218,Erythrocyte,36.3,49,94.65
CELL_10540,Neuron,47.86,31,99.48
CELL_66600,Stem Cell,45.13,10,93.73
