cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_60722,Fibroblast,77.46,20,92.09
CELL_45673,Epithelial,24.76,47,58.09
CELL_40804,Epithelial,28.47,33,68.13
CELL_25726,Stem Cell,44.93,17,56.2
CELL_52863,Myocyte,77.34,48,54.27
CELL_62008,Leukocyte,7.75,10,52.36
CELL_95489,Neuron,13.93,46,61.2
CELL_54377,Epithelial,46.93,40,60.47
CELL_48298,Stem Cell,106.92,35,92.33
CELL_30913,Neuron,78.87,22,53.74
CELL_84485,Myocyte,99.02,26,87.82
CELL_54671,Neuron,116.92,17,73.14
CELL_83122,Erythrocyte,32.67,46,80.98
CELL_10249,Stem Cell,85.16,41,52.68
CELL_88171,Fibroblast,41.91,26,52.53
CELL_83848,Stem Cell,107.94,47,96.54
CELL_40330,Erythrocyte,114.61,35,94.57
CELL_50982,Leukocyte,10.27,35,71.14
CELL_27749,Fibroblast,56.03,35,65.54
CELL_91375,Myocyte,31.22,17,77.47
CELL_74520,Epithelial,25.15,19,64.02
CELL_57178,Leukocyte,24.38,28,91.7
CELL_40260,Fibroblast,37.36,30,99.97
CELL_67413,Myocyte,85.99,39,84.98
CELL_15386,Stem Cell,22.21,13,51.09
CELL_18548,Myocyte,33.02,20,66.27
CELL_12019,Neuron,28.39,9,85.96
CELL_72229,Erythrocyte,24.35,31,61.72
CELL_90257,Leukocyte,18.68,21,86.6
CELL_85536,Fibroblast,39.99,18,60.8
CELL_99529,Stem Cell,67.76,12,88.15
CELL_84453,Fibroblast,29.16,23,81.63
CELL_34260,Leukocyte,32.0,49,79.72
CELL_37081,Neuron,106.56,5,52.64
CELL_31010,Stem Cell,23.97,22,74.91
CELL_19046,Epithelial,118.48,21,60.81
CELL_88781,Leukocyte,46.2,40,92.6
CELL_82308,Fibroblast,97.47,41,56.27
CELL_27038,Neuron,82.4,39,64.54
CELL_46053,Myocyte,95.85,37,68.8
CELL_58271,Leukocyte,55.62,29,56.48
CELL_65893,Epithelial,111.95,27,59.47
CELL_85913,Fibroblast,89.23,24,59.49
CELL_23103,Fibroblast,117.62,32,51.12
CELL_79938,Stem Cell,36.24,24,60.09
CELL_11823,Leukocyte,20.19,22,76.72
CELL_57308,Fibroblast,5.27,15,71.3
CELL_24912,Epithelial,25.41,27,93.57
CELL_72562,Erythrocyte,45.56,47,89.1
CELL_14456,Neuron,71.97,44,87.29
CELL_78205,Stem Cell,87.63,18,68.58
CELL_54822,Fibroblast,44.26,35,85.9
CELL_10033,Myocyte,24.25,23,73.85
CELL_61821,Erythrocyte,75.93,46,80.0
CELL_86004,Neuron,99.82,29,55.06
CELL_20312,Erythrocyte,81.18,24,94.24
CELL_18318,Neuron,35.25,5,77.38
CELL_46014,Epithelial,72.99,47,92.91
CELL_62656,Leukocyte,76.03,41,95.92
CELL_82609,Epithelial,66.01,8,83.12
CELL_99002,Epithelial,52.3,22,77.82
CELL_61269,Epithelial,57.19,37,70.52
CELL_37938,Fibroblast,76.75,34,60.64
CELL_68323,Fibroblast,22.18,35,88.12
CELL_83887,Fibroblast,85.88,42,58.82
CELL_94038,Erythrocyte,84.42,23,72.5
CELL_71483,Fibroblast,107.63,17,78.79
CELL_62576,Neuron,7.8,11,88.51
CELL_21092,Stem Cell,91.78,48,57.48
CELL_86990,Epithelial,69.36,21,88.52
CELL_80998,Epithelial,105.97,10,85.41
CELL_28867,Epithelial,44.15,44,95.63
CELL_23647,Fibroblast,26.76,48,96.53
CELL_35032,Neuron,85.5,10,57.15
CELL_75261,Epithelial,88.79,19,63.68
CELL_85205,Leukocyte,59.56,12,90.5
CELL_84434,Erythrocyte,93.31,42,51.01
CELL_23259,Leukocyte,79.38,25,71.68
CELL_54587,Leukocyte,98.26,29,66.79
CELL_63421,Fibroblast,88.66,37,54.58
CELL_18505,Stem Cell,102.03,18,73.13
CELL_29050,Fibroblast,66.74,42,60.11
CELL_28407,Fibroblast,12.3,38,51.32
CELL_44412,Erythrocyte,7.35,13,95.72
CELL_85950,Stem Cell,62.22,25,96.27
CELL_88444,Epithelial,90.21,18,55.68
CELL_42172,Erythrocyte,92.65,44,91.16
CELL_34534,Erythrocyte,111.31,8,80.67
CELL_49354,Neuron,112.79,36,74.64
CELL_35748,Epithelial,66.04,42,73.1
CELL_70666,Fibroblast,6.36,20,99.61
CELL_51700,Leukocyte,23.11,10,61.84
CELL_55571,Erythrocyte,112.83,7,86.98
CELL_78220,Fibroblast,63.73,12,73.18
CELL_68937,Neuron,14.06,46,95.86
CELL_23693,Fibroblast,72.29,32,58.88
CELL_41821,Epithelial,106.8,29,69.03
CELL_36858,Myocyte,8.29,12,82.4
CELL_51416,Neuron,110.94,30,82.93
CELL_52291,Leukocyte,100.73,24,79.94
CELL_79855,Fibroblast,35.24,30,76.08
CELL_91142,Leukocyte,16.28,37,99.84
CELL_12935,Stem Cell,18.13,20,57.27
CELL_99387,Neuron,7.21,32,73.6
CELL_50947,Fibroblast,65.17,50,93.99
CELL_67385,Stem Cell,63.53,46,91.41
CELL_18182,Leukocyte,55.95,27,99.09
CELL_42957,Epithelial,25.41,43,84.42
CELL_80368,Epithelial,59.46,23,66.93
CELL_80548,Myocyte,86.4,24,67.88
CELL_43715,Neuron,67.43,31,64.1
CELL_42166,Fibroblast,53.64,44,55.81
CELL_66053,Erythrocyte,113.31,36,91.77
CELL_20904,Epithelial,95.38,16,81.17
CELL_70239,Stem Cell,41.02,17,78.53
CELL_22559,Leukocyte,106.14,46,61.66
CELL_61772,Stem Cell,77.25,40,72.22
CELL_26187,Epithelial,101.98,24,68.86
CELL_74878,Erythrocyte,33.52,25,91.83
CELL_86971,Epithelial,70.38,39,69.19
CELL_49913,Myocyte,27.74,15,60.64
CELL_28042,Myocyte,93.12,39,81.56
CELL_86358,Erythrocyte,72.46,13,52.41
CELL_85381,Neuron,22.23,6,52.07
CELL_38942,Leukocyte,52.14,9,73.31
CELL_43949,Epithelial,8.05,25,78.68
CELL_41974,Stem Cell,106.14,10,58.91
CELL_22570,Stem Cell,109.85,7,85.52
CELL_86936,Neuron,90.4,33,79.41
CELL_51685,Myocyte,44.41,42,70.73
CELL_80763,Erythrocyte,37.12,11,87.21
CELL_50666,Myocyte,35.68,13,74.62
CELL_89223,Leukocyte,67.07,45,50.28
CELL_30977,Myocyte,95.06,40,96.48
CELL_81132,Myocyte,96.73,45,90.45
CELL_87359,Myocyte,110.38,28,79.88
CELL_60609,Epithelial,103.42,35,91.97
CELL_87460,Erythrocyte,64.38,33,74.39
CELL_27709,Fibroblast,101.56,27,99.38
CELL_46248,Fibroblast,20.42,29,74.22
CELL_54445,Stem Cell,24.55,42,70.41
CELL_37082,Stem Cell,91.68,18,50.22
CELL_23575,Stem Cell,108.51,31,70.1
CELL_78590,Fibroblast,109.48,38,81.53
CELL_34748,Erythrocyte,101.24,9,97.05
CELL_26503,Stem Cell,10.94,35,89.68
CELL_30667,Stem Cell,115.68,38,54.68
CELL_55263,Neuron,52.05,21,52.0
CELL_61997,Fibroblast,31.18,8,69.75
CELL_80226,Fibroblast,22.8,45,93.93
CELL_59033,Leukocyte,89.69,10,92.28
CELL_63687,Stem Cell,83.94,7,83.24
CELL_47614,Fibroblast,70.25,33,67.44
CELL_69580,Erythrocyte,9.34,47,80.6
CELL_24181,Fibroblast,56.45,17,64.28
CELL_18665,Erythrocyte,91.85,42,56.86
CELL_40994,Myocyte,100.58,10,89.32
CELL_84768,Neuron,76.71,47,85.68
CELL_70464,Leukocyte,66.51,23,66.56
CELL_74420,Epithelial,40.51,48,63.75
CELL_37715,Fibroblast,81.78,42,75.43
CELL_89902,Stem Cell,104.15,20,62.66
CELL_72029,Stem Cell,119.34,41,86.33
CELL_79628,Stem Cell,74.92,5,93.93
CELL_85470,Epithelial,21.93,34,78.48
CELL_84447,Myocyte,93.13,17,89.78
CELL_77261,Fibroblast,12.08,17,71.4
CELL_70789,Erythrocyte,65.47,25,65.34
CELL_65851,Myocyte,45.04,40,72.16
CELL_60698,Leukocyte,17.98,14,93.44
CELL_49500,Fibroblast,103.38,30,66.16
CELL_16620,Epithelial,96.6,30,73.88
CELL_35755,Myocyte,64.4,25,92.59
CELL_90156,Leukocyte,97.33,40,86.2
CELL_11091,Stem Cell,14.99,19,93.98
