cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_80577,Neuron,86.14,39,81.95
CELL_82595,Stem Cell,23.58,46,67.83
CELL_52562,Stem Cell,85.54,13,79.41
CELL_44845,Fibroblast,112.6,22,88.63
CELL_59677,Myocyte,36.27,30,78.54
CELL_84842,Leukocyte,101.93,36,69.46
CELL_71314,Stem Cell,25.9,44,65.08
CELL_12522,Neuron,54.08,31,72.07
CELL_16405,Leukocyte,111.46,9,75.26
CELL_18168,Myocyte,47.04,28,58.53
CELL_76828,Neuron,93.58,24,56.97
CELL_14514,Myocyte,95.51,30,73.0
CELL_24812,Leukocyte,65.76,37,97.9
CELL_77527,Erythrocyte,46.84,10,74.99
CELL_79636,Leukocyte,87.08,44,86.3
CELL_73019,Fibroblast,29.12,9,83.82
CELL_62778,Fibroblast,13.81,50,90.21
CELL_79377,Neuron,86.65,14,71.05
CELL_64191,Epithelial,61.36,46,77.88
CELL_98803,Stem Cell,11.44,26,70.68
CELL_36044,Leukocyte,37.37,15,99.32
CELL_42554,Epithelial,5.81,17,61.03
CELL_64656,Fibroblast,68.19,26,98.31
CELL_78967,Leukocyte,97.83,14,83.58
CELL_30421,Stem Cell,53.27,44,90.14
CELL_65615,Erythrocyte,48.6,48,83.34
CELL_10043,Leukocyte,63.29,35,50.27
CELL_39171,Stem Cell,22.47,12,95.67
CELL_91227,Erythrocyte,82.88,16,73.75
CELL_87412,Erythrocyte,97.71,7,88.75
CELL_78682,Erythrocyte,113.52,18,86.95
CELL_51084,Myocyte,12.8,30,97.2
CELL_84859,Erythrocyte,34.34,44,85.31
CELL_26470,Erythrocyte,117.33,22,54.23
CELL_80164,Fibroblast,80.36,9,76.61
CELL_69195,Leukocyte,5.62,16,52.67
CELL_93565,Myocyte,15.26,22,77.94
CELL_57557,Stem Cell,90.62,24,56.03
CELL_90202,Epithelial,114.86,12,77.65
CELL_34730,Leukocyte,90.0,42,58.21
CELL_95691,Fibroblast,24.17,15,52.43
CELL_38650,Stem Cell,56.8,30,92.26
CELL_84128,Erythrocyte,119.31,43,75.24
CELL_19487,Neuron,101.85,44,95.76
CELL_23194,Stem Cell,86.8,19,63.19
CELL_38042,Stem Cell,86.39,11,65.13
CELL_65702,Erythrocyte,58.99,16,68.85
CELL_28170,Fibroblast,69.52,20,69.85
CELL_51501,Leukocyte,109.98,46,64.96
CELL_34196,Stem Cell,63.06,46,81.45
CELL_14187,Myocyte,104.42,5,70.81
CELL_39203,Leukocyte,38.31,18,58.31
CELL_85839,Myocyte,67.56,50,70.14
CELL_61371,Epithelial,10.41,34,87.25
CELL_80797,Fibroblast,12.08,9,64.54
CELL_31038,Myocyte,66.41,16,73.29
CELL_41069,Fibroblast,90.2,13,96.28
CELL_91557,Leukocyte,118.16,28,50.43
CELL_36075,Neuron,20.46,41,65.13
CELL_61781,Myocyte,67.51,20,70.01
CELL_75197,Leukocyte,98.17,16,52.34
CELL_58255,Stem Cell,47.7,50,70.82
CELL_51249,Fibroblast,34.0,10,79.27
CELL_98652,Stem Cell,48.67,24,77.25
CELL_80234,Erythrocyte,85.44,15,97.84
CELL_21209,Neuron,81.49,46,72.94
CELL_75661,Leukocyte,96.36,32,64.25
CELL_30700,Stem Cell,37.94,48,82.34
CELL_38013,Leukocyte,54.06,13,75.87
CELL_27954,Erythrocyte,48.48,49,92.11
CELL_38995,Epithelial,90.64,33,85.46
CELL_94882,Epithelial,23.39,18,83.82
CELL_81975,Stem Cell,102.11,45,64.93
CELL_40203,Stem Cell,84.24,18,50.02
CELL_67623,Leukocyte,92.5,5,68.36
CELL_30359,Neuron,105.13,16,81.76
CELL_56990,Myocyte,38.32,43,90.9
CELL_68735,Erythrocyte,17.34,49,51.57
CELL_61589,Neuron,90.76,37,51.29
CELL_60356,Myocyte,106.6,32,93.52
CELL_47224,Epithelial,75.43,14,74.98
CELL_35199,Neuron,47.03,43,71.19
CELL_85218,Leukocyte,110.45,24,61.84
CELL_58009,Erythrocyte,19.46,42,95.38
CELL_26523,Fibroblast,102.41,45,95.94
CELL_13902,Leukocyte,75.2,10,70.83
CELL_49389,Stem Cell,44.05,23,72.87
CELL_28756,Myocyte,78.17,27,52.18
CELL_37965,Erythrocyte,60.42,34,76.73
CELL_42778,Epithelial,9.59,44,53.8
CELL_99895,Leukocyte,105.87,5,66.67
CELL_41632,Myocyte,33.39,42,87.34
CELL_34406,Neuron,47.98,28,85.87
CELL_93485,Neuron,5.48,21,60.19
CELL_38871,Fibroblast,21.33,12,71.8
CELL_90711,Myocyte,101.73,39,85.58
CELL_17616,Leukocyte,38.37,35,98.81
CELL_45902,Myocyte,106.98,43,79.12
CELL_52876,Stem Cell,115.66,50,83.98
CELL_90305,Stem Cell,9.94,20,56.11
CELL_25826,Epithelial,79.99,40,69.22
CELL_55116,Fibroblast,43.01,41,92.28
CELL_30367,Erythrocyte,22.16,17,55.34
CELL_57614,Myocyte,25.5,39,95.4
CELL_81170,Fibroblast,56.14,15,59.26
CELL_14558,Myocyte,114.26,31,81.1
CELL_54216,Fibroblast,33.1,6,84.28
CELL_20826,Erythrocyte,106.64,29,62.78
CELL_44598,Fibroblast,67.11,30,89.93
CELL_12610,Stem Cell,27.22,17,59.13
CELL_86685,Erythrocyte,76.1,24,53.24
CELL_38927,Myocyte,34.33,9,98.57
CELL_83766,Epithelial,67.33,18,90.66
CELL_11774,Myocyte,22.32,10,96.88
CELL_15903,Myocyte,15.82,15,55.13
CELL_19019,Myocyte,51.88,20,93.68
CELL_15113,Epithelial,7.32,23,67.74
CELL_89959,Epithelial,108.13,5,50.2
CELL_40240,Epithelial,43.9,25,71.24
CELL_19055,Fibroblast,74.58,49,73.86
CELL_56216,Myocyte,25.88,17,71.35
CELL_40200,Epithelial,65.81,44,56.71
CELL_81765,Fibroblast,48.75,18,74.59
CELL_25321,Leukocyte,79.57,8,69.43
CELL_16511,Myocyte,39.48,42,76.36
CELL_71807,Myocyte,109.1,37,66.96
CELL_14608,Erythrocyte,60.7,25,83.4
CELL_70378,Erythrocyte,94.48,42,69.22
CELL_33818,Erythrocyte,39.23,12,94.88
CELL_32958,Myocyte,76.59,14,66.18
CELL_19659,Erythrocyte,58.97,38,64.35
CELL_37277,Myocyte,109.13,33,55.25
CELL_64839,Myocyte,92.95,8,75.38
CELL_84961,Erythrocyte,45.41,5,99.99
CELL_28796,Epithelial,95.84,26,72.51
CELL_61763,Epithelial,74.63,12,59.34
CELL_39275,Myocyte,35.17,29,83.35
CELL_34410,Fibroblast,70.02,9,55.34
CELL_20997,Erythrocyte,59.79,33,54.55
CELL_89260,Erythrocyte,61.69,21,85.07
CELL_82380,Epithelial,70.38,37,91.5
CELL_56190,Neuron,112.98,9,75.32
CELL_11329,Neuron,55.68,22,71.92
CELL_61210,Leukocyte,75.85,12,77.01
CELL_86023,Epithelial,92.33,17,94.82
CELL_64439,Erythrocyte,79.18,18,67.81
CELL_90544,Epithelial,33.87,41,71.63
CELL_73000,Stem Cell,20.07,48,62.91
CELL_75558,Erythrocyte,8.15,43,67.21
CELL_47713,Epithelial,116.75,12,93.98
CELL_22632,Fibroblast,39.81,11,89.03
CELL_13619,Neuron,110.56,37,97.97
CELL_72122,Neuron,42.15,26,65.73
CELL_17610,Stem Cell,6.55,5,51.88
CELL_83022,Stem Cell,48.06,22,99.69
CELL_52811,Myocyte,108.06,27,95.68
CELL_34440,Epithelial,25.6,32,63.4
CELL_67336,Myocyte,33.92,26,83.89
CELL_89672,Stem Cell,10.65,32,86.9
CELL_37717,Neuron,96.65,31,98.06
CELL_86972,Stem Cell,104.47,44,88.26
CELL_99585,Leukocyte,39.02,5,78.8
CELL_20376,Myocyte,106.99,30,50.0
CELL_63790,Leukocyte,39.6,50,62.82
CELL_57281,Stem Cell,74.94,16,61.71
CELL_79525,Myocyte,79.84,17,79.21
CELL_97933,Neuron,68.16,30,65.59
CELL_43155,Erythrocyte,69.0,33,59.08
CELL_88562,Erythrocyte,89.83,35,56.33
CELL_24005,Fibroblast,102.66,26,63.56
CELL_28187,Erythrocyte,74.72,24,79.64
CELL_80926,Neuron,105.34,30,60.71
CELL_90777,Erythrocyte,91.77,16,65.73
CELL_66306,Neuron,26.22,17,81.05
CELL_27619,Erythrocyte,21.1,13,66.33
CELL_60068,Stem Cell,9.99,15,82.1
CELL_62936,Fibroblast,15.06,9,87.43
CELL_74173,Leukocyte,11.42,26,67.12
CELL_11279,Myocyte,47.5,31,90.48
CELL_19841,Stem Cell,10.17,17,63.48
CELL_51525,Neuron,45.92,41,98.92
CELL_30929,Myocyte,44.0,47,79.06
CELL_50789,Myocyte,35.58,22,98.23
CELL_94686,Neuron,106.58,6,98.76
CELL_47084,Epithelial,50.61,15,71.93
CELL_73663,Neuron,113.69,49,68.03
CELL_10414,Neuron,18.24,40,52.78
CELL_86999,Fibroblast,119.79,26,79.99
CELL_85580,Erythrocyte,65.11,22,89.54
CELL_13144,Stem Cell,70.45,18,72.76
CELL_79614,Myocyte,116.23,50,98.48
CELL_92762,Epithelial,33.28,9,95.85
CELL_38112,Neuron,73.79,49,50.56
CELL_68554,Leukocyte,20.52,41,65.69
CELL_55823,Erythrocyte,24.88,38,60.86
CELL_72360,Neuron,19.37,16,92.71
CELL_85224,Neuron,96.73,34,87.56
CELL_95376,Erythrocyte,106.45,5,69.88
CELL_98812,Neuron,58.51,40,84.51
CELL_38828,Erythrocyte,93.42,10,69.71
CELL_76560,Stem Cell,12.05,27,91.32
CELL_64327,Erythrocyte,75.33,40,95.25
CELL_77228,Neuron,61.53,24,68.54
CELL_19065,Myocyte,22.37,21,84.67
CELL_11411,Neuron,20.55,8,56.59
CELL_55852,Neuron,10.27,24,80.13
CELL_19705,Stem Cell,108.35,48,72.45
CELL_39010,Stem Cell,116.5,10,94.89
CELL_25222,Epithelial,97.96,34,89.21
