cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_49640,Myocyte,90.53,21,62.35
CELL_29454,Erythrocyte,13.51,20,67.95
CELL_34292,Myocyte,6.8,24,75.85
CELL_12923,Epithelial,90.0,32,63.38
CELL_46654,Stem Cell,29.29,21,92.32
CELL_35356,Myocyte,118.61,33,59.64
CELL_46290,Myocyte,48.55,40,99.57
CELL_54050,Fibroblast,89.17,45,78.44
CELL_88042,Stem Cell,22.01,26,54.8
CELL_91692,Epithelial,38.52,41,97.82
CELL_91601,Epithelial,41.06,44,73.25
CELL_30927,Epithelial,18.45,47,73.27
CELL_47027,Leukocyte,113.87,23,57.7
CELL_26062,Erythrocyte,35.25,28,56.13
CELL_70516,Neuron,10.04,26,93.18
CELL_98231,Myocyte,79.82,27,84.65
CELL_68015,Epithelial,25.71,30,68.11
CELL_36865,Epithelial,79.7,13,65.17
CELL_24785,Myocyte,68.87,21,90.04
CELL_64763,Epithelial,54.87,48,94.13
CELL_23109,Stem Cell,95.12,41,82.34
CELL_47984,Myocyte,104.42,36,80.2
CELL_20846,Stem Cell,105.31,50,54.32
CELL_52818,Erythrocyte,46.81,27,82.19
CELL_42623,Erythrocyte,114.99,8,55.32
CELL_67212,Myocyte,65.26,28,82.68
CELL_51858,Leukocyte,86.65,25,62.63
CELL_19668,Fibroblast,77.39,18,78.48
CELL_20205,Epithelial,52.69,26,53.77
CELL_17707,Stem Cell,8.42,30,50.89
CELL_68037,Neuron,57.36,18,95.04
CELL_27057,Neuron,111.5,18,97.17
CELL_48092,Myocyte,94.03,8,75.67
CELL_88350,Leukocyte,78.56,15,66.42
CELL_85275,Leukocyte,82.59,22,64.57
CELL_86092,Fibroblast,24.46,27,88.8
CELL_42146,Epithelial,71.57,16,67.84
CELL_95038,Stem Cell,103.17,48,93.71
CELL_94198,Stem Cell,94.12,22,53.66
CELL_53340,Epithelial,59.16,29,89.06
CELL_77627,Myocyte,48.49,33,70.56
CELL_18352,Epithelial,90.24,13,78.72
CELL_54538,Myocyte,15.81,33,57.57
CELL_64150,Epithelial,13.61,29,73.46
CELL_44295,Erythrocyte,114.58,26,60.67
CELL_67500,Epithelial,5.2,20,62.22
CELL_47378,Erythrocyte,112.91,44,52.41
CELL_45133,Stem Cell,8.12,31,80.33
CELL_93670,Erythrocyte,82.37,17,79.4
CELL_39854,Neuron,18.51,48,90.23
CELL_15007,Epithelial,29.39,14,57.84
CELL_89999,Epithelial,21.65,26,90.75
CELL_41463,Neuron,10.68,35,63.56
CELL_28736,Leukocyte,63.17,22,86.17
CELL_47151,Erythrocyte,49.68,32,76.57
CELL_93518,Erythrocyte,29.49,20,75.72
CELL_65785,Myocyte,78.11,5,56.39
CELL_95307,Stem Cell,96.08,49,53.8
CELL_90331,Fibroblast,105.44,39,69.37
CELL_84780,Myocyte,28.29,17,93.21
CELL_92607,Neuron,7.34,39,54.24
CELL_26664,Stem Cell,72.16,13,74.1
CELL_31680,Fibroblast,41.15,39,66.96
CELL_56626,Erythrocyte,73.0,12,62.86
CELL_76489,Neuron,79.22,36,61.84
CELL_38898,Leukocyte,63.68,46,55.48
CELL_53426,Neuron,85.54,35,70.89
CELL_61322,Neuron,9.8,11,60.18
CELL_24808,Erythrocyte,100.06,17,84.72
CELL_28163,Epithelial,83.06,6,54.61
CELL_53534,Stem Cell,80.67,24,93.81
CELL_54066,Epithelial,117.44,49,59.26
CELL_15485,Leukocyte,18.74,42,58.28
CELL_72472,Leukocyte,13.17,21,86.5
CELL_34946,Fibroblast,66.87,12,60.72
CELL_29952,Myocyte,46.32,16,91.43
CELL_50680,Neuron,29.02,21,62.87
CELL_62471,Neuron,103.92,45,65.92
CELL_35260,Epithelial,85.09,32,60.85
CELL_51964,Neuron,108.5,7,50.84
CELL_15826,Fibroblast,56.61,11,68.21
CELL_77575,Neuron,24.34,43,57.03
CELL_21347,Fibroblast,113.26,41,87.82
CELL_82153,Fibroblast,18.43,7,66.87
CELL_30719,Leukocyte,83.4,20,59.66
CELL_81867,Myocyte,11.99,30,61.81
CELL_36134,Neuron,109.7,20,90.56
CELL_19811,Epithelial,39.15,44,61.71
CELL_13705,Leukocyte,102.43,40,50.75
CELL_61743,Erythrocyte,98.32,25,82.1
CELL_86740,Myocyte,32.62,20,53.07
CELL_80876,Myocyte,7.14,16,63.39
CELL_31865,Myocyte,7.99,46,72.85
CELL_12390,Stem Cell,26.09,5,90.99
CELL_13112,Erythrocyte,32.3,33,69.02
CELL_34778,Myocyte,103.91,6,98.69
CELL_53745,Fibroblast,47.02,13,75.13
CELL_39519,Fibroblast,25.85,48,60.83
CELL_15297,Neuron,60.16,5,86.82
CELL_35916,Leukocyte,94.15,22,97.79
CELL_30622,Neuron,50.16,32,63.87
CELL_68448,Stem Cell,46.39,17,97.33
CELL_78604,Fibroblast,106.06,33,96.52
CELL_79218,Stem Cell,96.11,16,72.83
CELL_28779,Stem Cell,30.56,35,99.05
CELL_40862,Epithelial,35.5,35,96.18
CELL_36969,Stem Cell,34.73,31,72.51
CELL_89675,Leukocyte,116.49,26,99.65
CELL_44657,Fibroblast,118.3,39,60.28
CELL_20982,Stem Cell,102.32,26,95.02
CELL_45226,Leukocyte,82.58,48,54.77
CELL_43370,Leukocyte,81.14,21,63.53
CELL_17269,Fibroblast,101.02,5,63.7
CELL_18644,Stem Cell,65.31,36,64.77
CELL_23486,Neuron,47.91,50,78.52
CELL_22432,Erythrocyte,29.91,31,63.54
CELL_84107,Fibroblast,43.64,36,94.2
CELL_49753,Myocyte,76.52,50,60.17
CELL_49814,Stem Cell,58.62,49,78.08
CELL_14141,Myocyte,89.99,39,72.37
CELL_47720,Epithelial,20.03,24,86.17
CELL_36203,Fibroblast,22.36,32,70.27
CELL_52804,Neuron,16.33,21,55.36
CELL_94634,Myocyte,85.36,26,97.12
CELL_28943,Epithelial,64.54,25,63.47
CELL_94481,Neuron,64.98,23,73.12
CELL_15875,Neuron,48.54,28,90.01
CELL_85411,Myocyte,38.61,33,71.23
CELL_79836,Neuron,30.29,19,69.0
CELL_91244,Neuron,44.14,34,86.69
CELL_72364,Myocyte,64.9,40,65.95
CELL_66510,Neuron,66.0,28,75.31
CELL_89761,Stem Cell,97.86,15,96.01
CELL_61117,Myocyte,38.13,43,98.6
CELL_29923,Erythrocyte,66.56,12,97.69
CELL_71128,Leukocyte,77.53,20,50.81
CELL_22161,Leukocyte,26.47,34,82.27
CELL_65253,Fibroblast,116.02,27,54.56
CELL_84400,Fibroblast,36.53,34,56.82
CELL_80249,Neuron,48.13,16,57.09
CELL_24291,Myocyte,45.67,46,86.14
CELL_55461,Epithelial,67.98,11,93.12
CELL_78405,Erythrocyte,8.57,50,92.7
CELL_98182,Fibroblast,74.33,41,58.85
CELL_14479,Myocyte,63.32,22,70.12
CELL_24867,Fibroblast,118.76,22,88.06
CELL_52896,Leukocyte,20.16,16,99.38
CELL_25891,Stem Cell,106.77,17,63.56
CELL_91499,Fibroblast,24.14,17,90.98
CELL_52814,Myocyte,117.03,11,83.0
CELL_14980,Neuron,98.79,48,93.53
CELL_88579,Leukocyte,29.08,17,62.15
CELL_17505,Stem Cell,115.32,35,63.8
CELL_95973,Fibroblast,31.79,26,75.73
CELL_81148,Myocyte,104.93,39,92.51
CELL_35404,Myocyte,101.47,44,75.5
CELL_93955,Myocyte,38.82,41,96.53
CELL_78817,Fibroblast,17.14,23,57.27
CELL_52761,Myocyte,119.36,18,99.14
CELL_84852,Epithelial,96.25,14,79.03
CELL_54569,Neuron,46.2,36,64.85
CELL_70639,Epithelial,42.97,23,93.0
CELL_35522,Epithelial,44.07,48,90.52
CELL_57757,Stem Cell,22.03,44,51.83
CELL_90202,Erythrocyte,110.92,32,94.15
CELL_14336,Fibroblast,9.81,31,97.75
CELL_71385,Epithelial,63.45,9,56.58
CELL_29108,Erythrocyte,66.34,50,89.05
CELL_84967,Myocyte,83.21,30,53.72
CELL_91955,Myocyte,62.95,45,62.69
CELL_53853,Fibroblast,57.29,27,88.96
CELL_13842,Stem Cell,68.2,40,64.37
CELL_14782,Fibroblast,84.52,44,62.98
CELL_37800,Neuron,115.83,17,80.43
CELL_30419,Fibroblast,114.35,40,61.5
CELL_21826,Stem Cell,100.99,46,91.83
CELL_74975,Neuron,31.84,48,64.33
CELL_18661,Myocyte,90.68,45,58.75
CELL_27680,Fibroblast,9.62,30,92.08
CELL_13129,Epithelial,26.1,27,83.34
CELL_78701,Myocyte,33.49,27,75.39
CELL_41891,Epithelial,21.75,42,68.71
CELL_50213,Myocyte,21.69,21,65.18
CELL_99487,Leukocyte,118.76,8,83.03
CELL_64643,Fibroblast,62.71,26,95.33
CELL_36766,Erythrocyte,70.03,29,98.1
CELL_58933,Epithelial,36.23,46,83.86
CELL_31375,Leukocyte,21.81,32,57.57
CELL_96123,Fibroblast,5.6,42,68.3
CELL_95783,Fibroblast,113.87,22,52.91
CELL_93912,Neuron,105.3,8,60.56
CELL_30988,Epithelial,10.15,29,56.59
CELL_90791,Fibroblast,13.54,43,52.19
CELL_99290,Leukocyte,102.75,29,71.56
CELL_63069,Erythrocyte,75.71,26,73.42
CELL_53298,Myocyte,31.39,36,55.36
CELL_41880,Fibroblast,88.73,24,81.54
CELL_35196,Erythrocyte,69.24,37,90.22
CELL_10906,Erythrocyte,21.05,13,74.88
CELL_48894,Epithelial,108.07,24,82.25
CELL_57878,Fibroblast,6.82,27,71.54
CELL_38264,Myocyte,21.79,29,73.71
CELL_39505,Epithelial,77.51,6,75.51
CELL_73394,Leukocyte,18.06,9,92.19
CELL_35639,Leukocyte,60.03,20,94.67
CELL_89003,Epithelial,80.18,11,58.43
CELL_85033,Leukocyte,28.52,8,96.73
CELL_20078,Epithelial,46.75,6,70.62
CELL_98795,Stem Cell,95.25,10,70.86
CELL_62065,Epithelial,102.13,17,73.54
CELL_31343,Stem Cell,37.97,36,90.54
CELL_51803,Leukocyte,99.07,31,98.07
CELL_65063,Stem Cell,30.26,34,81.69
CELL_64000,Epithelial,35.88,18,81.29
CELL_85918,Leukocyte,89.7,32,81.23
CELL_32828,Stem Cell,6.63,21,88.37
CELL_64763,Neuron,48.96,11,58.37
