cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_13445,Fibroblast,97.76,12,77.49
CELL_51024,Myocyte,39.09,11,72.43
CELL_47045,Neuron,111.01,47,57.06
CELL_75449,Erythrocyte,80.61,31,56.76
CELL_67668,Epithelial,100.92,7,59.11
CELL_90996,Fibroblast,44.83,16,85.78
CELL_89161,Fibroblast,94.29,23,75.26
CELL_83360,Fibroblast,100.39,12,50.43
CELL_24141,Leukocyte,20.05,36,58.12
CELL_68234,Leukocyte,14.84,19,79.63
CELL_31065,Neuron,28.6,23,78.1
CELL_22333,Leukocyte,31.84,10,82.16
CELL_65694,Epithelial,70.36,31,78.92
CELL_25959,Fibroblast,91.0,34,84.45
CELL_90850,Epithelial,114.83,19,71.35
CELL_16259,Fibroblast,45.42,40,69.6
CELL_55917,Stem Cell,89.6,8,81.74
CELL_87557,Epithelial,43.84,30,52.89
CELL_71888,Myocyte,64.95,37,99.95
CELL_86658,Myocyte,21.21,31,92.96
CELL_21003,Myocyte,43.88,37,70.01
CELL_34916,Leukocyte,47.01,43,71.33
CELL_12504,Neuron,31.05,34,54.05
CELL_10659,Myocyte,99.92,16,74.77
CELL_63486,Stem Cell,56.32,21,69.2
CELL_19402,Myocyte,114.7,15,94.09
CELL_89568,Erythrocyte,39.89,20,86.45
CELL_38911,Myocyte,105.19,30,79.2
CELL_99919,Erythrocyte,30.03,13,56.97
CELL_36103,Fibroblast,60.22,10,87.35
CELL_86169,Leukocyte,33.04,44,50.89
CELL_40376,Epithelial,84.66,14,58.7
CELL_44948,Epithelial,23.78,30,86.97
CELL_62640,Myocyte,30.37,10,97.13
CELL_29246,Epithelial,88.22,34,67.84
CELL_58904,Epithelial,60.29,42,56.09
CELL_28747,Stem Cell,79.81,21,65.17
CELL_84459,Neuron,36.11,46,87.2
CELL_95879,Erythrocyte,33.55,48,60.14
CELL_88475,Leukocyte,78.54,41,58.04
CELL_49791,Epithelial,14.88,14,62.92
CELL_47608,Myocyte,27.38,14,95.09
CELL_63422,Epithelial,42.49,43,57.46
CELL_72350,Myocyte,18.14,17,50.92
CELL_81045,Stem Cell,40.42,39,55.78
CELL_30262,Fibroblast,9.0,38,78.83
CELL_94378,Neuron,44.42,47,52.99
CELL_32063,Stem Cell,22.83,37,71.68
CELL_51412,Stem Cell,115.45,5,74.55
CELL_21534,Fibroblast,72.16,47,59.6
CELL_63603,Stem Cell,19.38,44,83.42
CELL_14003,Epithelial,79.19,11,54.45
CELL_45456,Stem Cell,72.91,13,75.06
CELL_79332,Myocyte,103.26,7,51.1
CELL_56270,Epithelial,30.75,48,90.8
CELL_10361,Fibroblast,8.21,22,94.74
CELL_66440,Leukocyte,16.88,25,50.59
CELL_11729,Epithelial,61.38,49,99.8
CELL_75782,Fibroblast,54.18,25,89.53
CELL_68240,Stem Cell,110.1,29,53.56
CELL_21821,Erythrocyte,20.74,19,97.15
CELL_22073,Leukocyte,92.01,28,50.04
CELL_86292,Epithelial,76.28,25,96.04
CELL_51122,Neuron,23.78,44,69.8
CELL_51784,Neuron,53.55,10,65.91
CELL_99752,Myocyte,28.86,6,90.72
CELL_31493,Neuron,82.96,15,60.83
CELL_80713,Stem Cell,56.85,15,84.56
CELL_41277,Stem Cell,45.51,18,91.77
CELL_86126,Fibroblast,107.65,16,97.04
CELL_24776,Leukocyte,95.3,30,55.6
CELL_69343,Fibroblast,36.33,14,57.66
CELL_92010,Erythrocyte,51.9,8,71.94
CELL_46478,Neuron,78.31,43,91.48
CELL_57667,Myocyte,7.86,28,73.01
CELL_38362,Neuron,91.57,11,83.66
CELL_95782,Myocyte,96.44,43,87.26
CELL_14852,Neuron,119.76,26,87.04
CELL_43912,Myocyte,25.17,23,57.21
CELL_50334,Neuron,88.77,34,52.68
CELL_63096,Fibroblast,13.52,36,87.7
CELL_67657,Erythrocyte,74.2,43,81.8
CELL_36457,Leukocyte,16.95,45,81.89
CELL_51938,Stem Cell,108.56,10,99.41
CELL_59804,Erythrocyte,74.14,48,81.1
CELL_25204,Leukocyte,11.04,45,50.53
CELL_27074,Neuron,17.18,31,87.37
CELL_63017,Epithelial,13.49,43,70.09
CELL_48136,Neuron,101.08,49,72.07
CELL_35123,Myocyte,23.27,46,96.83
CELL_54705,Epithelial,113.36,40,68.1
CELL_15058,Erythrocyte,64.77,41,53.19
CELL_85463,Erythrocyte,12.74,15,61.86
CELL_35669,Myocyte,25.54,31,76.53
CELL_49136,Stem Cell,37.25,8,79.5
CELL_28090,Myocyte,69.67,42,88.94
CELL_65700,Epithelial,86.15,13,65.77
CELL_52561,Leukocyte,57.5,17,80.32
CELL_90660,Leukocyte,57.95,41,85.39
CELL_61665,Leukocyte,71.28,28,79.42
CELL_32299,Erythrocyte,72.49,41,51.75
CELL_63933,Epithelial,55.92,6,91.94
CELL_37977,Epithelial,21.8,48,71.83
CELL_32903,Erythrocyte,67.65,19,89.38
CELL_65553,Erythrocyte,69.72,50,88.51
CELL_47568,Myocyte,95.53,46,78.61
CELL_60854,Stem Cell,101.92,38,63.41
CELL_91566,Stem Cell,108.29,32,91.57
CELL_26948,Erythrocyte,119.32,16,91.44
CELL_77816,Fibroblast,76.05,25,96.66
CELL_44929,Fibroblast,50.74,21,56.54
CELL_72925,Erythrocyte,49.47,39,58.57
CELL_28146,Fibroblast,52.04,14,62.59
CELL_83524,Neuron,101.23,15,88.25
CELL_18663,Epithelial,113.27,42,65.72
CELL_88638,Neuron,64.19,13,50.56
CELL_23736,Leukocyte,74.14,43,66.31
CELL_32554,Myocyte,27.34,34,96.84
CELL_72367,Epithelial,70.99,48,65.81
CELL_30790,Leukocyte,85.15,34,74.4
CELL_34320,Neuron,103.77,17,71.95
CELL_56922,Myocyte,85.67,5,89.4
CELL_73326,Neuron,45.26,6,61.87
CELL_18401,Leukocyte,116.39,20,90.27
CELL_56631,Stem Cell,56.23,47,82.77
CELL_77621,Epithelial,48.02,33,69.34
CELL_67571,Neuron,83.9,44,95.23
CELL_13076,Erythrocyte,72.49,22,81.89
CELL_85468,Myocyte,101.99,14,65.23
CELL_18665,Fibroblast,32.78,49,58.37
CELL_12695,Leukocyte,62.59,5,65.86
CELL_68258,Fibroblast,13.82,44,57.44
CELL_25273,Neuron,14.62,14,77.91
CELL_62308,Fibroblast,110.92,20,86.25
CELL_86292,Neuron,56.52,7,64.68
CELL_44735,Neuron,55.33,24,71.13
CELL_72321,Leukocyte,96.43,12,96.23
CELL_84046,Stem Cell,67.71,11,82.1
CELL_61725,Erythrocyte,59.52,18,59.19
CELL_71580,Epithelial,70.59,50,60.42
CELL_57127,Myocyte,51.6,15,93.45
CELL_63990,Erythrocyte,55.98,10,74.66
CELL_36001,Myocyte,79.85,39,64.18
CELL_14351,Myocyte,7.16,28,87.08
CELL_51717,Fibroblast,17.48,22,62.68
CELL_17482,Fibroblast,50.52,50,67.1
CELL_37677,Neuron,35.87,17,65.97
CELL_79811,Myocyte,82.43,5,99.02
CELL_99873,Leukocyte,54.85,29,96.53
CELL_37078,Neuron,70.31,11,53.59
CELL_43506,Fibroblast,42.83,18,96.8
CELL_82418,Fibroblast,99.8,18,95.15
CELL_17494,Erythrocyte,110.66,13,58.37
CELL_92126,Fibroblast,68.33,9,73.56
CELL_35844,Epithelial,36.99,45,67.37
CELL_30144,Fibroblast,42.65,27,58.93
CELL_29160,Epithelial,112.79,38,96.96
CELL_74191,Erythrocyte,47.16,47,62.13
CELL_22127,Stem Cell,50.25,38,98.19
CELL_99036,Erythrocyte,30.28,33,84.13
CELL_62653,Fibroblast,70.19,36,93.7
CELL_87238,Myocyte,91.84,39,61.23
CELL_83511,Epithelial,40.98,33,73.63
CELL_30850,Epithelial,65.49,46,63.23
CELL_54736,Neuron,70.32,41,96.76
CELL_31803,Epithelial,97.51,38,89.37
CELL_77589,Stem Cell,110.29,5,82.58
CELL_93266,Erythrocyte,78.07,45,56.02
CELL_52184,Myocyte,11.14,22,75.18
CELL_45785,Myocyte,30.27,32,62.03
CELL_44697,Leukocyte,45.07,27,53.96
CELL_57611,Leukocyte,8.99,50,75.4
CELL_60112,Neuron,110.93,10,67.3
CELL_13032,Neuron,29.21,48,83.91
CELL_20433,Stem Cell,41.83,46,85.07
CELL_18964,Leukocyte,38.32,6,96.67
CELL_77704,Fibroblast,31.79,22,67.12
CELL_69417,Leukocyte,18.27,27,69.63
CELL_12038,Fibroblast,89.68,35,50.72
CELL_64187,Fibroblast,68.84,30,71.06
CELL_68762,Myocyte,50.4,38,50.44
CELL_62496,Leukocyte,5.58,9,70.88
CELL_87775,Myocyte,40.21,13,92.59
CELL_30382,Myocyte,94.28,40,75.63
CELL_21187,Epithelial,61.37,34,57.03
CELL_63273,Myocyte,76.39,31,85.58
CELL_93282,Neuron,97.34,35,66.76
CELL_93714,Neuron,96.57,43,74.74
CELL_73928,Myocyte,9.22,15,93.51
CELL_71796,Fibroblast,94.56,46,62.15
CELL_62105,Neuron,68.97,34,52.59
CELL_34462,Erythrocyte,49.0,11,57.79
CELL_25289,Fibroblast,20.26,39,92.26
CELL_73634,Stem Cell,86.57,11,70.76
CELL_12435,Epithelial,43.02,33,56.97
CELL_92796,Erythrocyte,115.02,11,92.37
CELL_91537,Epithelial,85.63,50,81.78
CELL_75473,Neuron,114.59,8,66.05
CELL_41983,Myocyte,43.6,29,67.02
CELL_62909,Leukocyte,99.45,6,89.27
CELL_28056,Myocyte,8.59,35,67.53
CELL_57639,Neuron,53.96,8,95.87
CELL_84079,Erythrocyte,91.44,20,79.17
CELL_70366,Fibroblast,21.91,30,71.88
CELL_68226,Neuron,103.74,23,88.42
CELL_64401,Fibroblast,117.39,14,77.59
CELL_82281,Myocyte,101.41,24,97.78
CELL_61675,Epithelial,46.69,50,92.63
CELL_43995,Neuron,25.68,50,85.74
CELL_34109,Erythrocyte,78.62,26,54.34
CELL_94906,Neuron,52.02,11,83.87
CELL_75532,Myocyte,77.36,22,57.34
CELL_47042,Stem Cell,43.56,12,92.52
CELL_11724,Stem Cell,15.66,9,87.35
CELL_38342,Leukocyte,102.5,34,97.92
CELL_72170,Epithelial,40.28,39,57.97
CELL_68599,Fibroblast,27.22,44,59.32
CELL_15423,Stem Cell,112.13,21,99.49
CELL_47312,Neuron,119.46,34,79.28
CELL_50075,Leukocyte,69.46,44,84.96
CELL_64747,Leukocyte,26.41,16,65.89
CELL_40324,Epithelial,23.47,29,69.95
CELL_17355,Erythrocyte,77.64,43,85.9
CELL_90701,Stem Cell,111.78,30,84.69
CELL_35365,Myocyte,31.8,14,57.27
CELL_53944,Fibroblast,101.82,15,74.7
CELL_80480,Epithelial,52.6,17,77.46
CELL_66389,Leukocyte,56.79,47,53.47
CELL_49415,Leukocyte,83.0,50,95.14
CELL_74404,Fibroblast,84.59,24,67.16
CELL_45062,Stem Cell,109.51,44,63.09
CELL_11517,Epithelial,63.73,28,73.66
CELL_41101,Neuron,15.66,37,74.93
CELL_46269,Stem Cell,93.61,36,71.99
CELL_26344,Neuron,107.41,20,55.57
CELL_13653,Stem Cell,83.17,47,52.15
CELL_76431,Myocyte,91.75,32,67.63
CELL_11938,Neuron,8.52,9,74.54
CELL_47171,Neuron,92.22,30,78.35
CELL_47355,Fibroblast,67.72,50,79.76
CELL_21642,Myocyte,22.88,15,75.98
CELL_14205,Neuron,85.19,34,66.47
CELL_69717,Fibroblast,88.75,44,89.5
CELL_53051,Leukocyte,47.58,5,89.29
CELL_96554,Myocyte,119.97,20,97.64
CELL_74116,Fibroblast,14.88,7,55.04
CELL_11888,Fibroblast,29.56,18,74.9
CELL_99894,Fibroblast,61.11,46,64.35
CELL_83192,Myocyte,108.46,49,95.4
CELL_51070,Epithelial,68.14,14,57.16
CELL_19734,Myocyte,98.78,46,52.28
CELL_55285,Epithelial,94.59,43,82.01
CELL_51137,Erythrocyte,50.61,31,76.91
CELL_54004,Neuron,118.72,6,65.98
CELL_73203,Neuron,80.34,33,54.55
CELL_35133,Erythrocyte,24.42,49,60.95
CELL_29902,Fibroblast,69.52,32,70.67
CELL_46792,Neuron,82.86,45,94.0
CELL_29106,Erythrocyte,36.41,18,85.66
CELL_80469,Myocyte,35.67,5,69.57
CELL_32074,Leukocyte,25.07,15,87.54
CELL_67321,Leukocyte,26.67,13,54.55
CELL_93727,Erythrocyte,19.63,30,68.55
CELL_93802,Neuron,18.18,16,58.12
CELL_80755,Myocyte,98.21,17,64.02
CELL_72677,Fibroblast,66.09,43,81.49
CELL_98292,Stem Cell,29.79,26,78.33
CELL_60325,Fibroblast,80.0,8,61.14
CELL_96612,Epithelial,41.27,38,59.58
