cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_90225,Fibroblast,79.51,49,96.55
CELL_80924,Fibroblast,62.01,21,99.06
CELL_31159,Epithelial,78.02,13,58.56
CELL_19415,Leukocyte,101.02,6,96.58
CELL_45580,Epithelial,89.17,23,50.29
CELL_15381,Epithelial,54.91,16,91.35
CELL_70206,Leukocyte,56.51,25,87.48
CELL_82166,Epithelial,41.34,18,59.27
CELL_28488,Myocyte,119.42,9,94.43
CELL_19000,Stem Cell,32.0,24,57.6
CELL_65653,Stem Cell,114.04,45,85.28
CELL_40265,Epithelial,20.79,8,69.4
CELL_33679,Neuron,108.32,48,68.82
CELL_30487,Fibroblast,116.37,47,79.54
CELL_58187,Stem Cell,92.86,37,60.08
CELL_45392,Leukocyte,75.63,38,85.28
CELL_83326,Fibroblast,33.1,14,76.96
CELL_50588,Leukocyte,88.3,12,95.87
CELL_74170,Stem Cell,45.66,6,72.31
CELL_38797,Epithelial,23.42,21,52.13
CELL_31191,Myocyte,6.77,40,91.87
CELL_85827,Leukocyte,53.98,32,68.08
CELL_37679,Myocyte,115.12,12,67.72
CELL_59810,Myocyte,72.78,24,80.91
CELL_37710,Neuron,104.65,30,63.82
CELL_39424,Myocyte,51.7,40,54.56
CELL_13458,Leukocyte,22.15,27,93.54
CELL_17212,Leukocyte,96.02,36,77.87
CELL_36679,Leukocyte,74.04,34,77.42
CELL_58939,Fibroblast,13.3,21,99.03
CELL_66949,Leukocyte,106.61,12,58.28
CELL_13026,Fibroblast,106.19,30,71.68
CELL_52540,Myocyte,101.63,24,72.52
CELL_57940,Leukocyte,105.59,40,58.54
CELL_47575,Fibroblast,57.26,20,79.28
CELL_33988,Erythrocyte,94.77,8,95.27
CELL_79674,Epithelial,88.63,21,77.2
CELL_75362,Myocyte,52.48,48,63.39
CELL_35187,Erythrocyte,112.31,43,60.41
CELL_96572,Epithelial,67.19,28,84.79
CELL_97179,Erythrocyte,61.17,37,57.08
CELL_77341,Fibroblast,53.62,14,52.13
CELL_17624,Stem Cell,108.78,17,91.23
CELL_71302,Fibroblast,112.81,26,72.27
CELL_29115,Fibroblast,112.36,27,82.77
CELL_51807,Stem Cell,56.65,23,95.9
CELL_43268,Erythrocyte,20.61,50,68.21
CELL_20826,Erythrocyte,34.91,13,56.96
CELL_39319,Neuron,33.72,29,87.71
CELL_27004,Stem Cell,8.83,10,81.05
CELL_83078,Fibroblast,65.08,41,75.71
CELL_97856,Leukocyte,105.76,12,83.88
CELL_74093,Epithelial,95.3,8,73.12
CELL_55105,Erythrocyte,32.46,23,50.97
CELL_44708,Fibroblast,96.09,46,63.36
CELL_99673,Erythrocyte,41.58,26,82.58
CELL_63636,Stem Cell,27.46,21,70.93
CELL_32333,Neuron,64.8,7,82.88
CELL_94409,Fibroblast,44.97,50,65.34
CELL_29059,Erythrocyte,97.69,46,89.57
CELL_37873,Neuron,94.59,35,54.56
CELL_11547,Neuron,107.15,42,55.73
CELL_30576,Epithelial,93.05,40,56.31
CELL_98823,Epithelial,23.85,43,66.44
CELL_81546,Erythrocyte,58.39,50,97.53
CELL_84452,Erythrocyte,113.53,27,62.24
CELL_64014,Fibroblast,52.96,46,99.62
CELL_21163,Fibroblast,11.19,29,79.76
CELL_98887,Neuron,58.84,15,56.41
CELL_67492,Neuron,99.8,14,82.46
CELL_83012,Fibroblast,49.45,23,69.0
CELL_10110,Neuron,41.84,17,93.85
CELL_78828,Stem Cell,119.93,21,59.16
CELL_18625,Stem Cell,5.03,50,92.43
CELL_51238,Fibroblast,36.01,9,82.21
