cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_90972,Neuron,99.27,16,73.14
CELL_14647,Erythrocyte,112.36,32,78.96
CELL_45459,Erythrocyte,35.02,33,96.3
CELL_16804,Epithelial,62.31,29,52.65
CELL_20515,Erythrocyte,117.07,14,80.11
CELL_44928,Fibroblast,12.07,6,57.41
CELL_27059,Myocyte,117.83,18,91.83
CELL_22222,Erythrocyte,100.61,15,55.7
CELL_42730,Neuron,9.76,45,89.38
CELL_76683,Leukocyte,52.54,12,66.62
CELL_31965,Myocyte,50.22,5,55.91
CELL_30656,Epithelial,52.45,50,72.99
CELL_82506,Erythrocyte,35.03,15,82.9
CELL_50124,Epithelial,13.07,32,81.83
CELL_66142,Erythrocyte,92.52,10,93.99
CELL_89878,Fibroblast,69.2,6,99.49
CELL_66308,Leukocyte,37.92,50,87.29
CELL_55743,Neuron,115.53,35,92.81
CELL_73044,Stem Cell,40.07,37,97.63
CELL_88227,Leukocyte,65.97,10,60.81
CELL_17331,Fibroblast,109.34,36,52.85
CELL_60682,Fibroblast,32.57,30,85.2
CELL_68633,Myocyte,80.87,23,65.36
CELL_51023,Epithelial,17.14,12,57.86
CELL_66819,Myocyte,84.75,6,96.87
CELL_50081,Leukocyte,54.28,7,79.27
CELL_70573,Stem Cell,106.61,41,67.3
CELL_69045,Leukocyte,24.14,48,99.47
CELL_70502,Erythrocyte,21.91,47,85.68
CELL_44623,Stem Cell,32.76,31,51.58
CELL_90542,Fibroblast,55.03,29,64.5
CELL_96724,Epithelial,105.03,14,81.24
CELL_29804,Erythrocyte,33.11,39,82.58
CELL_90500,Leukocyte,66.28,5,96.19
CELL_91079,Erythrocyte,76.61,16,77.13
CELL_22340,Fibroblast,95.86,6,63.2
CELL_36115,Fibroblast,59.37,12,99.54
CELL_98151,Myocyte,48.96,45,91.09
CELL_21287,Myocyte,86.07,49,92.39
CELL_20526,Erythrocyte,114.73,6,74.1
CELL_29392,Epithelial,68.55,42,95.85
CELL_61027,Epithelial,25.09,18,61.52
CELL_80059,Leukocyte,15.22,17,71.89
CELL_10877,Myocyte,63.47,35,95.36
CELL_74736,Epithelial,54.01,9,80.0
CELL_56115,Erythrocyte,44.55,5,86.09
CELL_46793,Leukocyte,25.83,20,87.1
CELL_51836,Myocyte,92.49,24,67.76
CELL_45634,Neuron,52.83,27,99.96
CELL_71614,Myocyte,12.23,43,55.08
CELL_59247,Neuron,119.88,5,95.49
CELL_37835,Leukocyte,19.39,37,81.3
CELL_49830,Myocyte,38.34,43,69.11
CELL_97424,Stem Cell,108.2,14,61.19
CELL_78642,Neuron,113.41,21,67.84
CELL_37257,Erythrocyte,116.47,11,68.9
