cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_40270,Epithelial,72.7,22,57.6
CELL_22438,Erythrocyte,57.81,16,70.33
CELL_55324,Leukocyte,60.05,5,98.1
CELL_84725,Stem Cell,72.42,9,86.71
CELL_12951,Leukocyte,12.72,13,79.41
CELL_10255,Stem Cell,63.94,19,50.86
CELL_39649,Leukocyte,48.67,13,98.11
CELL_61878,Leukocyte,80.91,45,89.6
CELL_57250,Epithelial,21.57,19,74.12
CELL_69602,Epithelial,19.01,41,79.15
CELL_72437,Myocyte,54.94,7,84.09
CELL_82374,Myocyte,47.75,50,59.47
CELL_14461,Erythrocyte,26.68,41,64.44
CELL_11832,Myocyte,104.61,20,92.61
CELL_77109,Fibroblast,45.37,33,71.64
CELL_24622,Leukocyte,55.64,30,83.27
CELL_20257,Myocyte,107.73,35,83.95
CELL_99607,Epithelial,64.83,8,81.06
CELL_65818,Leukocyte,57.11,34,95.09
CELL_19402,Stem Cell,29.38,38,78.64
CELL_32718,Epithelial,50.11,14,83.2
CELL_74256,Fibroblast,41.66,16,51.61
CELL_41627,Epithelial,53.52,24,77.8
CELL_38134,Erythrocyte,58.25,36,86.14
CELL_43271,Fibroblast,22.88,17,67.12
CELL_16351,Neuron,8.29,36,94.26
CELL_75347,Epithelial,32.09,35,86.9
CELL_62261,Myocyte,97.47,35,95.51
CELL_64901,Erythrocyte,19.66,34,63.15
CELL_11755,Leukocyte,50.71,36,90.58
CELL_30433,Stem Cell,74.86,37,92.4
CELL_27225,Myocyte,13.06,42,52.19
CELL_60176,Stem Cell,66.45,49,69.61
CELL_38803,Stem Cell,117.63,19,93.98
CELL_99353,Neuron,17.02,18,59.68
CELL_26607,Leukocyte,103.43,25,59.55
CELL_46035,Erythrocyte,19.37,43,74.9
CELL_42819,Fibroblast,20.01,34,74.92
CELL_12139,Epithelial,22.44,8,59.63
CELL_56075,Myocyte,78.43,15,58.8
CELL_51567,Stem Cell,79.22,15,62.63
CELL_32953,Leukocyte,69.91,20,65.95
CELL_37913,Erythrocyte,118.42,50,93.76
CELL_30534,Leukocyte,34.08,27,58.9
CELL_31987,Stem Cell,84.85,14,97.45
CELL_50205,Fibroblast,18.33,14,61.31
CELL_84843,Erythrocyte,58.38,28,86.52
CELL_15297,Neuron,29.77,8,94.92
CELL_86086,Epithelial,84.27,45,72.95
CELL_72442,Leukocyte,110.78,19,96.05
CELL_56146,Myocyte,63.45,10,83.67
CELL_27417,Epithelial,8.25,46,92.28
CELL_47480,Stem Cell,67.06,20,79.84
CELL_17165,Fibroblast,10.29,8,88.43
CELL_93076,Erythrocyte,37.97,48,57.7
CELL_54592,Fibroblast,34.3,13,95.76
CELL_42344,Fibroblast,61.79,39,95.29
CELL_49367,Myocyte,19.44,12,80.21
CELL_89702,Fibroblast,63.15,16,61.86
CELL_85175,Leukocyte,58.34,25,86.43
CELL_37675,Epithelial,48.84,9,76.29
CELL_38742,Myocyte,27.52,29,72.39
CELL_95866,Neuron,98.96,28,60.28
CELL_80765,Neuron,25.85,19,51.8
CELL_70170,Myocyte,22.39,12,59.2
CELL_51579,Neuron,17.71,50,87.99
CELL_24220,Leukocyte,108.6,7,69.29
CELL_39375,Leukocyte,93.44,49,53.76
CELL_92594,Myocyte,37.92,8,60.74
CELL_21362,Fibroblast,40.62,5,93.91
CELL_53339,Epithelial,5.03,21,77.99
CELL_48661,Fibroblast,30.86,26,89.33
CELL_38987,Erythrocyte,36.59,34,72.16
CELL_98466,Epithelial,24.39,21,99.56
CELL_43332,Epithelial,27.89,43,90.94
CELL_31772,Neuron,101.57,15,87.61
CELL_59540,Stem Cell,12.05,28,99.66
CELL_45043,Neuron,38.37,16,72.05
CELL_18676,Leukocyte,71.84,33,63.58
CELL_88991,Erythrocyte,91.42,14,98.17
CELL_78937,Leukocyte,116.52,49,76.52
CELL_52428,Epithelial,43.12,49,98.95
CELL_90038,Neuron,77.65,9,79.12
CELL_46376,Fibroblast,66.75,9,72.11
CELL_46152,Epithelial,52.64,27,72.58
CELL_35593,Fibroblast,20.75,34,56.96
CELL_75992,Stem Cell,18.95,36,62.58
CELL_16714,Leukocyte,119.87,48,88.19
CELL_56527,Epithelial,31.35,14,99.84
CELL_31658,Myocyte,13.49,20,74.65
CELL_37079,Erythrocyte,52.33,18,55.15
CELL_23331,Fibroblast,75.05,23,99.04
CELL_11709,Epithelial,61.18,11,85.58
CELL_43530,Stem Cell,51.86,32,93.49
CELL_39797,Epithelial,64.52,15,86.98
CELL_50957,Neuron,108.13,35,85.44
CELL_37707,Neuron,113.26,22,50.58
CELL_69169,Fibroblast,69.32,49,67.68
CELL_47429,Fibroblast,79.75,19,56.72
CELL_58883,Fibroblast,98.77,15,64.22
CELL_72270,Fibroblast,30.32,39,69.47
CELL_67136,Myocyte,111.94,30,77.36
CELL_40422,Myocyte,30.47,10,57.42
