cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_32287,Erythrocyte,5.72,8,61.19
CELL_57716,Leukocyte,118.47,23,64.6
CELL_71588,Myocyte,16.66,44,62.15
CELL_11062,Stem Cell,115.72,15,97.16
CELL_24389,Myocyte,43.38,28,71.86
CELL_23115,Stem Cell,88.97,34,81.47
CELL_56713,Stem Cell,70.48,20,97.48
CELL_77927,Myocyte,74.0,50,93.91
CELL_42130,Epithelial,46.74,38,99.88
CELL_93204,Epithelial,32.31,5,68.56
CELL_95527,Fibroblast,21.65,19,71.63
CELL_48891,Erythrocyte,70.82,8,62.71
CELL_66981,Myocyte,59.96,12,68.91
CELL_52331,Fibroblast,45.01,42,83.71
CELL_44847,Neuron,78.95,21,67.64
CELL_82538,Leukocyte,14.66,28,93.61
CELL_41846,Epithelial,46.26,8,94.01
CELL_38109,Epithelial,69.43,13,64.16
CELL_77311,Stem Cell,79.43,26,57.01
CELL_94049,Neuron,27.91,27,67.37
CELL_35244,Neuron,63.03,17,80.66
CELL_74050,Leukocyte,89.46,38,95.54
CELL_39166,Fibroblast,91.57,48,62.25
CELL_74891,Epithelial,46.62,16,83.93
CELL_87394,Erythrocyte,51.15,15,82.74
CELL_38696,Epithelial,34.54,15,50.68
CELL_91102,Stem Cell,119.37,8,98.99
CELL_79726,Leukocyte,60.54,31,51.57
CELL_38723,Myocyte,96.55,40,69.41
CELL_84141,Neuron,11.78,47,73.66
CELL_63738,Erythrocyte,78.91,46,81.69
CELL_96634,Erythrocyte,80.1,19,55.85
CELL_48057,Leukocyte,100.73,7,93.26
CELL_21420,Myocyte,5.64,43,83.58
CELL_24396,Erythrocyte,37.4,19,76.53
CELL_38977,Myocyte,62.25,45,86.53
CELL_81611,Myocyte,17.96,37,51.49
CELL_28877,Stem Cell,50.23,24,99.26
CELL_47860,Neuron,109.4,19,96.14
CELL_66555,Fibroblast,74.99,20,83.35
CELL_47632,Erythrocyte,69.46,22,91.35
CELL_27733,Fibroblast,13.07,25,90.21
CELL_37197,Epithelial,12.28,50,80.72
CELL_19540,Leukocyte,105.95,9,98.81
CELL_74896,Erythrocyte,19.91,27,62.3
CELL_87297,Myocyte,103.74,29,58.43
CELL_92444,Erythrocyte,93.04,41,96.02
CELL_94196,Stem Cell,59.5,6,69.99
CELL_21860,Fibroblast,63.11,43,79.19
CELL_86223,Leukocyte,27.11,35,77.8
CELL_43180,Stem Cell,9.93,17,75.15
CELL_32198,Stem Cell,13.76,37,79.66
CELL_50129,Epithelial,102.36,11,60.62
CELL_52996,Myocyte,87.08,42,91.39
CELL_74372,Epithelial,114.78,5,92.49
CELL_17473,Neuron,106.64,38,85.8
CELL_19287,Myocyte,93.72,28,72.97
CELL_27874,Neuron,79.41,45,81.7
CELL_78142,Fibroblast,39.19,7,86.93
CELL_78654,Neuron,92.87,28,53.83
CELL_13813,Fibroblast,86.84,46,92.35
CELL_25652,Neuron,64.12,30,99.67
CELL_24470,Neuron,86.75,16,98.62
CELL_38850,Neuron,37.4,9,86.94
CELL_68875,Neuron,101.71,30,82.1
CELL_18167,Fibroblast,28.82,11,62.13
CELL_38735,Erythrocyte,101.3,19,78.65
CELL_84142,Neuron,99.1,30,87.5
CELL_83382,Erythrocyte,58.66,27,70.75
CELL_43362,Myocyte,55.12,16,89.07
CELL_16304,Epithelial,37.98,32,72.43
CELL_67746,Fibroblast,78.24,36,64.27
CELL_81700,Epithelial,41.02,37,61.94
CELL_66464,Fibroblast,10.49,22,78.48
CELL_57785,Myocyte,33.97,26,84.95
