cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_91919,Leukocyte,106.78,33,90.5
CELL_90893,Myocyte,80.44,19,77.61
CELL_47594,Fibroblast,108.01,17,79.35
CELL_48977,Stem Cell,56.32,43,81.84
CELL_40266,Stem Cell,37.09,18,54.88
CELL_92350,Epithelial,87.1,41,89.7
CELL_76933,Epithelial,57.46,33,89.79
CELL_45408,Erythrocyte,99.84,15,50.62
CELL_86888,Erythrocyte,15.91,11,55.19
CELL_50683,Fibroblast,110.2,32,93.29
CELL_75593,Neuron,113.93,33,61.89
CELL_44715,Fibroblast,29.66,31,95.63
CELL_93169,Stem Cell,98.3,29,86.92
CELL_53300,Stem Cell,50.38,38,77.33
CELL_21667,Neuron,89.34,29,75.51
CELL_42668,Erythrocyte,63.83,22,88.97
CELL_25636,Myocyte,30.58,40,74.41
CELL_46660,Epithelial,17.58,36,64.89
CELL_12527,Neuron,95.14,43,94.94
CELL_48501,Fibroblast,27.25,17,92.97
CELL_61963,Stem Cell,13.0,6,55.26
CELL_20540,Fibroblast,84.97,37,74.44
CELL_90179,Erythrocyte,45.29,7,50.08
CELL_27490,Epithelial,74.93,10,58.81
CELL_44854,Myocyte,32.94,14,93.68
CELL_62513,Epithelial,102.32,41,59.69
CELL_92278,Myocyte,28.21,40,91.21
CELL_60250,Fibroblast,82.11,10,84.1
CELL_74587,Epithelial,38.46,23,67.59
CELL_41857,Epithelial,71.7,47,77.88
CELL_57755,Fibroblast,19.42,17,84.05
CELL_68290,Stem Cell,37.88,14,50.01
CELL_39163,Myocyte,81.38,9,87.48
CELL_57035,Myocyte,119.83,42,84.01
CELL_31193,Erythrocyte,55.11,14,57.31
CELL_47416,Neuron,92.0,46,82.54
CELL_34027,Leukocyte,14.48,14,59.51
CELL_63066,Stem Cell,7.72,37,55.94
CELL_31309,Fibroblast,67.85,39,72.4
CELL_62010,Myocyte,48.64,11,58.29
CELL_77555,Epithelial,69.06,41,82.34
CELL_17303,Leukocyte,38.17,49,96.56
CELL_17249,Leukocyte,92.33,26,79.6
CELL_50368,Epithelial,20.73,9,67.11
CELL_95468,Leukocyte,34.11,16,89.78
CELL_16855,Myocyte,104.89,30,51.36
CELL_84143,Epithelial,37.32,20,95.86
CELL_84383,Myocyte,65.53,12,89.72
CELL_64139,Neuron,28.55,40,79.32
CELL_50538,Epithelial,48.59,10,65.94
CELL_23416,Fibroblast,31.13,40,54.97
CELL_85213,Erythrocyte,11.82,12,66.19
CELL_15587,Leukocyte,32.8,9,65.4
CELL_43797,Erythrocyte,39.44,13,73.36
CELL_36527,Neuron,80.16,21,64.65
CELL_12408,Epithelial,103.01,48,78.08
CELL_98263,Neuron,11.57,8,68.49
CELL_39919,Stem Cell,56.68,50,93.86
CELL_99046,Stem Cell,98.61,5,57.26
CELL_75203,Myocyte,93.9,26,57.56
CELL_82010,Myocyte,89.73,32,81.11
CELL_97307,Stem Cell,13.41,35,75.56
CELL_47125,Leukocyte,105.31,48,99.83
CELL_43627,Fibroblast,9.42,45,97.05
CELL_79263,Fibroblast,38.86,30,67.63
CELL_87392,Leukocyte,44.7,11,97.76
CELL_42784,Erythrocyte,89.91,31,89.36
CELL_70300,Leukocyte,34.96,37,83.62
CELL_11205,Stem Cell,78.8,29,88.9
CELL_73998,Fibroblast,22.19,21,87.29
CELL_55191,Fibroblast,110.94,12,73.51
