cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_56650,Stem Cell,68.21,22,77.72
CELL_79475,Neuron,7.02,34,56.32
CELL_23311,Erythrocyte,8.06,46,54.57
CELL_39644,Myocyte,78.49,14,87.93
CELL_22930,Neuron,97.27,31,66.61
CELL_70140,Epithelial,112.76,31,72.78
CELL_14338,Stem Cell,63.36,19,97.05
CELL_53417,Epithelial,69.12,41,55.03
CELL_20617,Epithelial,68.96,19,68.2
CELL_45135,Stem Cell,75.24,18,84.51
CELL_15122,Epithelial,60.53,18,97.73
CELL_87716,Stem Cell,83.14,7,73.26
CELL_46437,Stem Cell,28.94,20,73.05
CELL_35912,Myocyte,29.35,29,50.09
CELL_44895,Erythrocyte,72.27,46,57.61
CELL_59723,Epithelial,115.63,21,52.92
CELL_47619,Stem Cell,37.32,19,78.81
CELL_76856,Myocyte,103.88,32,98.19
CELL_89895,Stem Cell,119.88,50,56.72
CELL_58208,Neuron,8.44,8,81.21
CELL_85328,Epithelial,75.8,7,70.76
CELL_22619,Fibroblast,14.09,12,96.98
CELL_55770,Epithelial,9.67,24,57.9
CELL_51104,Myocyte,94.16,49,87.54
CELL_12401,Leukocyte,28.79,39,98.6
CELL_24151,Erythrocyte,70.36,25,60.7
CELL_64465,Stem Cell,114.03,22,76.09
CELL_17720,Leukocyte,119.71,45,87.01
CELL_56395,Neuron,45.41,44,92.72
CELL_15509,Epithelial,61.51,11,76.43
CELL_43659,Myocyte,34.54,8,91.62
CELL_80133,Epithelial,112.0,50,75.42
CELL_83158,Epithelial,83.82,30,55.03
CELL_39392,Neuron,89.32,18,78.97
CELL_55266,Erythrocyte,9.18,41,51.4
CELL_37369,Neuron,70.01,7,57.0
CELL_27068,Stem Cell,15.54,33,89.72
CELL_64533,Stem Cell,43.86,30,93.58
CELL_18428,Epithelial,9.59,10,90.56
CELL_90459,Neuron,99.96,34,51.63
CELL_93265,Erythrocyte,21.09,48,95.84
CELL_83029,Epithelial,44.83,6,95.67
CELL_29680,Epithelial,68.26,39,87.26
CELL_14069,Stem Cell,19.7,35,67.62
CELL_37698,Myocyte,98.55,48,80.57
CELL_75163,Erythrocyte,6.46,41,74.45
CELL_34254,Stem Cell,15.22,17,92.23
CELL_78550,Erythrocyte,35.88,5,54.24
CELL_32352,Epithelial,10.76,40,83.82
CELL_67221,Fibroblast,96.3,43,98.65
CELL_10715,Neuron,103.93,18,57.91
CELL_36330,Neuron,78.86,15,52.05
CELL_69582,Stem Cell,10.41,43,50.47
CELL_17692,Myocyte,118.16,21,71.39
CELL_35543,Myocyte,5.83,13,77.35
CELL_34461,Myocyte,37.55,43,54.77
CELL_83233,Fibroblast,66.5,19,56.06
CELL_56305,Erythrocyte,91.85,8,76.88
CELL_44350,Leukocyte,50.84,25,67.25
CELL_85796,Fibroblast,25.67,8,95.53
CELL_43173,Leukocyte,25.13,7,66.87
CELL_37404,Erythrocyte,102.1,31,81.35
CELL_56016,Myocyte,60.81,31,60.74
CELL_21568,Myocyte,54.78,35,82.12
CELL_64442,Myocyte,118.74,30,60.11
CELL_80119,Leukocyte,29.01,17,73.71
CELL_17460,Epithelial,95.14,48,60.2
CELL_88353,Erythrocyte,58.39,7,81.75
CELL_67793,Leukocyte,117.46,50,96.12
CELL_70098,Myocyte,79.31,41,86.66
CELL_70837,Myocyte,59.5,45,86.67
CELL_53741,Epithelial,68.91,49,76.26
CELL_19320,Epithelial,19.22,19,70.69
CELL_21154,Stem Cell,62.13,24,62.5
CELL_20193,Erythrocyte,76.33,13,93.03
CELL_46040,Neuron,108.4,25,81.07
CELL_16404,Neuron,60.14,45,61.0
CELL_94835,Leukocyte,103.44,22,83.24
CELL_30479,Epithelial,97.37,7,75.79
CELL_41295,Epithelial,98.69,30,54.93
CELL_46724,Myocyte,24.36,48,87.43
CELL_12836,Erythrocyte,109.69,6,97.38
CELL_68914,Erythrocyte,43.56,26,89.84
CELL_21016,Erythrocyte,41.48,5,67.64
CELL_76244,Erythrocyte,94.55,20,53.74
CELL_13106,Myocyte,64.1,23,88.52
CELL_31944,Erythrocyte,97.56,25,85.55
CELL_58356,Myocyte,94.36,12,78.11
CELL_52297,Erythrocyte,14.88,20,51.76
CELL_66762,Erythrocyte,118.64,6,96.16
CELL_47267,Erythrocyte,7.57,14,60.38
CELL_50341,Epithelial,90.97,47,69.22
CELL_44577,Myocyte,117.68,46,94.71
CELL_41346,Stem Cell,54.29,9,72.31
CELL_70911,Erythrocyte,33.08,49,96.66
CELL_65141,Epithelial,37.85,31,89.1
CELL_41609,Leukocyte,5.39,45,89.39
CELL_66229,Myocyte,112.96,28,96.97
CELL_94027,Epithelial,76.68,16,86.02
CELL_58170,Fibroblast,93.1,29,63.88
CELL_86167,Fibroblast,76.04,5,66.29
CELL_37440,Fibroblast,98.02,11,71.56
