cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_54669,Epithelial,46.08,10,90.23
CELL_29787,Neuron,107.26,43,57.91
CELL_59284,Leukocyte,75.15,6,50.24
CELL_53177,Fibroblast,100.75,5,71.08
CELL_22057,Epithelial,82.88,38,75.21
CELL_14055,Epithelial,28.62,47,58.5
CELL_14500,Neuron,109.12,29,66.58
CELL_56395,Neuron,104.61,24,75.83
CELL_80839,Epithelial,17.88,42,91.33
CELL_53651,Erythrocyte,18.93,6,86.46
CELL_23776,Myocyte,99.53,44,57.46
CELL_83164,Erythrocyte,55.91,32,88.67
CELL_48128,Fibroblast,57.84,39,80.68
CELL_85865,Erythrocyte,107.86,22,66.55
CELL_13513,Epithelial,117.33,32,86.0
CELL_75442,Myocyte,73.08,32,91.49
CELL_50877,Neuron,102.21,7,71.61
CELL_74658,Myocyte,36.7,44,96.15
CELL_48558,Neuron,70.61,17,62.38
CELL_50938,Fibroblast,104.57,49,55.57
CELL_63081,Stem Cell,15.38,8,93.36
CELL_81804,Stem Cell,61.82,8,51.21
CELL_24529,Neuron,23.97,38,99.15
CELL_21489,Leukocyte,9.03,38,76.58
CELL_28049,Myocyte,17.95,47,78.16
CELL_34111,Leukocyte,42.27,6,90.01
CELL_46803,Erythrocyte,89.17,44,58.54
CELL_94969,Erythrocyte,81.31,25,62.76
CELL_97600,Fibroblast,118.99,32,84.0
CELL_91802,Fibroblast,73.2,44,59.83
CELL_60216,Epithelial,6.36,10,84.58
CELL_25803,Fibroblast,20.98,26,66.11
CELL_43890,Erythrocyte,111.93,28,86.04
CELL_65420,Stem Cell,103.53,17,92.81
CELL_87906,Stem Cell,105.31,23,63.67
CELL_92119,Erythrocyte,78.53,31,61.21
CELL_56778,Epithelial,30.52,29,86.85
CELL_17316,Epithelial,86.3,5,64.21
CELL_80372,Stem Cell,41.1,18,95.78
CELL_69149,Epithelial,52.57,15,57.12
CELL_89092,Neuron,77.13,46,52.65
CELL_91226,Neuron,59.15,21,62.87
CELL_96034,Myocyte,50.25,41,78.94
CELL_57352,Erythrocyte,61.82,42,95.48
CELL_70232,Neuron,82.42,46,85.37
CELL_98251,Epithelial,30.1,47,51.16
