cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_12418,Erythrocyte,41.02,17,50.72
CELL_32950,Neuron,92.49,6,69.41
CELL_52817,Erythrocyte,88.96,38,88.29
CELL_90781,Neuron,34.29,23,87.99
CELL_23351,Epithelial,82.24,18,56.95
CELL_59576,Erythrocyte,45.45,44,74.69
CELL_75420,Stem Cell,43.07,12,55.57
CELL_86928,Fibroblast,65.1,6,97.42
CELL_40099,Leukocyte,79.2,15,93.5
CELL_51650,Stem Cell,28.57,24,84.59
CELL_76176,Neuron,77.1,43,58.86
CELL_82638,Leukocyte,64.98,44,85.56
CELL_89487,Leukocyte,79.98,21,65.74
CELL_20924,Myocyte,117.14,19,91.89
CELL_37522,Epithelial,101.76,31,67.51
CELL_60909,Erythrocyte,108.63,19,65.93
CELL_39291,Epithelial,73.92,34,87.94
CELL_74309,Fibroblast,38.67,28,93.28
CELL_21420,Neuron,96.23,18,88.18
CELL_74976,Stem Cell,101.51,24,78.52
CELL_21279,Leukocyte,21.23,27,57.4
CELL_29855,Fibroblast,6.41,26,59.32
CELL_66437,Epithelial,97.26,10,52.27
CELL_89710,Erythrocyte,44.36,36,95.55
CELL_58152,Neuron,43.82,17,76.78
CELL_69153,Neuron,22.18,44,65.48
CELL_85246,Fibroblast,46.58,31,69.8
CELL_84726,Epithelial,46.97,39,57.41
CELL_83864,Erythrocyte,37.72,13,64.69
CELL_18155,Erythrocyte,87.58,18,69.21
CELL_71212,Epithelial,72.41,46,88.68
CELL_56664,Epithelial,10.79,40,70.08
CELL_97487,Fibroblast,61.75,35,64.96
CELL_37416,Stem Cell,7.77,43,85.33
CELL_55822,Myocyte,69.54,49,60.55
CELL_59846,Neuron,41.79,26,78.88
CELL_47986,Erythrocyte,16.68,38,87.53
CELL_99758,Fibroblast,32.04,28,84.37
CELL_74836,Neuron,36.83,49,79.19
CELL_84786,Epithelial,96.02,15,95.27
CELL_47922,Epithelial,18.56,33,70.38
CELL_32775,Fibroblast,11.35,28,80.12
CELL_58811,Neuron,103.93,28,87.89
CELL_69466,Stem Cell,79.21,25,54.93
CELL_58861,Neuron,82.8,30,70.35
CELL_13732,Neuron,67.44,6,68.6
CELL_10188,Fibroblast,9.0,27,52.85
CELL_32942,Leukocyte,47.06,14,63.22
CELL_84731,Erythrocyte,12.52,21,92.38
CELL_89281,Erythrocyte,35.4,22,68.83
CELL_55302,Myocyte,112.35,21,80.26
CELL_75258,Leukocyte,115.64,23,67.22
CELL_22226,Epithelial,74.48,27,54.5
CELL_84372,Leukocyte,119.25,36,86.45
CELL_71099,Fibroblast,99.79,40,95.98
CELL_27334,Erythrocyte,19.56,26,85.57
CELL_35183,Epithelial,61.7,11,80.97
CELL_89840,Epithelial,55.65,6,81.89
CELL_35910,Leukocyte,40.89,15,98.31
CELL_80464,Neuron,31.63,15,74.33
CELL_47837,Erythrocyte,70.12,28,74.61
CELL_13920,Erythrocyte,31.85,25,58.81
CELL_25574,Fibroblast,97.83,46,92.46
CELL_63906,Fibroblast,18.0,33,84.62
CELL_50041,Fibroblast,106.42,21,85.15
CELL_28688,Leukocyte,22.57,17,82.39
CELL_39831,Fibroblast,6.66,5,63.44
CELL_58773,Neuron,110.66,32,53.08
CELL_30269,Erythrocyte,23.21,43,58.72
CELL_74545,Epithelial,89.39,9,75.8
CELL_43320,Stem Cell,22.86,20,88.69
CELL_87233,Fibroblast,60.07,7,91.33
CELL_66778,Erythrocyte,29.68,7,90.88
CELL_90250,Neuron,58.72,16,69.6
CELL_51709,Myocyte,13.68,32,85.27
CELL_86731,Leukocyte,88.18,24,56.27
CELL_38490,Myocyte,81.38,43,74.7
CELL_71276,Neuron,11.69,34,68.04
CELL_41653,Fibroblast,50.58,9,85.18
CELL_35798,Fibroblast,53.1,43,88.77
CELL_58303,Neuron,38.54,31,80.8
CELL_88709,Epithelial,94.11,17,63.57
CELL_74693,Fibroblast,30.86,10,88.29
CELL_90452,Fibroblast,99.68,11,83.55
CELL_52456,Epithelial,115.5,49,96.77
CELL_19281,Stem Cell,58.16,33,53.78
CELL_68111,Myocyte,79.96,15,64.08
CELL_74355,Erythrocyte,115.77,37,91.2
CELL_18316,Neuron,13.21,42,68.7
CELL_23699,Leukocyte,106.16,44,93.56
CELL_92240,Neuron,11.39,47,97.87
CELL_80353,Neuron,111.94,8,81.6
CELL_57445,Myocyte,113.36,28,54.53
CELL_39174,Stem Cell,99.68,11,66.98
CELL_20210,Neuron,52.52,26,86.52
CELL_29366,Stem Cell,106.4,22,74.86
CELL_72969,Fibroblast,41.69,47,62.2
CELL_10537,Stem Cell,19.64,24,80.53
CELL_85627,Fibroblast,110.03,17,86.86
CELL_92404,Fibroblast,70.09,28,51.47
CELL_34383,Myocyte,100.68,40,67.94
CELL_38724,Stem Cell,56.92,24,57.17
CELL_19964,Fibroblast,28.97,37,92.72
CELL_87331,Erythrocyte,13.29,14,67.85
CELL_85087,Neuron,104.91,19,60.59
CELL_45045,Leukocyte,21.03,41,79.49
CELL_10580,Myocyte,56.22,9,71.24
CELL_31885,Leukocyte,38.48,8,65.29
CELL_19874,Epithelial,100.57,40,94.87
CELL_82674,Myocyte,11.69,30,92.71
CELL_35846,Myocyte,13.83,24,96.89
CELL_34921,Leukocyte,12.04,47,74.22
CELL_68980,Stem Cell,27.42,41,96.76
CELL_12208,Leukocyte,71.35,12,81.18
CELL_40296,Myocyte,111.83,45,73.77
CELL_24398,Leukocyte,14.78,21,83.69
CELL_41690,Leukocyte,93.04,6,68.06
CELL_55760,Epithelial,37.26,18,93.42
CELL_71421,Myocyte,94.63,9,72.37
CELL_83054,Leukocyte,15.55,33,56.1
CELL_87985,Epithelial,112.94,7,54.43
CELL_61032,Neuron,44.29,12,92.53
CELL_74999,Fibroblast,74.51,31,97.09
CELL_57060,Myocyte,58.09,48,57.57
CELL_19891,Leukocyte,59.03,23,76.83
CELL_31015,Fibroblast,49.16,8,94.04
CELL_43350,Leukocyte,108.4,50,57.19
CELL_73403,Leukocyte,17.75,31,71.76
CELL_79992,Epithelial,86.06,29,68.57
CELL_99261,Leukocyte,24.36,11,99.19
CELL_63123,Fibroblast,82.86,41,50.81
CELL_17090,Neuron,29.89,46,54.43
CELL_28001,Fibroblast,89.43,38,78.26
CELL_24881,Erythrocyte,7.96,19,96.3
CELL_50252,Erythrocyte,25.23,23,50.77
CELL_70727,Neuron,65.39,30,95.29
CELL_93694,Myocyte,6.15,31,86.15
CELL_94116,Neuron,20.1,49,71.06
CELL_78635,Neuron,107.59,16,59.86
CELL_26401,Neuron,55.94,48,92.69
CELL_50437,Epithelial,101.7,11,94.1
CELL_55697,Stem Cell,48.15,24,75.97
CELL_42118,Epithelial,31.72,17,87.44
CELL_24998,Stem Cell,61.4,20,68.46
CELL_86496,Erythrocyte,25.61,7,81.65
CELL_96195,Myocyte,8.54,9,96.87
CELL_87195,Epithelial,5.57,50,56.93
CELL_86613,Erythrocyte,26.34,11,88.92
CELL_52831,Stem Cell,90.39,7,83.07
CELL_77453,Fibroblast,13.05,12,95.0
CELL_91235,Leukocyte,37.85,33,99.3
CELL_44405,Neuron,37.28,43,64.33
CELL_42738,Erythrocyte,37.5,36,95.55
CELL_90554,Epithelial,108.64,11,67.26
CELL_21244,Erythrocyte,92.05,7,74.09
CELL_74273,Neuron,14.42,41,69.16
CELL_37903,Fibroblast,89.17,13,96.22
CELL_37850,Myocyte,43.98,23,98.07
CELL_78687,Erythrocyte,85.06,9,65.23
CELL_53007,Leukocyte,40.6,35,85.35
CELL_18547,Epithelial,91.12,22,73.31
CELL_39755,Erythrocyte,37.71,43,89.32
CELL_35184,Myocyte,49.81,42,97.73
CELL_83759,Epithelial,31.2,43,87.34
CELL_14507,Myocyte,47.76,49,97.99
CELL_56789,Epithelial,24.79,27,61.39
CELL_42437,Stem Cell,69.77,36,63.13
CELL_82090,Stem Cell,18.75,30,57.97
CELL_26361,Myocyte,83.99,12,66.37
CELL_32734,Neuron,98.06,8,90.84
CELL_25801,Fibroblast,61.43,38,56.46
CELL_48661,Stem Cell,100.72,15,54.7
CELL_94500,Leukocyte,103.71,12,55.69
CELL_75108,Neuron,29.76,50,51.75
CELL_91547,Myocyte,44.52,9,66.21
CELL_58214,Stem Cell,93.14,7,62.91
CELL_78725,Fibroblast,34.94,37,92.07
CELL_59892,Leukocyte,43.35,26,69.46
CELL_36369,Epithelial,92.29,28,79.53
CELL_85099,Epithelial,70.92,23,65.42
CELL_16966,Fibroblast,72.47,31,65.32
CELL_27661,Fibroblast,27.47,22,54.91
CELL_41810,Fibroblast,96.89,10,71.56
CELL_36671,Epithelial,65.57,28,99.82
CELL_94643,Erythrocyte,89.52,26,68.31
CELL_55379,Stem Cell,59.27,34,96.17
CELL_92523,Myocyte,33.8,48,81.68
CELL_42730,Fibroblast,70.55,10,95.7
CELL_69379,Erythrocyte,66.1,7,84.59
CELL_89448,Erythrocyte,91.29,33,71.59
CELL_63363,Leukocyte,85.93,27,93.34
CELL_57179,Erythrocyte,14.67,47,77.23
CELL_80227,Epithelial,82.76,20,91.8
CELL_21576,Stem Cell,105.43,28,60.75
CELL_16248,Myocyte,28.92,46,82.18
CELL_94580,Stem Cell,69.94,24,92.45
CELL_39597,Fibroblast,51.41,36,79.57
CELL_22878,Erythrocyte,16.89,30,99.21
CELL_40334,Stem Cell,17.36,42,88.86
CELL_26962,Erythrocyte,30.95,48,72.92
CELL_31389,Epithelial,59.96,10,52.12
CELL_65182,Erythrocyte,72.01,40,87.46
CELL_26809,Stem Cell,76.64,25,55.54
CELL_90645,Erythrocyte,112.61,34,54.38
CELL_97515,Erythrocyte,36.81,23,60.33
CELL_37006,Myocyte,36.16,5,60.96
CELL_26122,Erythrocyte,72.03,24,97.39
CELL_71105,Leukocyte,36.7,16,63.02
CELL_50154,Erythrocyte,113.18,47,66.66
CELL_29591,Fibroblast,34.8,50,65.87
CELL_38047,Epithelial,78.26,28,77.57
CELL_77735,Erythrocyte,79.99,35,50.83
CELL_15415,Leukocyte,23.28,43,57.2
CELL_32179,Fibroblast,7.94,29,63.25
CELL_86545,Epithelial,101.18,35,67.82
CELL_31227,Fibroblast,41.2,21,86.69
CELL_18794,Myocyte,105.31,16,99.55
CELL_44019,Epithelial,12.02,48,77.91
CELL_63882,Myocyte,113.59,45,95.48
CELL_83921,Neuron,53.38,45,56.2
CELL_69326,Epithelial,26.77,17,77.93
CELL_37646,Leukocyte,28.88,49,57.2
CELL_49502,Epithelial,19.71,48,73.14
CELL_61848,Leukocyte,71.48,30,92.85
CELL_40495,Erythrocyte,114.49,34,71.29
CELL_68861,Epithelial,66.96,30,60.48
CELL_28341,Erythrocyte,68.9,48,84.71
CELL_35667,Epithelial,108.49,31,67.78
CELL_13825,Epithelial,31.73,26,58.35
CELL_76736,Stem Cell,40.05,47,64.32
CELL_72809,Neuron,109.44,35,73.27
CELL_44011,Epithelial,117.75,12,50.13
CELL_94422,Myocyte,110.17,44,50.88
CELL_71016,Leukocyte,15.3,34,79.46
CELL_97333,Epithelial,36.98,6,51.66
CELL_35832,Epithelial,15.68,46,60.15
CELL_64115,Stem Cell,51.36,17,87.06
CELL_71973,Stem Cell,71.5,24,79.62
CELL_40160,Stem Cell,48.26,27,72.79
CELL_32169,Erythrocyte,67.93,38,51.86
CELL_86886,Stem Cell,105.08,40,57.89
CELL_71004,Epithelial,103.58,13,83.67
CELL_71044,Epithelial,74.39,26,93.88
CELL_18375,Epithelial,69.01,43,72.44
CELL_70789,Myocyte,115.61,35,52.43
CELL_47328,Leukocyte,32.47,29,58.08
CELL_95058,Erythrocyte,53.9,10,77.58
CELL_82686,Stem Cell,42.38,33,71.91
CELL_11317,Epithelial,113.78,27,76.65
CELL_80712,Leukocyte,108.16,15,84.77
CELL_33988,Erythrocyte,73.43,23,96.82
CELL_88084,Leukocyte,98.75,26,53.07
CELL_53963,Leukocyte,84.89,49,90.92
CELL_17541,Stem Cell,99.36,15,59.58
CELL_61990,Neuron,70.75,28,97.49
CELL_81992,Myocyte,56.1,36,96.33
CELL_74042,Leukocyte,32.68,30,75.52
CELL_59040,Neuron,84.86,39,60.23
CELL_25469,Myocyte,22.62,29,82.8
CELL_64678,Neuron,76.95,12,78.02
CELL_72450,Leukocyte,39.44,19,86.33
CELL_46744,Leukocyte,67.14,20,69.38
CELL_13033,Leukocyte,21.61,5,80.55
CELL_70950,Myocyte,38.44,40,62.64
CELL_54979,Erythrocyte,119.64,8,95.96
CELL_31659,Epithelial,56.97,32,57.99
CELL_51392,Stem Cell,102.03,7,94.61
CELL_33908,Neuron,7.77,28,62.37
CELL_55160,Fibroblast,97.74,47,64.61
CELL_11985,Leukocyte,18.13,26,90.44
CELL_95546,Myocyte,99.86,28,52.09
CELL_11182,Leukocyte,65.07,11,92.1
CELL_63507,Leukocyte,68.42,16,62.42
CELL_35434,Leukocyte,46.98,14,97.95
CELL_96509,Epithelial,95.17,44,67.03
CELL_34550,Epithelial,66.1,49,52.08
CELL_56432,Fibroblast,64.99,7,93.35
CELL_15451,Stem Cell,25.37,17,67.29
CELL_52345,Epithelial,51.21,9,56.53
CELL_63486,Myocyte,41.05,50,53.61
CELL_60737,Epithelial,61.34,6,68.65
CELL_92793,Neuron,110.93,14,99.55
CELL_86504,Fibroblast,34.22,23,50.05
CELL_92046,Neuron,79.45,15,95.46
CELL_22269,Epithelial,30.67,16,51.32
CELL_90485,Erythrocyte,74.06,14,72.81
CELL_25164,Erythrocyte,53.8,44,93.5
CELL_57882,Stem Cell,12.88,26,56.37
CELL_66854,Fibroblast,55.36,17,50.15
CELL_71924,Erythrocyte,89.4,34,56.34
CELL_53446,Neuron,26.01,33,73.88
CELL_24944,Leukocyte,38.51,29,71.76
CELL_79527,Fibroblast,92.54,28,80.43
CELL_55083,Stem Cell,49.23,29,60.59
CELL_54841,Myocyte,95.99,30,79.68
CELL_93103,Fibroblast,30.88,28,56.27
CELL_76004,Neuron,8.14,28,56.94
CELL_27129,Stem Cell,24.76,14,69.05
CELL_73224,Myocyte,85.37,43,79.86
CELL_43237,Stem Cell,67.83,31,97.8
CELL_86090,Erythrocyte,115.72,40,58.45
CELL_52810,Myocyte,79.51,28,96.57
CELL_91415,Neuron,48.46,24,85.14
CELL_17731,Leukocyte,28.06,34,58.99
CELL_94580,Epithelial,45.84,48,51.64
CELL_29052,Myocyte,63.85,34,50.22
CELL_95701,Epithelial,27.5,41,73.61
CELL_69888,Leukocyte,100.24,14,90.76
CELL_63471,Myocyte,75.16,47,95.56
CELL_73598,Erythrocyte,70.48,34,66.11
CELL_92809,Myocyte,73.44,9,57.42
CELL_66898,Stem Cell,72.29,14,85.04
CELL_34090,Erythrocyte,11.8,12,52.53
CELL_91139,Myocyte,53.91,18,79.67
CELL_57923,Neuron,49.54,12,55.87
CELL_64802,Fibroblast,108.2,22,80.21
CELL_17360,Leukocyte,43.85,13,52.06
CELL_58040,Fibroblast,11.89,24,82.22
CELL_42068,Stem Cell,116.37,48,86.3
CELL_89441,Leukocyte,110.25,48,71.88
CELL_15740,Myocyte,59.32,27,95.99
CELL_80169,Myocyte,114.15,22,68.87
CELL_58852,Leukocyte,94.85,17,72.78
CELL_10710,Myocyte,105.31,10,79.51
CELL_13203,Fibroblast,77.46,39,89.39
CELL_14099,Myocyte,39.56,15,91.86
CELL_19967,Neuron,45.93,27,80.08
CELL_65402,Fibroblast,33.63,17,68.67
CELL_52265,Leukocyte,84.26,26,54.25
CELL_88537,Stem Cell,18.03,47,94.72
CELL_72604,Epithelial,58.97,12,93.95
CELL_82644,Fibroblast,12.39,14,98.88
CELL_13091,Erythrocyte,110.5,34,88.16
CELL_89830,Neuron,102.52,29,59.91
CELL_75050,Neuron,46.06,24,82.43
CELL_76833,Leukocyte,10.04,42,62.27
CELL_16085,Fibroblast,80.24,40,85.83
CELL_72788,Fibroblast,116.24,7,65.58
CELL_62905,Erythrocyte,7.06,17,82.62
CELL_50856,Epithelial,61.5,33,63.74
CELL_97201,Leukocyte,103.0,26,79.38
CELL_26210,Fibroblast,104.85,15,58.62
CELL_43965,Epithelial,119.92,49,99.11
CELL_29743,Stem Cell,73.3,18,52.75
CELL_82273,Leukocyte,5.65,22,95.61
CELL_95049,Fibroblast,17.3,27,63.53
CELL_15404,Fibroblast,43.4,19,87.97
CELL_65841,Myocyte,115.8,33,86.41
CELL_82002,Fibroblast,13.67,22,63.28
CELL_70159,Fibroblast,103.67,47,99.99
CELL_29367,Epithelial,96.74,46,82.09
CELL_27233,Erythrocyte,27.04,9,53.42
CELL_48765,Leukocyte,80.82,38,52.58
CELL_62053,Neuron,53.76,40,65.38
CELL_45648,Leukocyte,53.02,10,53.19
CELL_73792,Erythrocyte,81.16,43,55.08
CELL_22115,Epithelial,22.29,26,78.71
CELL_29522,Epithelial,71.54,21,92.0
CELL_24656,Epithelial,114.57,18,70.9
CELL_32876,Epithelial,95.77,17,72.39
CELL_58708,Neuron,91.4,31,70.88
CELL_66627,Epithelial,34.68,7,81.75
CELL_11399,Neuron,55.29,43,50.71
CELL_39006,Erythrocyte,78.66,25,81.29
CELL_90011,Stem Cell,87.74,15,58.69
CELL_20644,Stem Cell,90.64,48,84.48
CELL_45893,Stem Cell,74.92,45,83.82
CELL_21387,Myocyte,88.4,23,63.87
CELL_51413,Myocyte,75.98,28,71.01
CELL_89405,Epithelial,77.71,26,92.32
CELL_80057,Myocyte,99.39,33,56.12
CELL_91407,Leukocyte,30.46,45,62.49
CELL_88558,Myocyte,108.81,12,80.44
CELL_29884,Neuron,98.19,23,78.69
CELL_54402,Neuron,20.92,26,64.71
CELL_49870,Erythrocyte,25.01,32,98.13
CELL_19951,Myocyte,47.11,32,51.86
CELL_39066,Myocyte,101.45,33,88.05
CELL_63538,Stem Cell,58.82,34,74.24
CELL_70870,Erythrocyte,112.0,49,66.11
CELL_39640,Stem Cell,109.73,14,85.67
CELL_25609,Leukocyte,84.27,25,78.63
CELL_43911,Neuron,67.42,26,65.23
CELL_17315,Neuron,62.36,28,64.75
CELL_92500,Neuron,16.9,40,81.64
CELL_45483,Erythrocyte,7.27,22,53.88
CELL_44627,Neuron,8.87,13,70.98
CELL_68225,Neuron,65.31,34,85.89
CELL_60062,Leukocyte,110.27,15,52.14
CELL_97523,Erythrocyte,74.58,5,99.92
CELL_83001,Leukocyte,104.27,42,92.21
CELL_57048,Epithelial,63.76,29,88.96
CELL_92904,Leukocyte,94.68,42,71.74
CELL_37397,Neuron,72.14,42,52.77
CELL_60140,Myocyte,57.53,32,77.37
CELL_21600,Neuron,29.37,24,97.38
CELL_21280,Stem Cell,39.78,30,70.82
CELL_45036,Neuron,41.89,31,80.35
CELL_38648,Fibroblast,20.49,10,86.6
CELL_81235,Stem Cell,117.1,17,60.35
CELL_75021,Neuron,48.48,50,90.06
CELL_26271,Erythrocyte,89.38,5,57.15
CELL_79277,Fibroblast,65.01,33,54.71
CELL_98700,Stem Cell,27.96,34,54.97
CELL_81899,Leukocyte,93.62,16,90.85
CELL_87259,Neuron,112.51,31,55.3
CELL_42590,Fibroblast,92.34,5,57.23
CELL_70415,Fibroblast,9.26,33,75.61
CELL_41294,Myocyte,11.09,43,61.22
CELL_92854,Leukocyte,73.88,21,74.61
CELL_35185,Neuron,27.15,19,53.88
CELL_26331,Fibroblast,79.79,41,82.28
CELL_99060,Neuron,105.66,25,88.51
CELL_23742,Myocyte,117.31,7,70.05
CELL_34018,Leukocyte,72.83,29,97.19
CELL_23824,Leukocyte,48.02,12,76.8
CELL_21096,Leukocyte,29.98,15,75.24
CELL_33277,Stem Cell,79.79,9,56.22
CELL_70388,Stem Cell,55.49,48,54.49
CELL_23118,Fibroblast,78.0,50,86.12
CELL_49439,Myocyte,59.56,19,84.17
CELL_36353,Leukocyte,30.47,47,65.88
CELL_19595,Neuron,76.26,47,68.17
CELL_86238,Myocyte,48.22,44,85.03
CELL_47293,Epithelial,49.23,25,94.88
CELL_52895,Stem Cell,23.51,43,89.76
CELL_78900,Leukocyte,72.04,21,69.1
CELL_66733,Erythrocyte,80.9,8,94.64
