cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_24644,Epithelial,25.69,43,57.92
CELL_34530,Neuron,106.72,33,79.9
CELL_75254,Fibroblast,100.33,20,90.82
CELL_25813,Erythrocyte,38.24,45,65.73
CELL_78721,Fibroblast,84.37,44,70.76
CELL_15507,Neuron,27.72,24,86.08
CELL_73884,Myocyte,27.5,12,94.35
CELL_25393,Stem Cell,100.11,10,83.6
CELL_61458,Fibroblast,90.42,11,74.27
CELL_82535,Myocyte,11.08,50,63.06
CELL_23004,Fibroblast,52.98,47,75.51
CELL_95741,Erythrocyte,74.92,10,66.65
CELL_36401,Erythrocyte,7.45,30,53.99
CELL_46735,Stem Cell,90.99,34,80.3
CELL_75270,Erythrocyte,102.37,29,80.18
CELL_30502,Fibroblast,9.99,29,64.71
CELL_70748,Fibroblast,36.25,33,77.39
CELL_66768,Fibroblast,93.76,36,76.06
CELL_70913,Epithelial,111.3,12,63.26
CELL_45807,Stem Cell,21.95,9,96.67
CELL_18441,Stem Cell,83.38,41,77.9
CELL_71648,Leukocyte,49.69,8,80.22
CELL_28674,Fibroblast,31.74,39,98.01
CELL_63200,Myocyte,49.69,11,55.94
CELL_17574,Fibroblast,78.38,8,61.77
CELL_97360,Fibroblast,62.26,27,83.66
CELL_69428,Erythrocyte,80.91,13,75.86
CELL_64883,Erythrocyte,6.67,47,79.35
CELL_98642,Epithelial,99.53,24,57.0
CELL_60487,Epithelial,43.03,45,76.58
CELL_37576,Leukocyte,57.2,14,85.18
CELL_54949,Fibroblast,48.93,28,64.76
CELL_77313,Fibroblast,53.02,8,78.85
CELL_48377,Stem Cell,82.13,34,58.4
CELL_37183,Erythrocyte,6.8,33,71.82
CELL_36075,Stem Cell,59.67,29,98.86
CELL_98391,Neuron,68.0,36,51.81
CELL_75643,Stem Cell,12.72,10,63.02
CELL_63727,Erythrocyte,62.59,5,59.64
CELL_17490,Myocyte,20.08,21,80.6
CELL_56542,Fibroblast,99.85,36,61.38
CELL_78636,Neuron,110.56,39,70.99
CELL_70197,Fibroblast,119.65,32,78.68
CELL_78074,Erythrocyte,78.05,42,54.42
CELL_96863,Neuron,109.64,49,54.44
CELL_32929,Leukocyte,45.75,37,71.13
CELL_62699,Epithelial,30.21,11,86.77
CELL_44065,Leukocyte,83.2,43,62.06
CELL_70470,Fibroblast,106.64,30,51.22
CELL_66275,Stem Cell,93.05,24,54.41
CELL_49167,Leukocyte,108.76,6,57.33
CELL_34165,Erythrocyte,26.04,32,96.34
CELL_71275,Leukocyte,13.54,29,63.45
CELL_91984,Epithelial,79.69,38,67.44
CELL_64493,Epithelial,48.83,43,64.9
CELL_58171,Myocyte,15.9,20,93.83
CELL_48051,Erythrocyte,92.3,25,81.56
