cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_61152,Leukocyte,17.27,28,58.41
CELL_91572,Stem Cell,76.59,30,89.77
CELL_34152,Stem Cell,10.19,27,85.53
CELL_15582,Leukocyte,6.6,25,63.54
CELL_13179,Myocyte,23.52,46,72.96
CELL_89402,Neuron,77.42,18,66.03
CELL_19090,Leukocyte,15.6,31,57.75
CELL_73653,Stem Cell,53.57,16,98.5
CELL_46096,Neuron,22.28,29,85.83
CELL_27488,Myocyte,11.89,9,56.96
CELL_29074,Neuron,76.94,49,70.07
CELL_11659,Erythrocyte,31.89,16,99.56
CELL_28132,Neuron,32.39,36,81.88
CELL_39396,Leukocyte,104.55,8,87.76
CELL_71628,Myocyte,74.33,13,52.21
CELL_50021,Epithelial,118.56,22,95.44
CELL_11950,Stem Cell,28.78,40,74.4
CELL_82204,Fibroblast,29.7,50,52.77
CELL_47690,Stem Cell,40.29,24,81.29
CELL_18117,Epithelial,100.61,50,78.62
CELL_85685,Stem Cell,59.94,47,60.29
CELL_33645,Stem Cell,65.37,46,62.28
CELL_43314,Fibroblast,55.49,7,53.29
CELL_86200,Neuron,111.27,26,54.04
CELL_80186,Leukocyte,56.51,22,78.08
CELL_87151,Epithelial,105.12,35,78.16
CELL_26775,Neuron,106.34,23,90.0
CELL_75044,Stem Cell,43.94,43,67.2
CELL_35117,Neuron,38.25,23,86.79
CELL_69274,Neuron,57.99,18,93.55
CELL_17309,Leukocyte,87.91,48,82.49
CELL_48305,Leukocyte,61.13,44,96.59
CELL_89661,Erythrocyte,113.14,36,55.35
CELL_85738,Myocyte,61.72,8,96.51
CELL_34113,Myocyte,64.57,45,83.39
CELL_90601,Erythrocyte,66.22,26,74.83
CELL_12080,Myocyte,10.81,16,78.17
CELL_94794,Neuron,21.03,47,79.77
CELL_75930,Leukocyte,58.01,44,82.82
CELL_61783,Fibroblast,93.17,10,57.0
CELL_38747,Myocyte,108.54,49,92.04
CELL_86735,Neuron,81.36,18,51.03
CELL_58117,Fibroblast,34.83,14,79.42
CELL_99615,Fibroblast,92.47,45,70.51
CELL_79117,Myocyte,17.64,16,61.47
CELL_27893,Leukocyte,95.52,28,60.54
CELL_55812,Erythrocyte,7.61,42,95.81
CELL_20793,Stem Cell,101.75,41,90.3
CELL_49403,Fibroblast,35.29,29,87.03
CELL_22862,Epithelial,48.33,27,59.62
CELL_74245,Myocyte,22.7,6,75.52
CELL_10710,Neuron,12.92,27,99.75
CELL_11773,Erythrocyte,81.9,48,70.11
CELL_21875,Myocyte,106.66,15,86.25
CELL_44080,Epithelial,119.36,21,71.66
CELL_16910,Neuron,37.71,37,75.83
CELL_52097,Leukocyte,109.04,29,69.0
CELL_34043,Epithelial,26.87,10,66.79
CELL_12428,Epithelial,14.07,6,72.23
CELL_75160,Leukocyte,41.0,25,66.71
CELL_17003,Neuron,97.32,48,51.49
CELL_13267,Stem Cell,6.11,15,72.31
CELL_97304,Epithelial,35.86,11,91.66
CELL_47039,Epithelial,68.39,49,65.8
CELL_13149,Erythrocyte,33.61,11,84.95
CELL_34313,Leukocyte,76.13,22,83.13
CELL_13967,Stem Cell,72.09,26,53.12
CELL_34841,Epithelial,40.44,30,92.24
CELL_89122,Stem Cell,97.87,19,70.98
CELL_97401,Epithelial,33.13,48,76.69
CELL_99912,Epithelial,69.23,44,62.83
CELL_31807,Leukocyte,75.78,42,92.72
CELL_38091,Fibroblast,13.45,19,64.65
CELL_93871,Neuron,77.53,17,68.67
CELL_30063,Epithelial,33.49,30,76.61
CELL_70447,Neuron,47.21,23,93.72
CELL_22026,Stem Cell,42.8,21,76.24
CELL_93815,Neuron,118.21,40,64.82
CELL_26117,Neuron,117.79,50,81.52
CELL_50141,Epithelial,12.18,8,52.99
CELL_73645,Neuron,77.5,44,97.78
CELL_30734,Leukocyte,30.47,5,92.48
CELL_49207,Fibroblast,96.01,17,51.31
CELL_98896,Fibroblast,60.8,42,62.73
CELL_99381,Myocyte,110.54,13,69.76
CELL_97721,Stem Cell,41.09,10,76.82
CELL_89629,Epithelial,9.99,34,58.56
CELL_97336,Leukocyte,71.94,32,66.88
CELL_84624,Myocyte,44.59,12,68.91
CELL_71087,Fibroblast,47.75,23,59.01
CELL_47806,Myocyte,118.13,22,93.47
CELL_36559,Leukocyte,91.93,10,50.95
CELL_93643,Myocyte,112.97,18,71.31
CELL_45646,Stem Cell,116.21,30,61.2
CELL_63442,Fibroblast,83.78,35,70.27
CELL_86366,Leukocyte,42.65,10,79.65
CELL_89891,Fibroblast,20.51,24,86.22
CELL_69256,Epithelial,98.46,16,92.91
CELL_22421,Neuron,5.96,45,75.61
CELL_67546,Neuron,27.93,45,50.5
CELL_47153,Neuron,73.15,22,86.17
CELL_74870,Neuron,51.62,12,91.93
CELL_55127,Fibroblast,36.74,18,52.17
CELL_64997,Erythrocyte,108.76,46,79.75
CELL_41112,Myocyte,13.98,39,87.19
CELL_17430,Myocyte,81.76,37,85.36
CELL_46546,Neuron,35.29,18,86.37
CELL_39112,Leukocyte,24.05,18,72.32
CELL_39370,Stem Cell,37.26,43,99.5
CELL_71435,Erythrocyte,85.42,48,57.54
CELL_58625,Stem Cell,14.83,21,75.05
CELL_20958,Neuron,31.75,31,88.16
CELL_41362,Fibroblast,67.65,15,50.72
CELL_84297,Erythrocyte,93.04,26,87.02
CELL_80747,Leukocyte,31.62,50,80.5
CELL_52924,Neuron,106.88,45,96.41
CELL_82862,Myocyte,20.65,15,97.42
