cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_73761,Erythrocyte,32.5,43,99.91
CELL_35752,Epithelial,51.1,20,83.94
CELL_14954,Epithelial,76.29,16,97.21
CELL_39188,Stem Cell,92.01,22,72.54
CELL_95661,Erythrocyte,103.04,7,89.23
CELL_99541,Fibroblast,60.99,45,56.85
CELL_66095,Fibroblast,94.46,15,93.76
CELL_33688,Fibroblast,53.48,22,93.44
CELL_92201,Epithelial,57.78,11,54.81
CELL_83563,Fibroblast,46.06,29,55.99
CELL_63816,Leukocyte,40.21,25,85.18
CELL_86156,Myocyte,6.77,31,94.56
CELL_31280,Stem Cell,34.43,10,94.57
CELL_89184,Erythrocyte,107.16,32,81.97
CELL_10332,Epithelial,22.21,43,96.43
CELL_34406,Stem Cell,26.29,11,96.66
CELL_33158,Myocyte,20.22,50,52.47
CELL_64830,Neuron,68.16,5,77.36
CELL_15112,Myocyte,39.67,19,52.28
CELL_15708,Neuron,63.52,14,54.89
CELL_40504,Leukocyte,62.37,33,63.69
CELL_57703,Epithelial,116.79,16,72.6
CELL_13431,Erythrocyte,41.32,15,50.42
CELL_57680,Fibroblast,35.58,26,74.95
CELL_13038,Epithelial,8.09,18,83.03
CELL_95945,Fibroblast,74.07,34,50.09
CELL_32368,Fibroblast,61.91,11,81.27
CELL_23047,Erythrocyte,59.32,38,59.28
CELL_73436,Neuron,111.84,25,64.72
CELL_54863,Epithelial,41.93,13,50.23
CELL_69911,Epithelial,91.95,33,91.89
CELL_40473,Myocyte,86.56,22,84.63
CELL_29277,Fibroblast,30.26,13,86.21
CELL_20836,Epithelial,36.44,46,58.94
CELL_24652,Myocyte,72.87,26,59.96
CELL_18239,Epithelial,70.65,43,60.45
CELL_48802,Fibroblast,97.77,31,60.69
CELL_63853,Leukocyte,87.34,26,70.3
CELL_87957,Stem Cell,80.87,30,89.91
CELL_37641,Fibroblast,44.24,43,72.49
CELL_99006,Epithelial,98.56,34,93.13
CELL_14029,Neuron,108.74,16,58.27
CELL_62587,Leukocyte,15.98,26,77.57
CELL_56191,Leukocyte,63.13,31,59.24
CELL_45804,Myocyte,45.53,39,97.7
CELL_65462,Epithelial,41.18,41,91.15
CELL_61669,Myocyte,18.18,7,61.71
CELL_62589,Stem Cell,69.15,44,86.03
CELL_22989,Myocyte,13.22,23,92.0
CELL_78928,Leukocyte,24.75,41,94.43
CELL_43907,Leukocyte,45.68,9,75.05
CELL_99985,Neuron,110.51,19,77.43
CELL_86440,Fibroblast,19.36,33,59.49
CELL_31151,Leukocyte,97.53,18,94.54
CELL_86928,Erythrocyte,113.56,6,81.29
CELL_51569,Fibroblast,69.68,34,78.89
CELL_21280,Erythrocyte,80.22,10,72.04
CELL_53253,Myocyte,85.63,37,81.29
CELL_37398,Myocyte,53.76,39,77.65
CELL_59292,Stem Cell,96.59,34,99.99
CELL_63125,Leukocyte,63.82,32,53.88
CELL_64817,Erythrocyte,40.71,39,59.35
CELL_71947,Neuron,17.49,13,82.6
CELL_57483,Erythrocyte,119.44,50,73.99
CELL_75908,Myocyte,13.44,26,75.91
CELL_87409,Leukocyte,94.12,19,60.77
CELL_60673,Epithelial,75.64,26,75.84
CELL_16998,Myocyte,29.15,28,51.96
CELL_80803,Neuron,46.74,18,58.6
CELL_85269,Erythrocyte,24.4,14,50.84
CELL_72437,Fibroblast,100.85,33,74.52
CELL_23373,Stem Cell,37.38,19,83.99
CELL_61723,Epithelial,100.16,36,82.03
CELL_38487,Stem Cell,48.02,8,73.75
CELL_28212,Stem Cell,8.33,16,69.35
CELL_68720,Epithelial,95.92,28,50.52
CELL_52734,Epithelial,87.0,49,94.46
CELL_98146,Erythrocyte,15.63,12,63.4
CELL_64923,Erythrocyte,5.48,49,54.07
CELL_42741,Leukocyte,95.96,47,83.39
CELL_79099,Myocyte,57.37,47,99.71
CELL_26652,Stem Cell,103.0,50,52.83
CELL_38254,Leukocyte,52.06,25,97.16
CELL_22048,Fibroblast,72.89,47,53.63
CELL_11959,Leukocyte,68.43,17,92.75
CELL_78094,Myocyte,97.87,27,78.81
CELL_65785,Leukocyte,41.61,47,55.11
CELL_97764,Myocyte,61.28,24,53.25
CELL_92069,Neuron,90.4,37,64.93
CELL_73690,Stem Cell,27.18,31,66.31
CELL_46622,Epithelial,68.01,24,76.86
CELL_92955,Epithelial,39.5,49,67.61
CELL_23131,Myocyte,31.51,50,87.34
CELL_84797,Neuron,87.08,15,91.5
CELL_61992,Epithelial,92.43,41,66.46
CELL_75438,Neuron,35.84,25,82.06
CELL_98683,Leukocyte,119.35,41,75.3
CELL_11959,Myocyte,48.39,31,61.28
CELL_78961,Myocyte,64.88,42,77.81
CELL_78615,Epithelial,18.47,35,96.69
CELL_61075,Myocyte,90.46,40,64.38
CELL_21724,Fibroblast,8.11,26,69.05
CELL_35669,Fibroblast,37.1,43,73.54
CELL_16632,Epithelial,10.64,34,66.95
CELL_75490,Leukocyte,20.99,42,59.24
CELL_51358,Leukocyte,12.76,15,98.53
CELL_69526,Neuron,27.92,34,96.93
CELL_27671,Erythrocyte,21.39,31,99.49
CELL_78465,Myocyte,8.06,7,52.87
CELL_13359,Myocyte,118.33,17,57.02
CELL_76815,Stem Cell,29.35,27,66.12
CELL_55993,Neuron,20.37,9,57.06
CELL_82228,Erythrocyte,65.25,5,75.02
CELL_19578,Leukocyte,75.25,17,53.95
CELL_81231,Erythrocyte,51.97,24,88.9
CELL_17738,Erythrocyte,101.26,15,70.34
CELL_61116,Myocyte,84.27,16,90.4
CELL_58723,Epithelial,52.63,42,98.7
CELL_49884,Epithelial,45.55,16,56.07
CELL_10899,Epithelial,57.53,46,78.83
CELL_73163,Fibroblast,92.71,42,94.3
CELL_43140,Leukocyte,99.31,47,99.2
CELL_72110,Erythrocyte,61.14,27,59.71
CELL_27913,Epithelial,57.28,22,50.16
CELL_10945,Leukocyte,17.12,22,86.95
CELL_23514,Leukocyte,107.06,5,66.52
CELL_69093,Neuron,112.1,50,59.28
CELL_10384,Erythrocyte,54.29,25,67.98
CELL_24632,Leukocyte,69.63,37,73.45
CELL_57408,Epithelial,37.69,36,60.95
CELL_63297,Myocyte,54.04,7,55.01
CELL_82745,Fibroblast,103.01,32,58.75
CELL_90388,Leukocyte,51.56,20,62.93
CELL_96338,Neuron,47.63,23,53.02
CELL_92797,Myocyte,16.79,6,68.59
CELL_71976,Leukocyte,111.1,26,70.21
CELL_74488,Myocyte,73.93,23,76.17
CELL_97632,Stem Cell,104.95,37,81.84
CELL_13961,Myocyte,55.38,43,52.64
CELL_46935,Neuron,69.02,18,99.21
CELL_32822,Erythrocyte,64.64,5,64.33
CELL_52600,Erythrocyte,69.98,9,57.16
CELL_84582,Myocyte,72.5,10,65.4
CELL_85702,Fibroblast,79.61,44,71.79
CELL_27331,Stem Cell,113.74,5,70.67
CELL_45972,Myocyte,59.6,48,85.72
CELL_68899,Fibroblast,90.54,46,55.96
CELL_83801,Epithelial,6.32,29,79.35
CELL_50154,Erythrocyte,103.74,6,68.06
CELL_32613,Leukocyte,66.55,45,53.66
CELL_16920,Epithelial,52.82,37,80.27
CELL_62883,Stem Cell,84.06,17,97.3
CELL_48420,Erythrocyte,50.67,16,88.49
CELL_30057,Erythrocyte,85.89,11,92.45
CELL_27101,Stem Cell,108.14,22,55.64
CELL_69426,Myocyte,31.32,29,82.09
CELL_22018,Stem Cell,40.3,12,78.18
CELL_39168,Stem Cell,88.87,18,56.52
CELL_78002,Neuron,99.38,17,66.8
CELL_91960,Myocyte,34.31,14,72.55
CELL_86468,Erythrocyte,49.81,46,71.37
CELL_64501,Leukocyte,66.6,40,66.5
CELL_22685,Myocyte,89.68,20,77.66
CELL_96808,Fibroblast,86.65,16,68.43
CELL_45890,Myocyte,64.47,45,84.09
CELL_66237,Neuron,104.64,31,67.81
CELL_23658,Erythrocyte,87.44,5,83.05
CELL_67916,Myocyte,56.84,30,64.54
CELL_27541,Neuron,117.93,21,58.2
CELL_36853,Leukocyte,35.36,47,85.09
CELL_96241,Erythrocyte,112.84,31,58.91
CELL_86179,Epithelial,115.14,25,56.16
CELL_82539,Neuron,40.51,38,82.11
CELL_29807,Erythrocyte,111.19,47,68.0
CELL_75348,Erythrocyte,94.07,6,56.73
CELL_70554,Neuron,104.56,20,79.57
CELL_11715,Fibroblast,27.65,32,79.09
CELL_49998,Epithelial,17.06,47,90.33
CELL_94837,Erythrocyte,9.81,9,90.41
CELL_13404,Myocyte,81.6,26,81.55
CELL_90718,Stem Cell,49.04,17,84.95
CELL_42363,Fibroblast,15.32,10,68.57
