cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_52210,Myocyte,95.8,19,54.47
CELL_84868,Erythrocyte,29.0,47,73.42
CELL_76668,Neuron,22.73,11,53.4
CELL_60293,Epithelial,28.48,37,60.34
CELL_10905,Neuron,78.54,12,94.1
CELL_29650,Stem Cell,58.03,39,99.46
CELL_25151,Neuron,117.63,26,79.48
CELL_83612,Fibroblast,118.89,43,80.81
CELL_48149,Leukocyte,30.21,8,89.63
CELL_61877,Leukocyte,18.25,32,91.77
CELL_45725,Neuron,87.16,33,53.45
CELL_99362,Fibroblast,41.15,39,94.56
CELL_27257,Erythrocyte,101.3,25,99.84
CELL_54965,Epithelial,79.17,30,86.4
CELL_24122,Neuron,62.97,5,65.81
CELL_50314,Fibroblast,100.49,44,53.67
CELL_35080,Fibroblast,22.99,33,66.62
CELL_52753,Epithelial,47.04,29,77.34
CELL_94862,Fibroblast,99.25,37,80.5
CELL_36678,Neuron,90.5,14,62.96
CELL_73047,Epithelial,76.8,47,59.75
CELL_78443,Fibroblast,89.56,18,64.78
CELL_90110,Myocyte,22.51,46,85.14
CELL_67231,Neuron,22.14,44,72.72
CELL_17039,Erythrocyte,70.42,37,87.44
CELL_85961,Fibroblast,35.31,5,52.44
CELL_48583,Epithelial,119.33,20,94.42
CELL_48876,Leukocyte,15.04,8,55.81
CELL_48972,Stem Cell,42.33,40,98.8
CELL_20666,Epithelial,28.71,27,76.78
CELL_30173,Epithelial,105.03,5,51.85
CELL_19041,Neuron,37.39,24,82.47
CELL_34269,Leukocyte,70.17,13,97.25
CELL_25439,Stem Cell,89.36,25,72.45
CELL_55505,Erythrocyte,72.62,33,55.51
CELL_50994,Leukocyte,10.91,21,64.14
CELL_11403,Leukocyte,103.62,7,66.07
CELL_29501,Stem Cell,11.49,40,94.86
CELL_55045,Neuron,35.68,22,52.47
CELL_59438,Epithelial,49.17,29,51.86
CELL_95316,Leukocyte,51.15,26,89.4
CELL_15551,Leukocyte,9.33,8,79.3
CELL_52543,Stem Cell,33.14,18,79.01
CELL_49075,Erythrocyte,42.4,47,83.88
CELL_47334,Neuron,110.93,16,88.15
CELL_26561,Leukocyte,100.65,5,75.63
CELL_65209,Stem Cell,90.94,7,98.23
CELL_42697,Erythrocyte,77.71,15,80.79
CELL_56924,Erythrocyte,9.41,47,96.73
CELL_60185,Erythrocyte,97.95,36,65.26
CELL_83827,Stem Cell,96.63,22,71.22
CELL_85878,Leukocyte,118.94,29,73.77
CELL_97212,Neuron,12.64,20,62.41
CELL_92794,Leukocyte,94.17,5,94.56
CELL_54455,Neuron,18.31,22,68.13
CELL_62182,Leukocyte,67.42,32,51.77
CELL_51921,Leukocyte,61.64,41,85.44
CELL_42037,Erythrocyte,61.74,15,99.25
CELL_81215,Fibroblast,73.34,16,82.77
CELL_55960,Fibroblast,20.78,9,79.02
CELL_24685,Stem Cell,58.11,6,79.02
CELL_41965,Fibroblast,116.12,15,66.76
CELL_74579,Leukocyte,98.93,9,99.14
CELL_17613,Leukocyte,100.42,14,95.05
CELL_69442,Leukocyte,48.31,30,52.73
CELL_98264,Neuron,45.07,10,85.23
CELL_91237,Neuron,24.59,18,80.92
CELL_30656,Stem Cell,107.62,30,84.45
CELL_51751,Neuron,51.39,5,72.48
CELL_31358,Erythrocyte,57.08,6,85.35
CELL_87921,Leukocyte,20.05,47,68.0
CELL_67321,Myocyte,22.95,41,92.29
CELL_41688,Stem Cell,94.45,47,95.54
CELL_93946,Epithelial,56.29,19,69.39
CELL_81230,Stem Cell,98.75,10,80.33
CELL_83787,Myocyte,31.51,30,67.55
CELL_83724,Stem Cell,103.08,11,69.48
CELL_17299,Myocyte,57.01,41,55.33
CELL_55437,Fibroblast,33.72,27,51.92
CELL_54184,Neuron,110.59,44,60.6
CELL_37376,Erythrocyte,94.81,25,95.87
CELL_61405,Myocyte,91.9,33,98.84
CELL_71591,Erythrocyte,32.49,19,77.03
CELL_41877,Fibroblast,51.49,10,50.38
CELL_16831,Epithelial,112.26,10,60.95
CELL_48636,Epithelial,41.75,17,78.95
CELL_13630,Fibroblast,90.23,39,89.37
CELL_84101,Myocyte,52.87,22,97.81
CELL_36598,Neuron,33.16,20,68.98
CELL_51859,Myocyte,49.35,38,59.9
CELL_75003,Stem Cell,13.43,8,56.8
CELL_13128,Stem Cell,5.04,36,50.38
CELL_52956,Fibroblast,44.62,15,68.84
CELL_69306,Stem Cell,52.36,36,75.98
CELL_76307,Fibroblast,84.69,7,70.21
