cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_28469,Fibroblast,57.64,41,62.63
CELL_59061,Myocyte,60.52,17,52.52
CELL_33722,Fibroblast,62.53,46,57.09
CELL_85992,Leukocyte,33.23,20,85.71
CELL_87683,Stem Cell,72.97,50,89.8
CELL_13846,Stem Cell,16.78,15,91.78
CELL_41740,Epithelial,21.57,37,67.26
CELL_93258,Stem Cell,113.36,18,50.04
CELL_79121,Leukocyte,66.75,17,59.78
CELL_78259,Neuron,66.75,16,95.51
CELL_20050,Erythrocyte,57.8,26,92.61
CELL_87430,Myocyte,25.85,17,94.78
CELL_89644,Erythrocyte,53.9,29,89.28
CELL_30589,Myocyte,80.84,7,84.16
CELL_79975,Stem Cell,53.17,8,53.16
CELL_65045,Epithelial,32.27,26,73.65
CELL_68128,Myocyte,20.19,38,77.17
CELL_25477,Erythrocyte,113.55,5,50.66
CELL_51794,Fibroblast,93.79,46,63.99
CELL_71451,Myocyte,99.03,13,82.14
CELL_30726,Fibroblast,72.8,26,81.03
CELL_16616,Epithelial,62.06,37,53.06
CELL_20920,Myocyte,97.1,40,72.01
CELL_18148,Myocyte,13.8,19,71.42
CELL_79876,Fibroblast,68.81,13,57.08
CELL_52754,Neuron,19.56,32,99.3
CELL_84199,Neuron,21.59,25,88.33
CELL_68492,Fibroblast,29.15,39,90.8
CELL_81959,Erythrocyte,47.33,12,70.71
CELL_11374,Stem Cell,74.31,13,90.29
CELL_30945,Erythrocyte,61.92,37,59.97
CELL_91805,Fibroblast,108.44,19,72.07
CELL_98726,Fibroblast,103.52,18,98.77
CELL_37771,Neuron,97.32,20,76.8
CELL_11030,Neuron,103.68,6,55.02
CELL_69975,Leukocyte,80.07,20,82.32
CELL_41775,Fibroblast,7.9,33,96.68
CELL_47913,Leukocyte,119.07,47,88.38
CELL_34194,Myocyte,64.54,33,53.89
CELL_67763,Epithelial,109.73,15,84.18
CELL_58889,Erythrocyte,114.91,26,91.25
CELL_31180,Myocyte,74.14,42,53.77
