cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_59671,Myocyte,37.72,6,63.64
CELL_70419,Leukocyte,92.17,7,99.52
CELL_10534,Erythrocyte,47.97,8,51.03
CELL_52584,Myocyte,20.69,17,55.0
CELL_58053,Leukocyte,84.81,35,56.64
CELL_88859,Epithelial,66.66,45,59.68
CELL_65335,Fibroblast,111.01,12,78.15
CELL_53745,Fibroblast,56.57,40,79.17
CELL_21686,Fibroblast,5.88,30,59.07
CELL_76124,Neuron,56.81,20,92.8
CELL_50236,Erythrocyte,37.56,35,58.14
CELL_33073,Leukocyte,43.01,37,79.05
CELL_38467,Stem Cell,6.31,33,91.42
CELL_41343,Neuron,46.09,21,73.88
CELL_61764,Erythrocyte,109.13,23,88.21
CELL_35249,Stem Cell,78.21,17,99.25
CELL_96133,Stem Cell,63.84,40,68.22
CELL_69267,Epithelial,34.51,39,94.09
CELL_92122,Neuron,111.07,45,77.46
CELL_54467,Stem Cell,105.36,30,95.24
CELL_67575,Myocyte,44.65,22,91.39
CELL_79358,Stem Cell,113.93,15,51.44
CELL_45949,Fibroblast,28.01,18,52.12
CELL_54844,Neuron,81.11,12,75.08
CELL_33354,Leukocyte,12.92,6,60.57
CELL_19813,Leukocyte,58.12,39,87.01
CELL_97594,Epithelial,14.6,13,66.02
CELL_49510,Erythrocyte,40.37,33,91.74
CELL_32646,Epithelial,73.72,15,98.31
CELL_53374,Leukocyte,98.77,40,55.94
CELL_34788,Neuron,102.84,14,59.08
CELL_17144,Fibroblast,69.26,47,58.13
CELL_83259,Erythrocyte,118.19,44,52.94
CELL_50549,Epithelial,10.35,19,90.09
CELL_62490,Myocyte,87.49,23,81.24
CELL_93946,Stem Cell,40.4,29,98.74
CELL_80365,Erythrocyte,103.55,17,84.55
CELL_32188,Stem Cell,50.83,32,59.01
CELL_92043,Neuron,93.58,41,63.37
CELL_38192,Leukocyte,75.21,39,63.34
CELL_49084,Fibroblast,23.06,25,58.0
CELL_12025,Stem Cell,99.69,24,65.89
CELL_80572,Leukocyte,115.86,34,81.06
CELL_88381,Leukocyte,38.83,27,54.48
CELL_56180,Fibroblast,66.61,29,55.77
CELL_92396,Myocyte,98.75,19,78.24
CELL_99635,Epithelial,57.51,31,92.69
CELL_90317,Epithelial,103.29,26,94.38
CELL_18555,Stem Cell,110.03,47,88.73
CELL_16997,Erythrocyte,106.4,24,50.29
CELL_68402,Leukocyte,82.61,8,51.66
CELL_43078,Stem Cell,38.6,17,68.77
CELL_95338,Epithelial,77.92,18,90.42
CELL_41872,Leukocyte,28.11,5,66.42
CELL_66809,Myocyte,59.02,37,75.73
CELL_65058,Neuron,91.94,21,95.84
CELL_37195,Stem Cell,28.2,36,90.19
CELL_91195,Erythrocyte,18.54,23,92.74
CELL_67674,Neuron,47.32,17,73.67
CELL_13877,Stem Cell,50.53,31,98.98
CELL_74703,Neuron,20.45,24,92.28
CELL_22411,Fibroblast,12.62,40,73.66
CELL_18609,Fibroblast,107.4,18,75.68
CELL_56921,Leukocyte,58.55,41,88.88
CELL_39366,Stem Cell,107.49,22,86.06
CELL_40716,Neuron,76.5,36,71.59
CELL_22183,Fibroblast,87.12,31,69.63
CELL_33068,Leukocyte,6.58,45,92.33
CELL_77915,Stem Cell,37.83,19,54.86
