cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_80333,Neuron,28.49,19,78.27
CELL_78916,Epithelial,37.45,14,54.37
CELL_83873,Leukocyte,20.89,35,85.23
CELL_49092,Leukocyte,68.95,14,81.55
CELL_60926,Fibroblast,12.1,22,67.11
CELL_47223,Erythrocyte,55.0,24,74.97
CELL_38736,Leukocyte,51.35,26,54.15
CELL_49234,Neuron,63.9,13,95.37
CELL_76630,Erythrocyte,96.64,11,76.37
CELL_89780,Leukocyte,81.51,32,91.32
CELL_35187,Epithelial,63.86,35,70.72
CELL_78417,Erythrocyte,119.4,37,79.57
CELL_97149,Myocyte,80.33,13,84.35
CELL_41158,Leukocyte,81.88,46,63.21
CELL_47632,Leukocyte,85.41,32,61.77
CELL_38845,Erythrocyte,88.11,47,50.16
CELL_87302,Epithelial,32.57,32,55.37
CELL_81189,Myocyte,5.63,5,63.43
CELL_25902,Fibroblast,33.37,8,81.44
CELL_36804,Neuron,82.21,48,99.63
CELL_43490,Stem Cell,92.85,41,71.23
CELL_97507,Stem Cell,58.03,27,75.19
CELL_99670,Leukocyte,90.33,15,90.36
CELL_50827,Stem Cell,59.43,33,91.22
CELL_15304,Leukocyte,90.01,16,61.96
CELL_61143,Erythrocyte,40.84,15,72.72
CELL_22925,Erythrocyte,55.82,32,50.53
CELL_54604,Leukocyte,16.79,48,99.49
CELL_30122,Erythrocyte,45.05,17,90.24
CELL_82473,Leukocyte,88.1,48,71.58
CELL_79768,Stem Cell,113.92,5,77.35
CELL_13190,Stem Cell,51.13,32,69.03
CELL_26855,Neuron,109.93,26,75.15
CELL_51883,Myocyte,25.57,5,99.37
CELL_64525,Myocyte,49.18,30,65.76
CELL_10787,Stem Cell,98.59,24,82.38
CELL_22446,Stem Cell,14.58,39,80.26
CELL_90210,Epithelial,83.14,46,83.05
CELL_74771,Fibroblast,79.34,19,70.15
CELL_54226,Fibroblast,104.56,28,59.99
CELL_12129,Stem Cell,36.61,5,79.4
CELL_82739,Myocyte,87.69,45,81.41
CELL_34286,Epithelial,118.83,46,91.02
CELL_87906,Stem Cell,63.52,24,56.69
CELL_83329,Stem Cell,114.57,36,74.5
CELL_42009,Neuron,108.07,32,70.01
CELL_89848,Fibroblast,8.03,14,51.51
CELL_75873,Leukocyte,27.27,38,66.88
CELL_77848,Erythrocyte,98.66,24,57.4
CELL_92623,Erythrocyte,77.36,13,54.07
CELL_81050,Erythrocyte,71.1,44,78.14
CELL_30211,Erythrocyte,24.15,34,57.09
CELL_39431,Fibroblast,104.11,44,61.87
CELL_45291,Neuron,119.79,23,67.33
CELL_28673,Neuron,73.51,11,52.33
CELL_78101,Erythrocyte,22.99,43,81.83
CELL_77969,Epithelial,27.54,22,57.25
CELL_82596,Erythrocyte,84.54,10,85.63
CELL_87479,Myocyte,65.74,5,70.92
CELL_39245,Fibroblast,9.25,42,55.91
CELL_91970,Fibroblast,16.92,20,92.3
CELL_83934,Neuron,55.81,38,71.44
CELL_60234,Leukocyte,62.31,41,68.34
CELL_91848,Leukocyte,12.39,12,83.48
CELL_66280,Erythrocyte,75.38,29,86.69
CELL_31551,Myocyte,20.01,30,66.39
CELL_98403,Neuron,12.17,12,74.83
CELL_54897,Erythrocyte,102.52,21,53.43
CELL_89387,Leukocyte,29.57,9,58.1
CELL_56637,Leukocyte,29.56,18,75.15
CELL_70167,Leukocyte,13.99,30,90.93
CELL_34911,Erythrocyte,34.54,49,60.71
CELL_58839,Fibroblast,116.51,44,66.01
CELL_13475,Stem Cell,41.04,11,80.88
CELL_76659,Leukocyte,80.55,18,60.89
CELL_37052,Epithelial,27.6,40,94.35
CELL_11246,Stem Cell,45.64,22,57.48
CELL_43179,Epithelial,114.29,35,98.26
CELL_18520,Neuron,55.32,44,68.71
CELL_41032,Erythrocyte,93.59,40,74.58
CELL_44196,Stem Cell,85.84,40,90.65
CELL_96047,Fibroblast,27.45,33,78.73
CELL_35175,Stem Cell,102.25,42,84.76
CELL_23765,Erythrocyte,104.4,15,51.17
CELL_27092,Leukocyte,24.73,11,66.34
CELL_86096,Stem Cell,78.74,28,82.18
CELL_75051,Epithelial,111.82,35,67.69
CELL_71457,Leukocyte,95.11,20,81.08
CELL_43402,Epithelial,25.35,49,54.35
CELL_26869,Erythrocyte,110.62,49,69.0
CELL_71797,Leukocyte,17.5,39,52.5
CELL_15713,Leukocyte,74.32,41,66.5
CELL_25160,Leukocyte,112.63,27,98.31
CELL_88253,Fibroblast,110.91,36,50.85
CELL_94124,Neuron,50.89,17,98.1
CELL_40738,Leukocyte,10.94,21,86.57
CELL_33451,Epithelial,56.91,12,98.55
CELL_57448,Neuron,62.92,25,72.76
CELL_80302,Epithelial,76.45,37,87.79
CELL_76918,Erythrocyte,50.88,24,82.43
CELL_43804,Epithelial,96.88,46,65.63
CELL_63580,Myocyte,6.02,47,91.74
