cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_87389,Leukocyte,23.01,50,92.08
CELL_52042,Leukocyte,14.45,50,72.49
CELL_10664,Stem Cell,113.21,11,64.96
CELL_86966,Leukocyte,35.69,7,67.84
CELL_19341,Myocyte,79.62,14,66.16
CELL_67186,Fibroblast,55.77,20,59.41
CELL_89448,Erythrocyte,52.34,49,64.8
CELL_78670,Neuron,37.01,21,92.21
CELL_75405,Epithelial,99.75,49,99.09
CELL_23335,Stem Cell,84.99,27,87.69
CELL_42135,Fibroblast,64.79,11,54.84
CELL_83638,Myocyte,18.37,39,79.76
CELL_50747,Neuron,37.91,44,85.87
CELL_73725,Leukocyte,79.26,32,87.73
CELL_66143,Myocyte,97.02,5,84.89
CELL_86005,Epithelial,95.41,6,90.23
CELL_58748,Epithelial,76.2,19,86.25
CELL_34042,Myocyte,35.58,6,62.74
CELL_32113,Epithelial,74.33,33,72.14
CELL_53573,Stem Cell,64.8,22,73.49
CELL_76822,Leukocyte,13.25,18,58.83
CELL_76308,Erythrocyte,102.85,21,69.15
CELL_24566,Stem Cell,8.34,30,58.91
CELL_22780,Leukocyte,33.44,25,52.7
CELL_79695,Myocyte,34.01,23,60.13
CELL_63992,Fibroblast,29.64,50,94.72
CELL_15493,Erythrocyte,106.26,20,98.36
CELL_57557,Leukocyte,40.9,27,97.4
CELL_33025,Leukocyte,17.75,12,51.93
CELL_14487,Neuron,66.95,28,74.95
CELL_19926,Erythrocyte,100.45,28,99.75
CELL_72477,Epithelial,112.9,40,61.69
CELL_20657,Epithelial,18.44,43,68.02
CELL_60176,Epithelial,105.18,7,95.16
CELL_44683,Erythrocyte,74.3,12,69.37
CELL_63839,Neuron,108.7,6,72.99
CELL_61600,Leukocyte,72.81,7,79.57
CELL_25664,Epithelial,22.41,48,80.17
CELL_73331,Stem Cell,23.99,34,72.7
CELL_48991,Epithelial,12.93,17,66.89
CELL_23441,Fibroblast,73.95,12,87.18
CELL_43805,Fibroblast,84.5,37,61.09
CELL_44007,Epithelial,40.64,7,77.48
CELL_71402,Neuron,96.74,27,91.34
CELL_10294,Stem Cell,22.43,23,89.61
CELL_53882,Neuron,49.99,49,51.42
CELL_30645,Stem Cell,110.66,28,69.06
CELL_18945,Neuron,47.93,7,92.87
CELL_70511,Stem Cell,94.76,26,52.1
CELL_15365,Neuron,6.6,45,79.96
CELL_76726,Leukocyte,50.56,19,71.49
CELL_68654,Leukocyte,105.62,23,94.59
CELL_76766,Neuron,75.69,5,77.14
CELL_95703,Epithelial,118.39,11,93.95
CELL_71173,Myocyte,102.78,25,99.25
CELL_31588,Leukocyte,33.67,5,58.91
CELL_37569,Myocyte,47.77,38,52.04
CELL_17666,Neuron,24.53,14,64.65
CELL_93804,Erythrocyte,68.06,47,79.17
CELL_58197,Epithelial,49.1,33,56.52
CELL_19912,Erythrocyte,119.22,9,68.26
CELL_32192,Leukocyte,76.82,21,82.23
CELL_11998,Fibroblast,74.23,27,96.79
CELL_92742,Myocyte,56.75,38,65.68
CELL_10684,Epithelial,66.65,32,92.7
CELL_99650,Fibroblast,91.42,41,55.21
CELL_68133,Leukocyte,31.01,29,86.8
CELL_55599,Fibroblast,85.1,48,96.06
CELL_20114,Leukocyte,56.91,15,67.89
CELL_20282,Neuron,56.62,15,54.36
CELL_87719,Neuron,79.34,18,84.52
CELL_76603,Leukocyte,47.38,22,52.07
CELL_69728,Neuron,107.9,35,81.91
CELL_75310,Fibroblast,74.87,44,90.83
CELL_54328,Myocyte,39.42,9,71.85
CELL_37819,Neuron,93.97,12,56.42
CELL_28140,Leukocyte,13.9,40,95.01
CELL_28416,Stem Cell,28.27,10,60.68
CELL_38945,Neuron,16.5,21,56.94
CELL_26801,Leukocyte,29.46,31,75.86
CELL_72278,Myocyte,105.73,50,90.72
CELL_10459,Stem Cell,47.4,42,70.43
CELL_55378,Epithelial,63.16,22,51.73
CELL_29533,Epithelial,87.18,15,60.47
CELL_64102,Fibroblast,111.13,36,60.2
