cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_77241,Stem Cell,37.72,10,85.66
CELL_48653,Neuron,90.08,46,85.14
CELL_93215,Fibroblast,110.92,28,81.71
CELL_35500,Stem Cell,91.79,26,87.37
CELL_56042,Myocyte,32.62,10,79.45
CELL_30313,Fibroblast,52.53,16,54.37
CELL_72879,Leukocyte,40.96,35,86.86
CELL_77223,Erythrocyte,40.42,30,57.49
CELL_17579,Myocyte,37.52,45,62.88
CELL_84864,Fibroblast,89.23,46,77.73
CELL_64904,Epithelial,32.15,18,69.44
CELL_65267,Fibroblast,9.06,49,60.69
CELL_47028,Epithelial,70.97,14,70.25
CELL_97563,Myocyte,78.87,48,63.77
CELL_30808,Leukocyte,119.39,19,85.99
CELL_94367,Erythrocyte,43.75,25,61.56
CELL_25208,Epithelial,53.51,27,69.28
CELL_35936,Myocyte,71.1,45,74.96
CELL_89334,Leukocyte,74.06,16,88.9
CELL_20754,Epithelial,104.25,8,84.47
CELL_71512,Leukocyte,39.14,16,75.55
CELL_57306,Leukocyte,30.68,42,89.8
CELL_49664,Epithelial,77.67,36,72.89
CELL_57416,Erythrocyte,96.15,7,93.38
CELL_18426,Stem Cell,28.25,6,62.49
CELL_59942,Myocyte,104.88,16,55.93
CELL_22892,Fibroblast,48.47,38,62.64
CELL_63823,Stem Cell,62.73,27,94.35
CELL_92415,Epithelial,19.22,19,97.47
CELL_21535,Fibroblast,72.36,47,76.72
CELL_12011,Fibroblast,21.19,16,86.21
CELL_29757,Stem Cell,106.36,23,67.67
CELL_56071,Erythrocyte,107.16,31,62.5
CELL_99419,Erythrocyte,116.41,40,80.79
CELL_12370,Erythrocyte,116.64,37,63.97
CELL_92338,Erythrocyte,41.55,5,94.74
CELL_21552,Fibroblast,76.4,47,77.59
CELL_87709,Neuron,6.18,26,90.62
CELL_94787,Leukocyte,17.44,45,84.35
CELL_42585,Fibroblast,30.45,19,92.45
CELL_73653,Leukocyte,72.41,27,67.72
CELL_30776,Stem Cell,92.15,15,75.67
CELL_20777,Erythrocyte,44.24,11,80.08
CELL_70181,Leukocyte,52.97,46,73.55
CELL_88669,Erythrocyte,80.04,8,59.07
CELL_46747,Neuron,96.14,29,72.33
CELL_90869,Myocyte,78.48,15,59.94
CELL_13771,Neuron,119.25,19,72.9
CELL_16716,Epithelial,117.49,10,91.06
CELL_99296,Stem Cell,34.59,9,67.59
CELL_10853,Fibroblast,97.74,24,91.7
CELL_38086,Fibroblast,47.31,24,92.86
CELL_52879,Fibroblast,60.23,13,75.09
CELL_31113,Leukocyte,83.84,14,62.52
CELL_44783,Fibroblast,71.5,30,84.26
CELL_85657,Neuron,110.09,5,96.72
CELL_46800,Epithelial,52.79,35,67.31
CELL_11920,Erythrocyte,112.1,36,81.09
CELL_47733,Neuron,40.14,7,67.14
CELL_86838,Epithelial,65.23,43,51.03
CELL_54210,Neuron,69.77,34,91.77
CELL_99624,Stem Cell,26.98,29,95.38
CELL_30524,Fibroblast,47.05,18,74.55
CELL_82403,Epithelial,119.53,14,92.07
CELL_60627,Leukocyte,60.0,14,89.15
CELL_64561,Erythrocyte,98.22,41,86.99
CELL_20905,Myocyte,56.7,13,66.08
CELL_63665,Fibroblast,22.53,48,84.18
CELL_25627,Myocyte,18.55,14,76.32
CELL_59300,Neuron,65.61,25,93.71
CELL_91823,Stem Cell,50.34,17,52.42
CELL_59469,Neuron,105.12,24,72.56
CELL_77346,Epithelial,107.92,43,91.58
CELL_59903,Leukocyte,32.0,19,69.2
CELL_31754,Leukocyte,61.48,7,54.93
CELL_52241,Neuron,11.25,12,70.52
CELL_61030,Stem Cell,19.38,40,61.31
CELL_14287,Erythrocyte,52.81,10,52.79
CELL_79429,Epithelial,48.43,39,70.23
CELL_60109,Neuron,51.09,40,99.41
CELL_40379,Stem Cell,35.6,50,67.36
CELL_92314,Myocyte,50.58,8,56.56
CELL_54726,Neuron,105.58,20,94.07
CELL_13857,Fibroblast,73.42,50,75.85
CELL_71827,Stem Cell,28.61,50,76.09
CELL_90051,Fibroblast,101.77,31,95.41
CELL_24902,Epithelial,17.97,32,54.86
CELL_39373,Fibroblast,52.76,27,66.94
CELL_31122,Fibroblast,35.15,47,81.57
CELL_45076,Epithelial,13.02,18,53.49
CELL_52166,Leukocyte,47.96,16,77.04
CELL_53027,Neuron,98.85,13,67.21
CELL_35401,Erythrocyte,53.9,27,76.9
CELL_91082,Myocyte,18.28,11,50.4
CELL_30779,Myocyte,18.38,16,60.75
CELL_39322,Fibroblast,95.54,18,90.11
CELL_53231,Leukocyte,27.17,31,65.15
CELL_94152,Erythrocyte,61.04,21,83.41
CELL_78353,Leukocyte,76.65,19,84.31
CELL_87790,Epithelial,83.81,26,55.16
CELL_72710,Fibroblast,93.63,22,70.51
CELL_41579,Erythrocyte,49.32,27,59.74
CELL_63980,Epithelial,88.96,43,54.05
CELL_99702,Fibroblast,98.9,24,80.55
CELL_66487,Neuron,75.38,47,74.41
CELL_10627,Erythrocyte,39.55,23,51.14
CELL_53129,Epithelial,36.42,7,64.43
CELL_49665,Neuron,100.17,11,98.58
CELL_95326,Fibroblast,96.4,18,96.96
CELL_16156,Epithelial,101.56,31,68.01
CELL_39705,Fibroblast,22.4,28,65.01
CELL_46957,Fibroblast,92.53,47,89.47
CELL_81832,Neuron,92.79,25,95.36
CELL_18239,Fibroblast,73.27,45,77.87
CELL_20620,Myocyte,116.15,13,89.62
CELL_61897,Myocyte,90.94,21,91.73
CELL_70377,Neuron,87.45,30,95.76
CELL_37969,Myocyte,119.51,39,61.06
CELL_63117,Myocyte,75.81,25,99.34
CELL_97797,Neuron,46.11,10,68.1
CELL_68163,Myocyte,36.57,48,90.78
CELL_38405,Erythrocyte,64.11,7,55.93
CELL_43438,Leukocyte,15.93,18,81.55
CELL_12359,Epithelial,101.83,9,84.6
CELL_46124,Neuron,10.81,37,72.69
CELL_57242,Myocyte,21.73,27,57.67
CELL_17752,Stem Cell,14.78,36,96.04
CELL_85190,Myocyte,36.34,15,71.21
CELL_28009,Erythrocyte,58.17,19,55.64
CELL_68265,Fibroblast,99.45,37,94.56
CELL_67354,Erythrocyte,111.57,18,70.18
CELL_16232,Erythrocyte,84.33,50,88.83
CELL_22017,Erythrocyte,108.37,8,58.9
CELL_12056,Leukocyte,16.77,40,91.55
CELL_32810,Myocyte,61.56,26,66.22
CELL_20776,Erythrocyte,111.74,28,73.65
CELL_58423,Fibroblast,109.63,32,89.39
CELL_53907,Epithelial,104.52,46,63.67
CELL_90309,Myocyte,9.32,21,72.48
CELL_78990,Leukocyte,67.51,27,74.07
CELL_34554,Leukocyte,62.57,27,84.61
CELL_35610,Stem Cell,17.73,29,67.85
CELL_91713,Erythrocyte,53.91,26,65.96
CELL_13377,Myocyte,58.13,31,78.68
CELL_73233,Myocyte,13.68,24,67.92
CELL_24249,Erythrocyte,109.07,25,64.02
CELL_29698,Stem Cell,37.09,11,71.71
CELL_56689,Erythrocyte,115.99,9,61.15
CELL_41926,Myocyte,55.8,28,94.27
CELL_57638,Myocyte,85.63,22,90.33
CELL_11524,Fibroblast,76.67,50,56.71
CELL_95824,Neuron,42.81,38,76.72
CELL_17617,Leukocyte,118.86,40,61.39
CELL_66522,Leukocyte,39.86,44,79.02
CELL_39911,Stem Cell,15.15,12,50.18
CELL_83993,Myocyte,34.96,20,54.12
CELL_83827,Myocyte,98.06,45,75.6
CELL_48800,Stem Cell,38.56,31,98.71
CELL_75543,Stem Cell,98.87,16,53.16
CELL_77178,Neuron,42.52,38,57.43
CELL_55038,Leukocyte,101.7,27,95.29
CELL_50038,Epithelial,61.57,40,61.78
CELL_30289,Fibroblast,77.34,40,68.07
CELL_85880,Fibroblast,32.74,30,67.24
CELL_36636,Erythrocyte,9.09,48,87.06
CELL_68534,Neuron,41.08,37,59.24
CELL_15972,Neuron,67.5,24,53.43
CELL_83248,Erythrocyte,49.91,22,94.81
CELL_29766,Erythrocyte,52.38,43,75.16
CELL_26498,Erythrocyte,104.01,14,53.8
CELL_11230,Fibroblast,96.37,30,72.58
CELL_23543,Erythrocyte,9.82,24,80.44
CELL_51699,Fibroblast,40.23,15,94.43
CELL_10064,Erythrocyte,72.55,7,93.39
CELL_96586,Erythrocyte,83.3,17,60.45
CELL_85128,Erythrocyte,61.27,25,73.17
CELL_76915,Stem Cell,68.1,34,92.26
CELL_28820,Erythrocyte,98.45,41,57.9
CELL_15607,Myocyte,6.9,24,71.99
CELL_94462,Leukocyte,61.36,21,99.33
CELL_72713,Epithelial,90.12,35,84.78
CELL_19422,Epithelial,89.14,17,58.01
CELL_58508,Stem Cell,117.06,38,62.23
CELL_10166,Myocyte,43.07,24,65.33
CELL_71104,Leukocyte,44.98,23,55.35
CELL_48771,Fibroblast,49.45,13,64.91
CELL_54385,Epithelial,107.93,45,97.15
CELL_73692,Myocyte,94.83,15,84.74
CELL_71900,Neuron,74.96,38,57.61
CELL_69188,Erythrocyte,7.61,16,76.57
CELL_52873,Fibroblast,45.92,50,91.51
CELL_77332,Epithelial,94.39,25,58.62
CELL_40866,Leukocyte,30.7,14,86.69
CELL_76011,Epithelial,25.91,8,52.57
CELL_74126,Epithelial,60.32,32,89.0
CELL_91172,Epithelial,39.69,6,52.0
CELL_85966,Erythrocyte,46.71,26,83.49
CELL_77485,Epithelial,107.29,8,63.72
CELL_58697,Epithelial,106.91,42,81.81
CELL_18609,Fibroblast,29.32,5,66.63
CELL_44520,Myocyte,104.67,31,76.98
CELL_26315,Leukocyte,91.3,5,51.8
CELL_25934,Myocyte,73.85,47,93.16
CELL_74589,Stem Cell,32.6,13,78.64
CELL_49722,Myocyte,65.61,39,62.93
CELL_28215,Erythrocyte,6.73,40,70.14
CELL_91356,Stem Cell,91.54,26,58.47
CELL_14076,Neuron,16.77,31,89.1
CELL_40437,Stem Cell,106.5,8,87.0
CELL_11799,Stem Cell,105.42,42,77.61
CELL_59434,Fibroblast,65.22,7,77.7
CELL_22881,Fibroblast,39.41,37,51.76
CELL_17342,Neuron,38.25,13,89.27
CELL_86898,Neuron,39.73,7,94.78
CELL_18744,Leukocyte,66.7,5,68.86
CELL_90766,Erythrocyte,92.2,26,84.75
CELL_30501,Stem Cell,63.22,42,73.24
CELL_78972,Neuron,64.09,43,97.54
CELL_92421,Leukocyte,61.7,36,61.25
CELL_80256,Leukocyte,101.98,50,80.29
CELL_50038,Erythrocyte,59.79,17,76.17
CELL_93582,Fibroblast,108.38,48,53.61
CELL_38966,Neuron,90.16,37,78.31
CELL_58734,Neuron,118.81,16,66.24
CELL_62916,Leukocyte,33.58,24,72.23
CELL_82317,Neuron,84.34,9,76.57
CELL_45858,Neuron,26.69,50,58.49
CELL_98740,Stem Cell,29.35,6,79.04
CELL_55141,Fibroblast,28.02,25,66.94
CELL_35388,Neuron,83.23,18,64.72
CELL_76379,Epithelial,29.49,48,93.65
CELL_44562,Myocyte,113.11,42,99.81
CELL_52200,Fibroblast,67.42,50,78.68
CELL_12738,Leukocyte,8.69,12,78.18
CELL_99081,Fibroblast,87.41,22,58.95
CELL_45820,Erythrocyte,91.3,33,96.52
CELL_96768,Erythrocyte,114.31,15,85.55
CELL_57326,Stem Cell,50.1,14,75.69
CELL_80003,Stem Cell,108.87,11,86.99
CELL_39942,Erythrocyte,77.19,25,97.66
CELL_45519,Myocyte,114.73,20,96.58
CELL_45477,Epithelial,24.26,12,89.44
CELL_42290,Epithelial,88.91,33,81.46
CELL_27256,Erythrocyte,30.4,26,70.68
CELL_96356,Stem Cell,108.86,24,56.66
CELL_43929,Stem Cell,37.63,42,99.87
CELL_16678,Myocyte,112.82,19,64.63
CELL_76822,Erythrocyte,54.97,50,71.37
CELL_45361,Epithelial,20.18,31,59.01
CELL_20073,Stem Cell,70.62,48,56.32
CELL_28417,Epithelial,21.96,32,70.55
CELL_46511,Stem Cell,60.42,18,50.56
