cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_72370,Stem Cell,76.67,33,52.75
CELL_49310,Epithelial,100.2,9,61.33
CELL_65917,Erythrocyte,49.05,15,89.87
CELL_75419,Myocyte,48.87,14,62.56
CELL_47408,Stem Cell,68.42,50,69.8
CELL_71665,Epithelial,50.14,5,91.49
CELL_75117,Neuron,95.09,40,73.83
CELL_32835,Leukocyte,90.28,21,55.11
CELL_33561,Fibroblast,88.12,48,85.92
CELL_91567,Fibroblast,16.52,25,90.53
CELL_89338,Myocyte,49.33,36,89.83
CELL_63290,Leukocyte,37.86,9,61.69
CELL_38019,Neuron,26.19,48,70.07
CELL_38261,Fibroblast,110.64,47,70.87
CELL_27743,Erythrocyte,34.2,39,83.54
CELL_92859,Epithelial,26.83,20,85.17
CELL_96177,Fibroblast,91.78,12,84.17
CELL_75465,Myocyte,77.13,34,98.91
CELL_98910,Neuron,58.19,35,80.76
CELL_94900,Fibroblast,43.9,26,99.19
CELL_35970,Epithelial,68.45,27,76.48
CELL_87093,Neuron,64.01,40,96.15
CELL_65154,Erythrocyte,17.65,14,51.88
CELL_24588,Stem Cell,112.71,6,86.55
CELL_17057,Leukocyte,99.43,45,85.69
CELL_78531,Neuron,46.96,20,96.94
CELL_48115,Epithelial,61.58,9,96.49
CELL_30774,Erythrocyte,18.81,11,95.92
CELL_82513,Neuron,36.7,18,89.73
CELL_36580,Neuron,112.32,19,53.96
CELL_41734,Erythrocyte,56.76,20,61.0
CELL_47898,Epithelial,22.87,34,97.19
CELL_58846,Fibroblast,118.18,49,96.16
CELL_25602,Epithelial,28.87,46,92.06
CELL_12162,Leukocyte,15.44,48,74.57
CELL_72056,Leukocyte,66.63,24,57.39
CELL_39037,Fibroblast,114.9,50,90.04
CELL_78594,Erythrocyte,63.21,35,75.77
CELL_96324,Leukocyte,7.8,43,64.97
CELL_96885,Myocyte,50.77,44,57.27
CELL_19047,Stem Cell,16.67,15,50.98
CELL_99909,Fibroblast,57.45,12,71.2
CELL_29374,Erythrocyte,19.41,16,77.64
CELL_99131,Fibroblast,87.51,47,76.01
CELL_15395,Erythrocyte,114.52,21,75.67
CELL_16696,Epithelial,97.2,34,52.66
CELL_22413,Fibroblast,20.87,47,88.18
CELL_72119,Erythrocyte,108.67,15,67.01
CELL_17740,Epithelial,24.14,7,78.22
CELL_46087,Fibroblast,114.86,9,99.12
CELL_49753,Myocyte,48.85,37,83.23
CELL_60227,Stem Cell,53.04,48,78.15
CELL_16116,Myocyte,95.06,20,84.99
CELL_77207,Neuron,23.78,9,77.56
CELL_80819,Epithelial,16.35,22,64.02
CELL_46438,Stem Cell,61.75,34,82.06
CELL_33978,Erythrocyte,22.42,30,99.39
CELL_24718,Epithelial,24.58,8,81.05
CELL_89563,Epithelial,82.26,35,68.98
CELL_10186,Neuron,100.13,14,92.75
CELL_13258,Neuron,58.3,50,70.68
CELL_69374,Neuron,32.95,11,98.45
CELL_97779,Myocyte,43.35,6,87.38
CELL_41341,Epithelial,46.07,35,60.63
CELL_73042,Neuron,8.09,10,89.16
CELL_96861,Myocyte,108.14,14,69.26
CELL_70897,Fibroblast,45.87,42,72.61
CELL_95586,Stem Cell,13.12,8,91.57
CELL_37977,Stem Cell,35.61,36,65.14
CELL_84646,Neuron,40.48,11,85.74
CELL_71281,Fibroblast,34.66,20,98.72
CELL_70058,Epithelial,68.64,50,50.49
CELL_15050,Myocyte,88.35,46,54.89
CELL_43201,Epithelial,82.02,16,71.16
CELL_45885,Fibroblast,111.85,45,58.26
CELL_46279,Epithelial,25.65,45,65.72
CELL_18844,Epithelial,106.17,39,84.69
CELL_60599,Erythrocyte,39.55,30,81.86
CELL_46798,Myocyte,108.18,7,54.45
CELL_18390,Stem Cell,50.4,26,93.0
CELL_77416,Neuron,20.57,11,72.09
CELL_33682,Myocyte,63.58,8,72.68
CELL_35852,Epithelial,97.14,18,61.91
CELL_28727,Myocyte,18.74,21,97.92
CELL_83421,Myocyte,13.22,36,67.08
CELL_77117,Erythrocyte,44.96,21,67.2
CELL_18204,Epithelial,99.68,29,65.03
CELL_80274,Erythrocyte,51.2,15,53.72
CELL_11862,Myocyte,70.72,29,60.18
CELL_41872,Fibroblast,75.79,11,83.85
CELL_60204,Epithelial,62.62,6,80.73
CELL_59721,Erythrocyte,71.87,32,93.5
CELL_37271,Fibroblast,33.7,24,91.67
CELL_94814,Erythrocyte,40.55,34,68.54
CELL_91246,Myocyte,86.28,44,73.28
CELL_21570,Leukocyte,90.45,19,63.26
CELL_71505,Stem Cell,43.31,7,62.66
CELL_60719,Myocyte,86.83,47,73.26
CELL_12723,Neuron,105.35,12,97.47
CELL_69384,Myocyte,30.88,10,55.7
CELL_42290,Neuron,32.06,16,52.31
CELL_88414,Neuron,30.76,23,62.22
CELL_93210,Leukocyte,116.28,23,80.9
CELL_34332,Leukocyte,71.37,41,54.86
CELL_27127,Leukocyte,15.91,20,70.74
CELL_72985,Leukocyte,49.23,8,96.43
CELL_18707,Stem Cell,35.22,45,95.69
CELL_18251,Neuron,86.65,34,76.11
CELL_41283,Erythrocyte,77.12,34,98.97
CELL_53889,Neuron,37.38,42,78.9
CELL_98754,Epithelial,47.34,15,98.18
CELL_82705,Myocyte,92.33,21,54.5
CELL_92550,Stem Cell,58.1,15,75.07
CELL_47633,Epithelial,40.91,9,64.56
CELL_14797,Stem Cell,97.72,32,56.9
CELL_51558,Epithelial,86.31,25,84.43
CELL_67649,Neuron,38.68,41,76.67
CELL_53960,Neuron,61.13,5,63.29
CELL_25535,Epithelial,36.48,38,68.2
CELL_49977,Myocyte,112.17,17,97.08
CELL_42878,Stem Cell,55.51,13,99.02
CELL_84714,Epithelial,105.17,35,56.17
CELL_65936,Erythrocyte,18.06,34,74.31
CELL_99885,Stem Cell,58.08,38,58.44
CELL_40894,Leukocyte,70.77,27,89.65
CELL_20181,Myocyte,39.04,23,55.14
CELL_50488,Fibroblast,15.56,46,60.3
CELL_89066,Neuron,100.77,47,90.39
CELL_63860,Myocyte,111.97,30,72.18
CELL_19460,Stem Cell,24.51,19,83.72
CELL_57952,Leukocyte,71.84,36,61.41
CELL_94504,Myocyte,23.36,38,79.45
CELL_40298,Stem Cell,36.06,12,75.77
CELL_14791,Myocyte,99.73,30,61.93
CELL_20433,Myocyte,52.48,40,62.02
CELL_57193,Fibroblast,96.91,16,76.35
CELL_23786,Erythrocyte,112.15,50,67.57
CELL_23673,Leukocyte,13.17,48,60.81
CELL_24894,Erythrocyte,16.41,48,75.17
CELL_95262,Epithelial,115.87,13,89.04
CELL_80452,Myocyte,118.88,35,67.77
CELL_35468,Leukocyte,33.02,11,65.57
CELL_42142,Stem Cell,20.06,37,85.52
CELL_49488,Stem Cell,6.32,37,64.78
CELL_67654,Erythrocyte,118.77,27,85.66
CELL_80757,Neuron,116.91,26,61.88
CELL_41076,Erythrocyte,76.51,24,67.44
CELL_70213,Leukocyte,82.91,49,80.94
CELL_52891,Myocyte,51.58,7,95.14
CELL_55263,Neuron,35.71,7,81.1
CELL_41912,Leukocyte,47.33,14,62.38
CELL_92378,Leukocyte,9.16,40,95.21
CELL_38138,Epithelial,64.78,27,80.09
CELL_77718,Neuron,100.74,35,83.0
CELL_58194,Fibroblast,109.33,31,70.73
CELL_66489,Fibroblast,88.38,17,77.64
CELL_72848,Myocyte,102.86,5,62.39
CELL_12556,Leukocyte,49.93,32,79.25
CELL_53853,Neuron,50.61,37,97.18
CELL_24609,Erythrocyte,74.23,49,62.67
CELL_66184,Erythrocyte,85.44,48,54.4
CELL_37987,Neuron,34.18,7,55.98
CELL_32670,Stem Cell,12.18,14,77.4
CELL_94295,Neuron,25.5,10,64.79
CELL_49329,Myocyte,38.29,17,52.53
CELL_99542,Neuron,50.76,47,86.3
CELL_94417,Leukocyte,52.6,37,77.63
CELL_22150,Neuron,41.88,50,90.66
CELL_45882,Stem Cell,28.32,12,82.79
CELL_14833,Epithelial,98.44,26,56.01
CELL_84462,Myocyte,51.68,48,79.06
CELL_33510,Stem Cell,102.58,29,58.5
CELL_95746,Stem Cell,118.22,38,93.87
CELL_60631,Myocyte,85.81,42,60.28
CELL_68211,Neuron,11.93,50,79.27
CELL_33584,Myocyte,23.66,44,93.26
CELL_25136,Epithelial,74.08,17,88.36
CELL_67113,Stem Cell,108.32,7,99.94
CELL_76421,Erythrocyte,102.72,32,54.86
CELL_32413,Erythrocyte,63.09,33,91.92
CELL_82989,Neuron,91.96,46,87.55
CELL_72065,Myocyte,103.79,40,62.99
CELL_54230,Neuron,31.27,25,50.23
CELL_14995,Neuron,98.31,20,62.33
CELL_33108,Neuron,115.39,39,75.47
CELL_34530,Myocyte,51.83,23,87.58
CELL_75783,Stem Cell,10.13,36,55.59
CELL_14681,Epithelial,15.8,24,97.83
CELL_79928,Fibroblast,27.6,19,88.01
CELL_11584,Neuron,89.58,5,77.99
CELL_53523,Stem Cell,95.72,36,98.07
CELL_59235,Erythrocyte,117.74,11,67.13
CELL_59520,Leukocyte,114.27,17,67.21
CELL_73683,Epithelial,66.77,16,63.06
CELL_24030,Neuron,37.34,13,58.12
CELL_75178,Leukocyte,33.26,43,78.55
CELL_17012,Neuron,71.74,20,78.08
CELL_14751,Fibroblast,102.52,49,71.3
CELL_17331,Erythrocyte,20.25,45,79.03
CELL_76694,Neuron,64.84,46,93.6
CELL_91863,Neuron,70.97,49,86.73
CELL_12117,Stem Cell,38.4,14,74.66
CELL_46765,Myocyte,52.04,36,59.2
CELL_79281,Leukocyte,27.02,48,76.27
CELL_61410,Stem Cell,57.82,50,67.02
CELL_66649,Neuron,17.5,34,80.22
CELL_75238,Stem Cell,63.38,25,61.68
CELL_26097,Stem Cell,109.4,29,51.67
CELL_35112,Epithelial,104.45,8,63.09
CELL_24235,Fibroblast,25.38,26,63.15
CELL_29293,Leukocyte,106.43,36,64.09
CELL_84850,Epithelial,19.91,42,95.19
CELL_39007,Leukocyte,5.01,42,58.43
CELL_58386,Epithelial,37.05,8,82.35
CELL_32527,Fibroblast,75.39,29,53.03
CELL_32493,Myocyte,88.98,31,85.33
CELL_31481,Neuron,48.49,23,60.08
CELL_87682,Myocyte,13.33,15,63.29
CELL_71096,Epithelial,36.71,48,67.93
CELL_95754,Stem Cell,116.39,10,92.77
CELL_51887,Erythrocyte,14.76,21,82.88
CELL_60550,Epithelial,118.68,13,83.35
CELL_81561,Stem Cell,61.4,50,67.18
CELL_83292,Epithelial,33.55,48,96.37
CELL_31607,Erythrocyte,85.85,8,81.16
CELL_99501,Erythrocyte,117.06,18,97.74
CELL_76240,Erythrocyte,92.92,34,96.4
CELL_81359,Erythrocyte,78.4,45,84.59
CELL_12978,Stem Cell,24.8,48,59.34
CELL_64683,Neuron,113.12,13,96.32
