cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_79480,Erythrocyte,39.94,9,50.62
CELL_23353,Fibroblast,87.61,19,62.25
CELL_78472,Myocyte,119.86,28,64.51
CELL_27416,Erythrocyte,111.69,33,85.56
CELL_97458,Epithelial,93.94,28,98.27
CELL_23092,Stem Cell,26.99,34,76.05
CELL_18973,Myocyte,74.9,9,76.09
CELL_49211,Leukocyte,52.25,26,73.96
CELL_21891,Neuron,39.27,30,69.04
CELL_34612,Myocyte,39.92,10,84.06
CELL_12707,Leukocyte,110.94,39,95.15
CELL_22704,Myocyte,96.09,33,84.93
CELL_37022,Leukocyte,98.21,43,54.26
CELL_43703,Stem Cell,12.34,22,61.15
CELL_84662,Myocyte,78.43,8,82.88
CELL_50254,Neuron,110.62,12,83.34
CELL_75984,Epithelial,40.06,15,99.44
CELL_82290,Neuron,88.12,25,70.92
CELL_98257,Erythrocyte,38.89,42,96.02
CELL_37147,Myocyte,71.88,19,76.43
CELL_64460,Myocyte,11.84,16,69.73
CELL_13767,Myocyte,111.35,38,84.48
CELL_60466,Fibroblast,86.34,19,73.45
CELL_80230,Leukocyte,19.01,17,89.5
CELL_90705,Neuron,68.08,47,91.97
CELL_75552,Myocyte,54.39,5,67.47
CELL_57529,Stem Cell,114.04,38,61.22
CELL_62661,Stem Cell,30.17,27,85.48
CELL_90541,Stem Cell,110.25,44,95.18
CELL_46241,Stem Cell,24.05,13,97.53
CELL_13217,Erythrocyte,11.38,10,78.59
CELL_84909,Neuron,88.41,31,75.98
CELL_63121,Fibroblast,99.34,11,80.47
CELL_16615,Neuron,6.18,29,54.51
CELL_23812,Fibroblast,107.65,27,51.38
CELL_50337,Stem Cell,103.09,23,92.57
CELL_10222,Fibroblast,95.6,39,70.46
CELL_72472,Erythrocyte,55.94,25,51.48
CELL_97143,Fibroblast,85.59,18,54.03
CELL_87901,Epithelial,62.61,33,64.64
CELL_73902,Leukocyte,34.28,22,68.06
CELL_38389,Erythrocyte,119.23,12,50.85
CELL_66232,Fibroblast,43.24,21,81.24
CELL_31503,Neuron,39.03,15,89.6
CELL_16978,Fibroblast,31.79,24,96.57
CELL_18181,Epithelial,85.17,27,98.99
CELL_83905,Leukocyte,96.48,42,71.06
CELL_79127,Stem Cell,115.04,14,73.79
CELL_90780,Erythrocyte,20.24,15,58.93
CELL_76000,Neuron,96.21,35,60.37
CELL_41150,Stem Cell,37.81,47,97.5
CELL_40668,Erythrocyte,84.68,48,69.5
CELL_36682,Neuron,5.58,31,55.65
CELL_51077,Neuron,115.52,11,81.49
CELL_52442,Erythrocyte,52.65,32,93.98
CELL_25941,Myocyte,105.9,43,60.08
CELL_22083,Myocyte,13.23,36,83.34
CELL_10213,Leukocyte,102.79,29,82.21
CELL_26223,Neuron,71.8,5,66.63
CELL_31513,Leukocyte,87.95,27,96.23
CELL_83828,Erythrocyte,19.28,9,77.4
CELL_86094,Stem Cell,10.23,23,69.83
CELL_70410,Stem Cell,9.25,31,64.57
CELL_15874,Leukocyte,66.9,10,53.49
CELL_14047,Epithelial,88.5,35,74.3
CELL_71931,Leukocyte,25.75,32,56.35
CELL_71147,Epithelial,102.78,9,74.38
CELL_14245,Erythrocyte,24.12,47,75.0
CELL_38402,Stem Cell,57.67,20,96.26
CELL_60443,Leukocyte,55.95,13,95.11
CELL_84648,Neuron,22.2,49,60.97
CELL_42338,Erythrocyte,112.64,42,70.36
CELL_70208,Epithelial,80.72,47,61.72
CELL_12945,Stem Cell,44.94,9,51.44
CELL_31222,Epithelial,82.78,39,67.33
CELL_46746,Stem Cell,20.93,6,80.59
CELL_13391,Leukocyte,60.2,18,97.52
CELL_32145,Fibroblast,93.8,21,88.88
CELL_94620,Leukocyte,48.97,18,65.37
CELL_20280,Leukocyte,81.54,44,98.8
CELL_94668,Stem Cell,65.54,5,68.3
CELL_91826,Myocyte,50.55,31,68.19
CELL_96837,Epithelial,8.49,42,60.77
CELL_58156,Erythrocyte,52.43,13,59.91
CELL_76150,Erythrocyte,62.12,10,73.83
CELL_32215,Epithelial,92.65,42,52.79
CELL_33427,Stem Cell,50.44,44,85.75
CELL_37434,Epithelial,48.25,12,94.75
CELL_95306,Leukocyte,25.91,11,87.06
CELL_82695,Leukocyte,17.77,37,57.03
CELL_17575,Fibroblast,46.26,36,63.37
CELL_82918,Fibroblast,79.7,28,55.5
CELL_63880,Epithelial,16.55,14,74.89
CELL_67838,Fibroblast,107.27,5,87.9
CELL_37243,Myocyte,29.53,18,74.09
CELL_73291,Erythrocyte,89.33,41,56.11
CELL_15491,Neuron,51.0,44,91.58
CELL_97039,Stem Cell,95.01,20,88.01
CELL_41815,Erythrocyte,91.45,42,56.22
CELL_81804,Myocyte,44.16,11,58.8
CELL_42621,Erythrocyte,52.66,7,93.9
CELL_84322,Neuron,99.66,48,59.89
CELL_48120,Neuron,90.0,37,80.96
CELL_94865,Epithelial,11.16,34,98.7
CELL_57162,Epithelial,67.0,13,53.82
CELL_42705,Epithelial,86.22,27,99.4
CELL_95850,Epithelial,32.99,39,74.25
CELL_74175,Leukocyte,117.72,48,65.01
CELL_12868,Epithelial,71.51,31,96.1
CELL_81280,Fibroblast,119.0,32,84.3
CELL_57991,Fibroblast,75.3,47,52.96
CELL_13475,Erythrocyte,5.65,45,59.85
CELL_39284,Leukocyte,113.96,44,91.08
CELL_43274,Leukocyte,77.31,50,55.82
CELL_10893,Stem Cell,65.86,9,72.81
