cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_12034,Leukocyte,53.85,40,83.34
CELL_37229,Leukocyte,77.8,15,58.59
CELL_52483,Leukocyte,98.35,48,76.02
CELL_23994,Neuron,33.31,44,73.76
CELL_63308,Leukocyte,63.34,10,66.19
CELL_48464,Neuron,98.49,49,72.17
CELL_73205,Leukocyte,90.19,46,82.28
CELL_44980,Stem Cell,25.84,31,60.56
CELL_61020,Epithelial,17.89,22,80.34
CELL_54036,Stem Cell,99.21,13,55.96
CELL_55833,Epithelial,73.18,17,79.15
CELL_28280,Erythrocyte,16.09,10,54.91
CELL_38674,Fibroblast,87.95,7,83.69
CELL_98466,Leukocyte,89.44,36,69.68
CELL_53736,Fibroblast,114.35,12,62.99
CELL_34637,Erythrocyte,11.18,11,72.15
CELL_61324,Stem Cell,26.52,36,87.61
CELL_84360,Stem Cell,72.0,46,59.52
CELL_98704,Neuron,37.7,44,69.35
CELL_39676,Stem Cell,52.11,22,78.18
CELL_26632,Myocyte,33.03,36,97.76
CELL_21877,Leukocyte,79.83,27,82.63
CELL_21249,Neuron,79.04,47,55.04
CELL_45136,Fibroblast,55.67,9,82.4
CELL_97750,Neuron,40.75,30,97.37
CELL_28950,Erythrocyte,80.21,34,52.64
CELL_79562,Myocyte,33.96,18,78.39
CELL_59952,Leukocyte,29.54,10,53.17
CELL_62129,Neuron,33.64,30,76.67
CELL_43273,Stem Cell,83.92,18,53.9
CELL_30360,Fibroblast,55.81,49,74.13
CELL_42602,Myocyte,19.49,49,73.97
CELL_29043,Fibroblast,116.17,11,81.61
CELL_55542,Epithelial,86.15,43,76.28
CELL_70329,Neuron,42.73,43,55.44
CELL_92775,Fibroblast,49.69,22,84.23
CELL_80190,Erythrocyte,22.72,23,63.87
CELL_10261,Neuron,53.0,45,78.4
CELL_21171,Erythrocyte,36.92,40,79.9
CELL_62563,Myocyte,43.03,48,60.37
CELL_28211,Epithelial,9.59,23,95.5
CELL_40756,Fibroblast,44.06,20,53.99
CELL_17848,Epithelial,108.79,34,64.34
CELL_30654,Erythrocyte,19.44,20,54.33
CELL_24928,Myocyte,47.9,50,61.1
CELL_74806,Epithelial,100.54,7,66.97
CELL_24086,Neuron,113.54,10,98.51
CELL_29572,Stem Cell,23.19,41,71.25
CELL_87321,Fibroblast,83.48,47,61.3
CELL_61603,Erythrocyte,16.28,43,61.72
CELL_71594,Fibroblast,48.03,8,75.22
CELL_84864,Epithelial,92.96,31,95.23
CELL_69821,Neuron,93.65,8,92.14
CELL_70200,Stem Cell,18.58,7,67.07
CELL_94352,Epithelial,30.78,32,82.61
CELL_79775,Erythrocyte,52.31,48,92.33
CELL_22557,Stem Cell,73.12,49,53.95
CELL_18961,Neuron,40.71,29,96.66
CELL_41818,Stem Cell,116.42,28,86.5
CELL_72756,Fibroblast,66.96,13,86.14
CELL_15180,Myocyte,67.77,31,77.03
CELL_54854,Stem Cell,115.87,44,72.96
CELL_56099,Neuron,71.26,28,74.76
CELL_80734,Neuron,115.69,28,76.4
CELL_25370,Leukocyte,26.05,35,75.37
CELL_22605,Fibroblast,43.58,7,74.4
CELL_39264,Neuron,34.34,15,70.37
CELL_73574,Fibroblast,34.01,42,67.28
CELL_52542,Neuron,75.26,40,95.75
CELL_84634,Myocyte,18.24,46,63.38
CELL_89578,Fibroblast,68.8,46,75.68
CELL_76107,Neuron,102.7,30,98.64
CELL_64545,Epithelial,18.76,17,55.7
CELL_49403,Leukocyte,24.66,31,83.64
CELL_56610,Erythrocyte,27.15,15,90.33
CELL_15516,Fibroblast,24.21,5,56.74
CELL_94730,Stem Cell,48.39,38,90.12
CELL_49200,Myocyte,105.31,43,63.41
CELL_88403,Fibroblast,14.31,43,81.13
CELL_71372,Epithelial,47.97,47,69.77
CELL_76572,Epithelial,21.06,47,73.36
CELL_77472,Stem Cell,85.56,31,58.52
CELL_35803,Stem Cell,47.23,30,63.65
CELL_96015,Fibroblast,24.9,11,89.01
CELL_88761,Myocyte,13.22,18,75.26
CELL_71205,Stem Cell,28.99,15,90.42
CELL_15817,Fibroblast,41.71,36,60.15
CELL_74612,Leukocyte,72.49,26,94.2
CELL_73292,Leukocyte,107.41,40,86.72
CELL_77623,Fibroblast,39.34,12,61.01
CELL_46537,Leukocyte,35.22,33,99.14
CELL_97457,Epithelial,91.73,11,79.64
CELL_13914,Neuron,107.69,27,86.32
CELL_17682,Stem Cell,80.06,39,98.67
CELL_64193,Epithelial,10.86,45,83.47
CELL_42876,Stem Cell,91.62,45,91.23
CELL_68569,Stem Cell,71.28,8,84.16
CELL_14152,Epithelial,58.79,7,55.65
CELL_25116,Neuron,16.86,17,54.91
CELL_87206,Epithelial,6.61,46,89.81
CELL_52489,Neuron,57.33,40,77.16
CELL_77095,Epithelial,101.72,34,53.28
CELL_40257,Erythrocyte,6.57,40,92.93
CELL_45272,Erythrocyte,93.81,44,67.9
CELL_58063,Stem Cell,104.47,30,93.68
CELL_31645,Epithelial,86.0,15,72.02
CELL_23733,Myocyte,106.99,5,70.17
CELL_25044,Fibroblast,93.43,29,78.78
CELL_13027,Stem Cell,61.02,49,86.99
CELL_88272,Stem Cell,39.91,15,82.81
CELL_33294,Leukocyte,107.7,30,66.07
CELL_84346,Fibroblast,32.51,43,58.44
CELL_16221,Epithelial,33.05,5,98.01
CELL_66058,Neuron,7.55,43,73.06
CELL_79854,Neuron,85.73,47,81.29
CELL_94265,Leukocyte,6.85,37,97.09
CELL_15977,Stem Cell,19.29,20,53.69
CELL_53134,Stem Cell,94.27,21,79.36
CELL_92286,Epithelial,103.66,44,93.78
CELL_78817,Epithelial,50.87,27,52.93
CELL_90788,Fibroblast,78.97,36,73.53
CELL_66056,Erythrocyte,107.05,47,89.3
CELL_27223,Fibroblast,66.6,33,84.62
CELL_19226,Fibroblast,54.44,25,94.4
CELL_87593,Leukocyte,35.31,20,66.93
CELL_16801,Epithelial,53.39,20,57.01
CELL_31700,Stem Cell,66.79,42,65.51
CELL_68725,Erythrocyte,30.97,45,71.58
CELL_40985,Leukocyte,78.71,50,53.13
CELL_12380,Leukocyte,73.04,48,90.59
CELL_59034,Leukocyte,63.87,38,70.92
CELL_21132,Myocyte,29.95,34,79.41
CELL_48547,Fibroblast,101.64,23,74.79
CELL_32853,Erythrocyte,110.12,34,85.11
CELL_34138,Epithelial,106.57,48,65.56
CELL_97568,Epithelial,35.84,13,54.16
CELL_80992,Stem Cell,20.08,10,76.16
CELL_49032,Erythrocyte,21.7,20,62.65
CELL_59282,Neuron,8.57,50,55.9
CELL_45352,Myocyte,18.96,46,92.53
CELL_47240,Fibroblast,35.89,39,98.32
CELL_69712,Erythrocyte,65.32,38,83.09
CELL_47004,Myocyte,95.4,15,77.78
CELL_94381,Stem Cell,71.09,30,81.36
CELL_53216,Neuron,51.93,14,77.33
CELL_37568,Leukocyte,108.17,35,89.58
CELL_16935,Fibroblast,78.23,19,78.21
CELL_97176,Stem Cell,23.03,38,66.21
CELL_50799,Epithelial,69.96,38,53.18
CELL_88700,Myocyte,63.32,28,94.73
CELL_28242,Erythrocyte,96.68,30,52.27
CELL_61464,Erythrocyte,116.87,10,60.74
CELL_36368,Fibroblast,101.71,31,69.24
CELL_89878,Stem Cell,62.74,12,98.86
CELL_54144,Stem Cell,80.87,8,61.54
CELL_37257,Myocyte,18.2,21,53.01
CELL_64725,Epithelial,115.8,13,98.1
CELL_75104,Erythrocyte,52.39,35,96.07
CELL_48425,Myocyte,47.13,19,90.77
CELL_92042,Stem Cell,67.29,44,74.4
CELL_37255,Stem Cell,33.82,18,84.65
CELL_85596,Fibroblast,93.65,37,65.06
CELL_35407,Neuron,23.57,47,60.19
CELL_58561,Neuron,117.87,17,87.48
CELL_75223,Erythrocyte,34.35,13,80.77
CELL_75442,Epithelial,65.58,14,96.24
CELL_68328,Stem Cell,57.68,27,50.53
CELL_33958,Leukocyte,73.09,6,52.92
