cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_69004,Erythrocyte,19.69,8,64.81
CELL_63704,Erythrocyte,33.53,16,96.21
CELL_37876,Fibroblast,46.71,29,70.76
CELL_97766,Leukocyte,68.14,42,80.05
CELL_70950,Neuron,22.41,10,84.52
CELL_72915,Stem Cell,36.79,18,85.74
CELL_62552,Myocyte,15.82,14,90.89
CELL_67834,Epithelial,47.7,17,74.8
CELL_84499,Fibroblast,38.3,21,54.07
CELL_20807,Myocyte,115.52,30,72.8
CELL_11261,Erythrocyte,83.1,31,67.14
CELL_72286,Epithelial,29.33,11,61.33
CELL_16641,Leukocyte,33.81,41,50.33
CELL_17082,Leukocyte,108.07,21,62.2
CELL_88410,Myocyte,55.26,28,58.16
CELL_85378,Neuron,43.19,28,85.03
CELL_36972,Neuron,37.48,43,51.33
CELL_40579,Myocyte,52.55,6,63.41
CELL_75685,Leukocyte,76.86,40,95.83
CELL_11915,Myocyte,102.67,39,74.6
CELL_26321,Neuron,38.98,46,99.23
CELL_50593,Epithelial,27.72,41,54.47
CELL_62798,Leukocyte,95.1,44,88.51
CELL_53001,Erythrocyte,78.46,30,60.33
CELL_24924,Stem Cell,41.33,47,72.09
CELL_86787,Erythrocyte,88.94,6,99.73
CELL_95888,Leukocyte,109.87,18,94.2
CELL_99002,Neuron,94.69,5,56.68
CELL_31104,Epithelial,110.87,26,90.05
CELL_40506,Myocyte,21.1,30,93.56
CELL_16630,Neuron,23.8,21,90.53
CELL_84977,Neuron,103.46,44,90.73
CELL_56127,Neuron,47.44,40,86.16
CELL_58846,Erythrocyte,102.78,35,88.11
CELL_33366,Epithelial,48.54,46,87.75
CELL_34049,Epithelial,95.49,50,72.25
CELL_61105,Fibroblast,47.32,15,60.69
CELL_38628,Leukocyte,33.34,49,80.2
CELL_15778,Neuron,86.56,40,71.47
CELL_70514,Leukocyte,52.94,47,55.17
CELL_14216,Myocyte,11.51,11,71.51
CELL_95874,Epithelial,111.88,32,68.56
CELL_52513,Erythrocyte,30.52,24,86.32
CELL_80228,Epithelial,69.17,25,82.85
CELL_59256,Fibroblast,14.38,48,90.95
CELL_27802,Stem Cell,99.57,49,67.42
CELL_70919,Stem Cell,108.74,38,71.62
CELL_91593,Myocyte,64.26,33,58.98
CELL_98390,Neuron,88.38,35,71.43
CELL_19130,Myocyte,16.88,28,97.34
CELL_83278,Leukocyte,73.38,45,61.74
CELL_80078,Fibroblast,63.98,28,75.2
CELL_54324,Leukocyte,63.27,42,74.46
CELL_78344,Epithelial,105.33,44,64.19
CELL_86625,Neuron,6.81,25,59.11
CELL_43655,Stem Cell,25.93,32,98.22
CELL_87241,Epithelial,111.69,31,84.37
CELL_84115,Myocyte,119.12,46,98.96
CELL_36065,Epithelial,52.61,14,66.29
CELL_30146,Neuron,113.76,30,78.79
CELL_45214,Fibroblast,63.44,15,66.86
CELL_22641,Myocyte,39.13,19,73.29
CELL_21240,Erythrocyte,90.88,42,91.23
CELL_87697,Myocyte,96.29,24,88.82
CELL_69828,Neuron,73.8,38,97.15
CELL_41097,Fibroblast,14.99,34,80.06
CELL_19339,Leukocyte,99.41,33,60.26
CELL_20267,Stem Cell,56.45,8,75.73
CELL_93457,Neuron,7.8,7,98.47
CELL_56638,Fibroblast,110.89,41,51.98
CELL_44926,Stem Cell,54.9,11,56.61
CELL_67879,Epithelial,14.25,42,57.14
CELL_26149,Epithelial,97.19,14,55.15
CELL_79454,Stem Cell,18.16,44,70.66
CELL_71758,Stem Cell,57.23,13,76.5
CELL_46416,Leukocyte,92.22,27,70.98
CELL_23934,Fibroblast,76.81,47,90.88
CELL_35875,Leukocyte,20.46,14,72.53
CELL_23324,Fibroblast,9.24,31,57.13
CELL_22658,Erythrocyte,5.1,39,74.03
CELL_35646,Leukocyte,71.8,48,97.59
CELL_52524,Erythrocyte,40.87,6,84.06
CELL_99402,Leukocyte,59.29,28,64.55
CELL_81258,Fibroblast,88.29,37,83.3
CELL_58504,Stem Cell,21.26,39,71.85
CELL_91127,Neuron,26.65,10,84.66
CELL_21225,Fibroblast,6.93,43,76.47
CELL_85808,Erythrocyte,34.17,30,52.86
CELL_58952,Leukocyte,77.18,40,57.62
CELL_68497,Neuron,50.25,13,98.06
CELL_79037,Myocyte,41.68,33,53.14
CELL_44098,Myocyte,117.23,19,84.59
CELL_65942,Neuron,92.75,12,94.88
CELL_65252,Erythrocyte,115.16,40,73.85
CELL_84509,Leukocyte,23.45,6,59.71
CELL_97071,Fibroblast,78.31,32,62.5
CELL_90248,Epithelial,97.34,19,67.84
CELL_41020,Stem Cell,11.27,23,86.07
CELL_13096,Neuron,40.54,40,95.6
CELL_85101,Fibroblast,68.64,35,81.9
CELL_55722,Neuron,54.13,17,64.05
CELL_56013,Epithelial,90.39,17,85.85
CELL_41467,Epithelial,33.87,40,80.84
CELL_54088,Myocyte,22.0,48,58.01
CELL_83908,Leukocyte,66.54,7,93.25
CELL_41312,Fibroblast,26.91,37,58.67
CELL_27154,Fibroblast,101.74,8,77.47
CELL_24479,Neuron,36.87,5,95.3
CELL_86591,Fibroblast,59.84,44,73.19
CELL_16126,Myocyte,102.93,8,76.1
CELL_76368,Fibroblast,103.24,18,95.36
CELL_69995,Myocyte,65.02,14,52.08
CELL_43965,Stem Cell,10.56,45,71.92
CELL_28440,Neuron,44.95,45,73.67
CELL_35937,Erythrocyte,111.73,12,81.66
CELL_32732,Erythrocyte,66.94,17,78.51
CELL_35952,Erythrocyte,67.72,33,69.71
CELL_17294,Stem Cell,75.54,18,71.86
CELL_31676,Epithelial,56.83,41,97.46
CELL_84435,Fibroblast,103.96,48,61.5
CELL_20960,Neuron,22.05,47,80.37
CELL_11458,Stem Cell,93.47,49,83.03
CELL_59570,Fibroblast,117.16,46,66.6
CELL_77829,Neuron,56.33,24,59.22
CELL_58672,Erythrocyte,5.53,37,51.17
CELL_29370,Stem Cell,10.75,50,99.99
CELL_69309,Myocyte,42.51,32,64.37
CELL_18844,Fibroblast,27.49,6,54.28
CELL_36108,Neuron,60.31,7,63.97
CELL_60006,Myocyte,29.67,12,90.62
CELL_89068,Fibroblast,11.31,37,81.83
CELL_60751,Neuron,38.93,27,53.14
CELL_16136,Fibroblast,46.24,34,61.79
CELL_12115,Epithelial,105.63,43,76.64
CELL_65240,Stem Cell,111.82,25,57.27
CELL_59818,Erythrocyte,98.01,25,60.53
CELL_88831,Stem Cell,59.71,38,74.99
CELL_85705,Stem Cell,54.12,47,88.78
CELL_36530,Leukocyte,25.78,42,77.49
CELL_15534,Stem Cell,119.85,21,75.29
CELL_39172,Myocyte,101.16,31,87.44
CELL_14169,Leukocyte,70.33,46,64.97
