cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_73356,Leukocyte,86.35,20,50.97
CELL_47455,Fibroblast,96.6,26,53.65
CELL_26238,Erythrocyte,86.72,37,50.24
CELL_18072,Erythrocyte,112.93,22,85.46
CELL_78376,Neuron,69.46,5,53.17
CELL_63989,Epithelial,41.22,27,62.93
CELL_52130,Fibroblast,96.53,26,94.32
CELL_44684,Epithelial,76.54,5,77.22
CELL_30114,Fibroblast,60.37,29,64.46
CELL_15509,Epithelial,32.14,13,79.5
CELL_57588,Myocyte,76.42,21,85.47
CELL_69145,Neuron,34.5,20,89.81
CELL_47852,Neuron,24.54,17,97.55
CELL_92072,Erythrocyte,105.19,31,85.07
CELL_76410,Myocyte,105.45,21,97.35
CELL_30231,Erythrocyte,68.51,16,74.6
CELL_82048,Epithelial,41.46,26,75.3
CELL_50634,Leukocyte,59.24,34,71.65
CELL_91839,Stem Cell,119.12,20,73.4
CELL_45248,Leukocyte,68.3,6,94.34
CELL_93699,Erythrocyte,111.58,25,86.84
CELL_93300,Erythrocyte,113.94,31,89.81
CELL_26208,Fibroblast,79.78,34,68.57
CELL_85537,Myocyte,48.08,44,71.21
CELL_46322,Neuron,108.86,21,67.75
CELL_21184,Stem Cell,25.34,17,79.98
CELL_42676,Stem Cell,66.45,48,98.96
CELL_70682,Erythrocyte,27.53,25,90.25
CELL_47454,Fibroblast,117.85,25,95.23
CELL_35645,Epithelial,58.77,44,63.22
CELL_13150,Fibroblast,10.3,45,77.38
CELL_27665,Fibroblast,95.11,21,75.05
CELL_92669,Fibroblast,51.45,36,75.05
CELL_35805,Neuron,9.03,45,73.03
CELL_92473,Neuron,85.84,16,67.81
CELL_51973,Epithelial,8.37,14,64.45
CELL_31207,Neuron,33.6,22,67.54
CELL_11110,Leukocyte,25.63,41,80.43
CELL_94973,Epithelial,44.42,24,97.42
CELL_75277,Erythrocyte,14.9,36,78.69
CELL_20686,Erythrocyte,89.68,33,53.62
CELL_25029,Myocyte,41.38,41,84.38
CELL_34356,Fibroblast,9.41,24,92.28
CELL_56596,Leukocyte,84.64,41,64.36
CELL_53228,Erythrocyte,67.98,45,71.79
CELL_74784,Leukocyte,115.62,39,67.11
CELL_49126,Epithelial,6.81,38,71.23
CELL_69696,Fibroblast,77.61,9,68.44
CELL_38583,Neuron,65.93,21,95.37
CELL_31982,Leukocyte,44.14,8,78.08
CELL_41241,Stem Cell,119.98,48,73.96
CELL_46672,Erythrocyte,90.78,20,91.55
CELL_50585,Stem Cell,116.33,29,88.29
CELL_25580,Myocyte,104.12,32,59.18
CELL_75314,Fibroblast,98.7,33,53.91
CELL_28252,Stem Cell,103.86,19,66.31
CELL_12847,Erythrocyte,32.11,19,63.6
CELL_40798,Stem Cell,102.41,50,51.36
CELL_78087,Fibroblast,28.65,23,70.51
CELL_13543,Erythrocyte,28.68,17,95.97
CELL_94558,Fibroblast,52.57,20,56.46
CELL_28766,Leukocyte,97.56,18,71.13
CELL_13046,Erythrocyte,108.53,44,99.02
CELL_57873,Erythrocyte,88.87,13,59.06
CELL_80403,Fibroblast,117.86,12,69.32
CELL_34901,Epithelial,13.91,49,88.05
CELL_39108,Erythrocyte,96.83,13,75.14
CELL_23458,Leukocyte,26.66,35,64.59
CELL_75748,Neuron,55.73,49,52.9
CELL_54201,Myocyte,8.54,27,81.03
CELL_86735,Neuron,53.56,37,57.95
CELL_88286,Erythrocyte,61.73,43,68.94
CELL_36672,Neuron,112.56,6,97.84
CELL_22864,Leukocyte,108.09,13,72.76
CELL_10734,Epithelial,51.35,48,58.7
CELL_48436,Stem Cell,113.86,7,51.65
CELL_37460,Epithelial,44.32,18,84.39
CELL_59992,Fibroblast,104.37,48,57.07
CELL_65370,Myocyte,29.55,9,54.98
CELL_60296,Myocyte,80.0,19,93.66
CELL_98592,Myocyte,9.35,31,89.01
CELL_10444,Leukocyte,97.37,29,89.55
CELL_48947,Leukocyte,90.47,40,86.96
CELL_78708,Fibroblast,67.88,10,95.71
CELL_56206,Erythrocyte,113.58,45,90.4
CELL_40022,Neuron,74.02,34,63.59
CELL_50404,Myocyte,86.65,35,87.1
CELL_21336,Myocyte,10.25,27,78.2
CELL_37911,Myocyte,31.6,12,97.52
CELL_77386,Stem Cell,15.23,9,77.6
CELL_94669,Fibroblast,7.18,45,64.39
CELL_61276,Erythrocyte,104.21,50,72.94
CELL_30441,Fibroblast,59.32,6,85.49
CELL_22660,Fibroblast,65.69,12,82.39
CELL_41932,Epithelial,57.0,32,52.24
CELL_44670,Neuron,49.38,25,92.39
CELL_53278,Fibroblast,59.2,33,61.64
CELL_24222,Myocyte,21.24,11,61.29
CELL_66831,Erythrocyte,45.09,45,65.7
CELL_66537,Fibroblast,18.14,11,82.84
CELL_14303,Erythrocyte,78.7,18,82.59
CELL_77849,Myocyte,90.76,44,55.51
CELL_18215,Fibroblast,42.07,23,81.26
CELL_21040,Erythrocyte,115.03,22,62.13
CELL_20499,Stem Cell,80.52,32,79.35
CELL_24858,Erythrocyte,27.21,35,50.62
CELL_82160,Erythrocyte,36.13,21,65.87
CELL_50676,Leukocyte,87.77,50,85.66
CELL_63399,Myocyte,5.88,37,99.22
CELL_58425,Epithelial,6.43,42,63.84
CELL_52886,Epithelial,43.57,37,88.1
CELL_25499,Erythrocyte,54.68,5,85.12
CELL_31926,Epithelial,70.69,39,77.08
CELL_22287,Myocyte,98.11,7,72.28
CELL_37741,Erythrocyte,34.95,11,61.06
CELL_43368,Leukocyte,47.67,17,52.52
CELL_10835,Myocyte,115.41,6,50.37
CELL_99799,Erythrocyte,11.33,18,70.21
CELL_11173,Stem Cell,35.65,6,79.46
CELL_56242,Erythrocyte,28.33,45,66.71
CELL_43274,Leukocyte,77.34,5,86.14
CELL_26543,Erythrocyte,86.28,33,81.27
CELL_37154,Myocyte,113.67,12,71.56
CELL_66132,Epithelial,7.27,21,55.74
CELL_15008,Leukocyte,116.51,20,91.95
CELL_14568,Stem Cell,60.67,32,58.41
CELL_99230,Epithelial,85.62,19,55.95
CELL_96045,Myocyte,72.32,44,82.32
CELL_69022,Myocyte,77.85,20,82.13
