cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_95985,Epithelial,95.16,38,53.66
CELL_21406,Leukocyte,99.76,9,55.0
CELL_73321,Leukocyte,50.48,16,70.0
CELL_65417,Epithelial,14.55,17,57.98
CELL_41244,Fibroblast,68.76,7,76.39
CELL_10498,Stem Cell,54.07,21,78.13
CELL_43059,Neuron,70.77,47,61.48
CELL_23300,Neuron,68.63,10,50.71
CELL_77522,Stem Cell,57.11,23,63.3
CELL_14766,Leukocyte,67.79,10,75.25
CELL_45053,Leukocyte,21.81,14,65.44
CELL_19498,Leukocyte,24.75,12,91.27
CELL_85997,Neuron,86.43,9,67.07
CELL_77655,Erythrocyte,74.79,49,60.36
CELL_12370,Fibroblast,103.25,10,89.97
CELL_53699,Epithelial,81.52,47,54.44
CELL_35683,Fibroblast,90.72,29,95.54
CELL_38110,Leukocyte,56.16,43,65.91
CELL_15257,Epithelial,29.45,24,87.43
CELL_52491,Stem Cell,74.96,21,79.64
CELL_28837,Stem Cell,34.95,46,97.06
CELL_62761,Myocyte,21.18,11,86.12
CELL_44414,Neuron,72.19,36,78.11
CELL_66097,Epithelial,85.19,22,81.49
CELL_53445,Fibroblast,105.79,25,51.61
CELL_40376,Erythrocyte,46.08,26,75.56
CELL_84290,Epithelial,26.77,18,96.99
CELL_63624,Stem Cell,11.14,46,75.77
CELL_57895,Epithelial,102.57,30,73.63
CELL_17204,Leukocyte,7.74,29,92.19
CELL_99491,Fibroblast,106.89,7,84.64
CELL_47346,Myocyte,41.47,39,80.59
CELL_22285,Myocyte,106.64,13,55.79
CELL_36394,Fibroblast,112.46,19,80.35
CELL_31234,Erythrocyte,24.94,15,59.52
CELL_30004,Neuron,77.38,25,57.76
CELL_84448,Stem Cell,102.9,6,98.28
CELL_91622,Epithelial,71.75,44,61.05
CELL_14916,Stem Cell,17.63,13,60.32
CELL_25198,Leukocyte,59.12,27,70.32
CELL_39465,Epithelial,95.55,37,90.18
CELL_45013,Stem Cell,52.32,40,52.17
CELL_76691,Leukocyte,55.92,19,67.57
CELL_73967,Fibroblast,9.22,39,84.93
CELL_36464,Myocyte,60.13,29,73.88
CELL_57868,Epithelial,74.26,5,78.27
CELL_42851,Leukocyte,82.5,12,84.81
CELL_86150,Leukocyte,65.83,15,79.43
CELL_23850,Epithelial,68.07,45,69.52
CELL_47323,Fibroblast,97.06,25,96.97
CELL_50478,Epithelial,45.38,9,87.75
CELL_91786,Myocyte,87.84,48,94.56
CELL_51990,Epithelial,88.81,49,76.41
CELL_83018,Leukocyte,70.74,18,50.19
CELL_58863,Erythrocyte,56.89,15,79.07
CELL_22312,Epithelial,61.21,18,60.14
CELL_57933,Leukocyte,112.14,27,86.07
CELL_94307,Erythrocyte,55.4,45,56.29
CELL_92232,Epithelial,86.91,21,70.49
CELL_88040,Epithelial,70.14,50,60.48
CELL_86369,Stem Cell,14.45,38,88.97
CELL_54824,Epithelial,11.68,13,58.63
