cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_51355,Myocyte,119.83,8,69.14
CELL_55351,Leukocyte,24.47,46,60.7
CELL_12518,Erythrocyte,19.86,8,83.88
CELL_51774,Epithelial,63.1,14,64.92
CELL_52675,Myocyte,112.11,18,70.51
CELL_85026,Fibroblast,59.12,38,91.93
CELL_92540,Fibroblast,52.17,13,61.78
CELL_27086,Myocyte,67.71,47,59.3
CELL_60904,Fibroblast,37.37,16,67.27
CELL_84086,Neuron,101.92,30,61.31
CELL_68776,Fibroblast,29.63,44,94.1
CELL_36634,Fibroblast,119.68,25,63.27
CELL_58220,Neuron,5.76,36,60.2
CELL_30360,Fibroblast,95.41,38,52.24
CELL_80506,Stem Cell,47.13,33,73.05
CELL_86108,Fibroblast,77.17,28,76.87
CELL_63448,Myocyte,76.26,14,67.88
CELL_57684,Epithelial,106.85,45,62.82
CELL_25306,Stem Cell,119.22,23,60.22
CELL_65191,Epithelial,97.25,14,86.51
CELL_12351,Stem Cell,109.35,25,77.58
CELL_80657,Epithelial,112.3,29,85.2
CELL_70627,Leukocyte,113.26,45,66.19
CELL_85688,Stem Cell,73.2,27,90.8
CELL_11232,Myocyte,37.79,32,57.02
CELL_77614,Fibroblast,35.17,50,81.75
CELL_67905,Stem Cell,65.23,31,80.95
CELL_21302,Myocyte,6.56,16,82.98
CELL_20026,Myocyte,58.08,21,64.53
CELL_76167,Neuron,45.83,20,60.64
CELL_78698,Leukocyte,10.43,49,72.07
CELL_55303,Leukocyte,93.66,18,87.29
CELL_22335,Leukocyte,46.12,41,77.35
CELL_91874,Stem Cell,114.14,35,90.4
CELL_56269,Leukocyte,103.89,13,95.28
CELL_40532,Erythrocyte,113.57,12,78.54
CELL_18256,Stem Cell,94.49,44,95.05
CELL_76398,Stem Cell,24.1,15,88.74
CELL_22606,Myocyte,96.52,9,82.23
CELL_23862,Fibroblast,108.41,49,84.16
CELL_29578,Stem Cell,18.5,27,68.54
CELL_75152,Neuron,49.91,41,80.67
CELL_10419,Erythrocyte,36.29,38,77.05
CELL_30898,Neuron,117.61,21,95.93
CELL_84760,Leukocyte,101.42,32,59.99
CELL_60900,Erythrocyte,42.6,47,94.85
CELL_48049,Fibroblast,95.42,37,87.22
CELL_38598,Neuron,20.73,14,84.29
CELL_67353,Myocyte,108.02,37,58.44
CELL_87035,Erythrocyte,63.45,16,74.75
CELL_35598,Myocyte,27.63,38,97.11
CELL_36981,Epithelial,119.02,25,61.14
CELL_41123,Myocyte,44.23,11,60.76
