cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_60589,Neuron,30.95,45,95.75
CELL_17757,Leukocyte,39.54,18,89.26
CELL_47261,Neuron,51.86,38,96.43
CELL_74180,Erythrocyte,110.08,30,87.58
CELL_30585,Epithelial,16.45,44,75.38
CELL_21175,Myocyte,70.81,27,81.26
CELL_40290,Neuron,104.45,10,96.86
CELL_82417,Erythrocyte,111.49,39,50.82
CELL_31845,Neuron,43.7,14,96.81
CELL_96938,Leukocyte,11.82,18,77.55
CELL_89091,Epithelial,58.6,16,95.18
CELL_21208,Fibroblast,113.01,49,68.47
CELL_60785,Leukocyte,86.5,39,60.79
CELL_52144,Neuron,28.97,50,83.59
CELL_71306,Erythrocyte,15.08,28,72.08
CELL_81784,Stem Cell,107.67,18,69.84
CELL_92733,Epithelial,35.84,33,99.3
CELL_10310,Myocyte,13.99,33,79.65
CELL_85298,Leukocyte,35.1,19,70.38
CELL_24989,Stem Cell,81.02,12,52.91
CELL_49071,Neuron,98.4,26,93.61
CELL_94245,Fibroblast,95.1,48,83.98
CELL_61779,Epithelial,42.59,21,60.79
CELL_25224,Erythrocyte,33.1,26,81.0
CELL_53408,Myocyte,44.2,21,79.99
CELL_16741,Stem Cell,40.92,28,99.11
CELL_95910,Neuron,86.81,46,58.06
CELL_51998,Neuron,103.07,8,83.6
CELL_28727,Epithelial,79.89,46,96.8
CELL_11042,Erythrocyte,36.29,36,57.34
CELL_19336,Myocyte,92.06,30,56.01
CELL_25878,Stem Cell,22.7,35,84.92
CELL_77429,Epithelial,101.64,42,79.67
CELL_17952,Neuron,21.72,5,60.9
CELL_29610,Myocyte,61.34,41,76.94
CELL_62144,Epithelial,62.54,27,63.12
CELL_33431,Fibroblast,15.1,36,59.96
CELL_14628,Neuron,119.08,23,79.77
CELL_20245,Neuron,35.1,42,73.25
CELL_54144,Stem Cell,90.24,48,66.89
CELL_24118,Neuron,117.46,19,83.54
CELL_29083,Erythrocyte,33.07,41,55.9
CELL_49215,Erythrocyte,76.85,34,74.4
CELL_67799,Myocyte,10.64,17,63.11
CELL_65651,Leukocyte,24.76,42,86.96
CELL_63758,Fibroblast,14.01,17,92.71
