cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_69133,Myocyte,28.3,21,52.74
CELL_27608,Neuron,42.1,48,93.48
CELL_69388,Stem Cell,28.06,13,59.24
CELL_95853,Epithelial,95.89,32,99.62
CELL_32113,Fibroblast,55.25,16,81.97
CELL_56691,Leukocyte,62.37,30,81.61
CELL_96862,Fibroblast,10.28,19,58.98
CELL_56178,Fibroblast,6.9,22,70.26
CELL_46351,Epithelial,74.46,31,98.09
CELL_34638,Epithelial,117.23,27,59.32
CELL_23688,Leukocyte,26.76,6,69.51
CELL_29721,Myocyte,94.56,15,57.73
CELL_16913,Neuron,52.5,18,73.97
CELL_82510,Stem Cell,20.01,47,89.24
CELL_24322,Leukocyte,33.06,39,85.76
CELL_39238,Leukocyte,109.99,19,70.94
CELL_71529,Stem Cell,59.14,12,74.6
CELL_92150,Erythrocyte,37.96,43,73.79
CELL_10292,Erythrocyte,15.86,45,84.49
CELL_75006,Erythrocyte,59.37,30,78.91
CELL_65872,Myocyte,17.37,17,61.77
CELL_19159,Myocyte,103.74,46,65.74
CELL_18810,Neuron,20.15,40,70.14
CELL_57626,Leukocyte,67.72,27,75.9
CELL_47138,Fibroblast,10.88,46,57.49
CELL_20889,Epithelial,95.52,35,84.95
CELL_52994,Fibroblast,93.62,39,92.42
CELL_33291,Neuron,92.11,28,85.83
CELL_79526,Epithelial,118.39,15,83.36
CELL_28902,Fibroblast,92.02,37,96.54
CELL_97558,Leukocyte,64.62,20,64.13
CELL_82398,Leukocyte,72.94,16,84.76
CELL_24178,Stem Cell,88.68,27,62.87
CELL_50927,Epithelial,56.03,32,86.74
CELL_60010,Epithelial,36.81,5,55.1
CELL_92933,Neuron,19.6,13,52.77
CELL_59927,Stem Cell,70.59,14,72.55
CELL_80174,Neuron,31.87,47,99.27
CELL_59512,Leukocyte,92.46,35,58.54
CELL_58441,Neuron,17.12,31,82.96
CELL_65007,Erythrocyte,39.51,30,76.88
CELL_93296,Fibroblast,35.68,10,90.68
CELL_43844,Erythrocyte,83.66,44,97.32
CELL_42214,Erythrocyte,104.32,20,88.42
CELL_11747,Epithelial,70.26,11,66.24
CELL_50020,Myocyte,28.05,32,82.53
CELL_16194,Epithelial,37.84,44,93.94
CELL_85629,Epithelial,29.27,12,69.09
CELL_84833,Neuron,67.73,10,71.5
CELL_67049,Leukocyte,92.14,41,57.96
CELL_51199,Leukocyte,90.0,18,75.47
CELL_10720,Neuron,59.19,39,80.02
CELL_56655,Stem Cell,28.84,31,56.48
CELL_50642,Fibroblast,75.92,10,86.1
CELL_99212,Epithelial,93.69,45,74.52
CELL_41628,Epithelial,107.91,44,50.78
CELL_85637,Epithelial,15.74,37,90.33
CELL_84308,Stem Cell,46.91,41,89.03
CELL_22986,Fibroblast,22.19,50,67.35
CELL_27535,Leukocyte,60.19,35,73.24
CELL_14012,Epithelial,28.49,7,74.29
