cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_37530,Neuron,104.55,28,87.05
CELL_45748,Stem Cell,106.54,6,75.14
CELL_77385,Neuron,38.47,48,70.04
CELL_19726,Epithelial,21.41,10,74.94
CELL_21882,Fibroblast,100.56,47,62.45
CELL_49573,Myocyte,58.97,19,86.01
CELL_17573,Epithelial,98.17,11,80.4
CELL_84270,Myocyte,59.85,8,93.63
CELL_67829,Leukocyte,10.43,27,86.94
CELL_34380,Epithelial,5.74,14,88.45
CELL_53693,Epithelial,92.01,13,53.55
CELL_57840,Leukocyte,33.41,32,90.59
CELL_71343,Leukocyte,18.51,15,50.49
CELL_19377,Epithelial,84.23,42,89.33
CELL_66261,Leukocyte,21.2,36,67.68
CELL_54762,Erythrocyte,110.0,17,87.33
CELL_85100,Fibroblast,5.08,33,83.52
CELL_23917,Erythrocyte,97.26,29,97.58
CELL_95439,Stem Cell,77.81,7,59.53
CELL_68365,Myocyte,32.44,22,84.6
CELL_48172,Myocyte,60.45,47,68.03
CELL_74478,Myocyte,100.68,50,67.71
CELL_89835,Fibroblast,63.28,28,99.8
CELL_13687,Erythrocyte,103.68,23,61.51
CELL_68818,Fibroblast,78.26,26,59.0
CELL_83968,Myocyte,110.08,27,79.61
CELL_30495,Leukocyte,53.77,25,81.21
CELL_78708,Myocyte,102.81,43,57.16
CELL_84828,Erythrocyte,27.8,25,56.8
CELL_30793,Epithelial,110.67,35,96.13
CELL_95085,Epithelial,48.09,48,63.57
CELL_62588,Erythrocyte,82.2,21,67.2
CELL_46395,Leukocyte,13.3,41,63.87
CELL_14407,Leukocyte,70.25,26,95.44
CELL_44052,Myocyte,25.38,50,69.0
CELL_76010,Neuron,100.0,13,85.5
CELL_17697,Neuron,97.43,23,95.15
CELL_93114,Myocyte,95.57,38,68.82
CELL_40023,Stem Cell,61.95,15,61.32
CELL_16583,Myocyte,100.47,5,70.72
CELL_24503,Erythrocyte,11.55,14,95.66
CELL_15821,Myocyte,87.64,10,52.7
CELL_79313,Leukocyte,8.08,48,83.94
CELL_61271,Myocyte,88.31,41,54.85
CELL_19645,Stem Cell,117.1,50,61.64
CELL_11535,Myocyte,67.29,33,63.45
CELL_42551,Fibroblast,15.94,6,60.76
CELL_26712,Myocyte,108.41,50,51.5
CELL_69990,Leukocyte,84.5,32,81.36
CELL_86623,Erythrocyte,84.28,33,77.37
CELL_44798,Leukocyte,18.62,15,91.72
CELL_48389,Stem Cell,93.87,13,79.36
CELL_87480,Fibroblast,47.15,37,69.79
CELL_74799,Epithelial,47.98,25,60.96
CELL_69837,Myocyte,78.15,42,78.7
CELL_60780,Epithelial,70.02,7,90.41
CELL_40098,Neuron,69.33,35,77.71
CELL_47011,Epithelial,21.08,36,64.21
CELL_87398,Neuron,25.71,33,64.07
CELL_95896,Epithelial,100.41,23,61.49
CELL_29737,Erythrocyte,65.53,36,76.25
CELL_58080,Fibroblast,114.97,10,96.12
CELL_65686,Leukocyte,117.49,14,57.75
CELL_80854,Neuron,62.35,15,99.72
CELL_45164,Erythrocyte,102.69,32,50.2
CELL_22184,Myocyte,38.05,7,76.17
CELL_47815,Leukocyte,7.91,31,80.49
CELL_25227,Epithelial,41.74,32,66.06
CELL_63578,Fibroblast,42.73,47,80.32
CELL_88667,Stem Cell,61.25,7,65.51
CELL_10722,Neuron,95.93,26,72.76
CELL_48783,Myocyte,44.23,9,84.09
CELL_32871,Fibroblast,54.62,39,65.19
CELL_98941,Stem Cell,63.49,22,73.33
CELL_40989,Stem Cell,18.41,11,84.21
CELL_46674,Stem Cell,9.57,21,75.94
CELL_78236,Myocyte,10.37,14,51.46
CELL_28324,Neuron,116.79,17,87.53
CELL_98324,Neuron,98.23,19,94.82
CELL_95075,Myocyte,24.31,43,75.63
CELL_14847,Myocyte,6.6,40,95.19
CELL_74221,Neuron,24.69,42,94.57
CELL_62079,Epithelial,66.34,15,87.99
CELL_45528,Leukocyte,97.88,23,85.7
CELL_61312,Erythrocyte,32.67,39,83.82
CELL_72552,Myocyte,119.87,35,85.51
CELL_45170,Erythrocyte,15.51,21,96.21
CELL_33354,Leukocyte,56.23,30,88.52
CELL_40666,Myocyte,98.59,36,68.19
CELL_84650,Fibroblast,36.03,37,74.1
CELL_61989,Fibroblast,26.17,8,91.67
CELL_72068,Myocyte,111.35,43,65.82
CELL_61636,Leukocyte,42.89,42,90.64
CELL_36040,Leukocyte,92.23,34,58.62
CELL_66967,Stem Cell,93.86,42,51.65
CELL_37678,Fibroblast,68.61,32,67.5
CELL_91592,Stem Cell,8.06,43,75.53
CELL_57572,Erythrocyte,68.02,23,75.4
CELL_42098,Myocyte,62.78,34,55.51
CELL_58918,Neuron,53.77,43,61.55
CELL_60142,Leukocyte,53.75,33,86.53
CELL_51260,Fibroblast,112.52,34,55.59
CELL_20034,Fibroblast,97.2,42,83.3
CELL_13963,Stem Cell,59.67,29,69.32
CELL_66337,Fibroblast,42.87,42,76.55
CELL_91556,Neuron,80.88,29,92.68
CELL_27734,Leukocyte,24.91,48,60.77
CELL_64983,Epithelial,34.27,35,60.96
CELL_63857,Neuron,113.36,23,82.92
CELL_42785,Erythrocyte,89.35,32,94.6
CELL_79890,Epithelial,50.07,5,51.75
CELL_72259,Fibroblast,118.18,47,60.22
CELL_32107,Erythrocyte,60.5,12,55.6
CELL_68848,Stem Cell,79.64,35,98.27
CELL_99758,Stem Cell,97.56,10,95.23
CELL_76911,Stem Cell,77.69,25,67.76
CELL_62914,Stem Cell,34.32,21,98.55
CELL_29691,Stem Cell,57.53,36,60.3
CELL_86863,Epithelial,118.44,45,57.04
CELL_36613,Myocyte,37.75,22,89.36
CELL_59144,Stem Cell,29.45,32,75.06
CELL_60846,Fibroblast,55.3,49,59.75
CELL_29788,Neuron,97.81,35,54.65
CELL_91912,Stem Cell,117.91,36,80.03
CELL_16685,Leukocyte,14.85,15,88.94
CELL_99563,Fibroblast,75.46,46,53.23
CELL_25251,Neuron,57.9,27,58.38
CELL_75995,Fibroblast,89.77,12,75.29
CELL_95531,Neuron,50.81,34,76.6
CELL_12776,Erythrocyte,48.17,14,72.8
CELL_83441,Fibroblast,76.53,32,96.88
CELL_96180,Erythrocyte,42.87,20,55.44
CELL_50906,Leukocyte,96.43,29,50.2
CELL_60144,Leukocyte,29.08,25,50.49
CELL_12672,Epithelial,46.54,12,69.19
CELL_62585,Erythrocyte,109.91,10,78.28
CELL_55899,Erythrocyte,118.23,17,72.75
CELL_76541,Erythrocyte,96.66,30,63.33
CELL_90670,Stem Cell,61.87,32,65.56
CELL_71309,Erythrocyte,115.02,23,95.23
CELL_63761,Epithelial,111.22,50,53.69
CELL_82717,Erythrocyte,112.2,37,95.95
CELL_80232,Fibroblast,71.87,5,87.0
CELL_91612,Myocyte,117.53,22,96.92
CELL_39009,Leukocyte,117.84,15,71.13
CELL_38216,Neuron,110.69,32,93.4
CELL_97237,Neuron,50.05,45,68.99
CELL_50568,Erythrocyte,88.36,17,58.01
CELL_55010,Leukocyte,58.79,12,68.25
CELL_94005,Fibroblast,46.64,16,55.37
CELL_99903,Stem Cell,20.42,22,66.08
CELL_52594,Epithelial,115.06,28,55.54
CELL_56754,Myocyte,117.06,45,84.86
CELL_17645,Fibroblast,5.56,12,89.76
CELL_15805,Myocyte,7.91,31,50.71
CELL_80121,Epithelial,104.58,39,60.36
CELL_30814,Neuron,49.66,7,64.06
CELL_35554,Neuron,59.02,50,74.83
CELL_10669,Stem Cell,20.8,36,55.13
CELL_13854,Neuron,107.63,19,95.1
CELL_70518,Erythrocyte,81.76,23,94.28
CELL_94286,Epithelial,86.71,33,64.92
CELL_86483,Erythrocyte,92.17,19,72.32
CELL_45823,Epithelial,21.24,13,73.29
CELL_76798,Erythrocyte,118.29,43,74.9
CELL_43086,Myocyte,90.04,26,75.93
CELL_80985,Fibroblast,94.18,44,63.3
CELL_44416,Stem Cell,77.87,50,51.89
CELL_76971,Epithelial,57.68,41,78.78
CELL_61382,Epithelial,29.75,23,77.83
CELL_30264,Stem Cell,92.27,29,73.75
CELL_25302,Neuron,85.02,44,96.9
CELL_76034,Erythrocyte,65.57,35,87.13
CELL_77405,Fibroblast,20.88,6,85.0
CELL_42775,Neuron,69.96,42,97.3
CELL_15537,Neuron,45.32,10,77.0
CELL_56529,Epithelial,45.43,44,50.29
CELL_88757,Epithelial,40.53,49,98.28
CELL_82589,Epithelial,79.06,12,61.94
CELL_32028,Fibroblast,80.22,22,72.73
CELL_92868,Stem Cell,76.22,44,68.89
CELL_72668,Leukocyte,6.39,26,62.33
CELL_90815,Erythrocyte,84.53,5,92.56
CELL_33332,Erythrocyte,88.53,35,81.57
CELL_54688,Myocyte,25.17,8,97.64
