cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_44706,Neuron,82.71,19,67.99
CELL_23454,Stem Cell,33.13,26,56.96
CELL_17347,Stem Cell,35.6,48,50.31
CELL_90292,Fibroblast,117.5,32,55.57
CELL_96575,Fibroblast,98.44,42,90.76
CELL_78617,Erythrocyte,7.36,19,63.35
CELL_12473,Neuron,101.27,18,58.51
CELL_19686,Stem Cell,94.55,50,99.1
CELL_11331,Myocyte,104.72,15,60.04
CELL_26212,Myocyte,40.36,49,68.67
CELL_42712,Neuron,55.71,11,99.68
CELL_70747,Leukocyte,114.58,17,81.13
CELL_50440,Leukocyte,83.84,26,86.6
CELL_24418,Myocyte,98.39,9,78.81
CELL_74109,Fibroblast,41.71,15,53.32
CELL_90409,Myocyte,37.96,11,67.87
CELL_89151,Neuron,58.75,22,97.36
CELL_44216,Epithelial,114.86,20,54.48
CELL_34114,Stem Cell,15.36,34,96.84
CELL_72853,Epithelial,60.96,30,71.76
CELL_85059,Neuron,80.07,15,74.38
CELL_83278,Epithelial,97.15,36,86.26
CELL_71807,Fibroblast,102.83,22,66.2
CELL_67246,Stem Cell,73.4,47,98.88
CELL_61901,Neuron,43.05,5,64.14
CELL_45897,Neuron,81.37,23,63.66
CELL_89255,Myocyte,42.36,38,53.67
CELL_91166,Stem Cell,12.7,34,79.07
CELL_92725,Epithelial,33.21,50,66.52
CELL_27242,Neuron,11.47,46,55.42
CELL_95797,Stem Cell,117.38,40,66.86
CELL_75383,Erythrocyte,75.92,29,76.65
CELL_84054,Leukocyte,83.65,11,89.9
CELL_64226,Myocyte,62.28,10,69.18
CELL_75054,Neuron,71.54,28,55.51
CELL_23175,Erythrocyte,38.46,14,72.81
CELL_80839,Erythrocyte,110.99,50,62.41
CELL_31710,Myocyte,116.34,22,54.8
CELL_90862,Stem Cell,61.13,16,83.02
CELL_44438,Neuron,77.92,29,85.29
CELL_40163,Fibroblast,63.88,9,89.96
CELL_88402,Myocyte,59.98,16,82.37
CELL_95585,Myocyte,22.94,13,97.91
CELL_61101,Fibroblast,34.95,22,67.69
CELL_90758,Leukocyte,46.57,38,54.71
CELL_79326,Erythrocyte,54.06,49,90.4
CELL_15108,Neuron,118.78,26,66.43
CELL_84526,Fibroblast,70.84,26,75.62
CELL_19759,Epithelial,13.03,31,84.1
CELL_37371,Erythrocyte,109.92,14,80.55
CELL_67359,Stem Cell,89.56,43,94.78
CELL_61846,Erythrocyte,17.1,37,77.75
CELL_71462,Fibroblast,83.36,49,79.59
CELL_38248,Leukocyte,115.78,49,69.97
CELL_99323,Leukocyte,74.23,16,77.71
CELL_69083,Epithelial,105.44,29,94.23
CELL_94678,Stem Cell,6.3,40,76.15
CELL_45169,Leukocyte,12.59,6,77.15
CELL_29746,Myocyte,26.36,13,62.69
CELL_22898,Erythrocyte,33.91,41,85.59
CELL_50021,Epithelial,66.14,43,66.95
CELL_49794,Epithelial,22.51,24,85.11
CELL_36319,Fibroblast,79.81,38,97.56
CELL_11325,Erythrocyte,94.79,20,89.79
CELL_37360,Fibroblast,27.88,17,57.46
CELL_43298,Epithelial,63.5,21,97.22
CELL_30026,Fibroblast,78.67,25,54.65
CELL_30888,Epithelial,67.18,13,78.43
CELL_48005,Neuron,76.78,14,96.94
CELL_78503,Fibroblast,70.33,10,55.04
CELL_70252,Neuron,48.0,38,92.57
CELL_31093,Myocyte,78.98,14,96.14
CELL_10159,Neuron,118.21,44,56.82
CELL_20744,Myocyte,81.06,47,51.35
CELL_68394,Stem Cell,84.73,17,58.21
CELL_43928,Fibroblast,66.49,5,64.09
CELL_65425,Stem Cell,97.77,29,97.23
CELL_61109,Stem Cell,46.98,41,50.37
CELL_84182,Epithelial,89.49,19,64.88
CELL_26762,Epithelial,115.44,13,90.94
CELL_13513,Stem Cell,28.67,24,83.39
CELL_95367,Stem Cell,46.98,20,71.28
CELL_52148,Epithelial,22.74,9,84.16
CELL_38339,Fibroblast,48.46,10,51.84
CELL_39340,Leukocyte,90.44,40,52.82
CELL_89372,Neuron,84.36,31,66.54
CELL_11145,Erythrocyte,17.65,35,66.65
CELL_15232,Neuron,108.57,26,72.26
CELL_31850,Fibroblast,48.11,48,88.79
CELL_72904,Leukocyte,96.84,29,72.93
CELL_83567,Fibroblast,108.12,12,84.31
CELL_71568,Neuron,78.22,7,70.61
CELL_22852,Fibroblast,82.93,45,50.76
CELL_67571,Fibroblast,21.38,11,73.69
CELL_39056,Epithelial,15.15,41,62.46
CELL_40877,Stem Cell,106.24,17,66.12
CELL_28617,Epithelial,5.47,37,89.02
CELL_42306,Leukocyte,100.37,34,54.72
CELL_46024,Neuron,19.5,13,75.39
CELL_71584,Leukocyte,21.34,11,81.85
CELL_62362,Neuron,90.28,38,58.37
CELL_38887,Leukocyte,107.06,36,74.6
CELL_17326,Fibroblast,10.55,12,54.09
CELL_89356,Epithelial,97.74,42,95.09
CELL_10491,Fibroblast,8.48,41,97.66
CELL_96068,Neuron,104.69,23,92.16
CELL_55238,Leukocyte,32.1,44,79.24
CELL_33147,Myocyte,101.33,45,98.18
CELL_13688,Leukocyte,78.85,19,59.29
CELL_75677,Neuron,60.38,45,66.53
CELL_54373,Erythrocyte,68.77,13,93.5
CELL_89828,Leukocyte,93.96,47,83.66
CELL_72714,Leukocyte,67.29,38,57.54
CELL_33385,Epithelial,69.33,50,89.31
CELL_51618,Myocyte,45.59,36,88.78
CELL_64736,Epithelial,45.27,40,72.35
CELL_32868,Epithelial,67.65,41,74.11
CELL_37678,Myocyte,67.5,28,97.25
CELL_69912,Myocyte,77.44,24,84.31
CELL_84275,Myocyte,86.93,41,63.48
CELL_71294,Myocyte,52.92,6,51.57
CELL_44293,Stem Cell,81.68,20,59.55
CELL_44875,Erythrocyte,37.67,23,53.3
CELL_33760,Myocyte,112.84,5,58.61
CELL_92197,Neuron,7.49,32,78.83
CELL_88410,Leukocyte,46.28,13,74.45
CELL_47296,Myocyte,43.53,36,92.84
CELL_95799,Erythrocyte,7.34,48,62.25
CELL_26094,Neuron,119.21,18,78.68
CELL_40295,Stem Cell,6.8,26,74.66
CELL_14990,Neuron,100.3,39,81.6
CELL_78100,Leukocyte,81.86,43,59.49
CELL_97071,Leukocyte,46.27,16,63.84
CELL_21105,Erythrocyte,114.96,32,55.03
CELL_16494,Stem Cell,11.21,42,79.79
CELL_14332,Fibroblast,52.87,41,86.1
CELL_19203,Erythrocyte,43.31,41,61.5
CELL_12258,Myocyte,28.75,38,91.54
CELL_37051,Erythrocyte,88.77,8,98.25
CELL_97933,Fibroblast,102.06,47,81.29
CELL_60035,Stem Cell,16.42,23,78.89
CELL_51117,Leukocyte,96.28,41,94.21
CELL_78817,Stem Cell,87.17,35,96.31
CELL_33645,Myocyte,34.09,24,68.95
CELL_83978,Neuron,110.98,40,75.12
CELL_34628,Stem Cell,41.37,21,67.78
CELL_58311,Erythrocyte,117.92,50,77.15
CELL_53718,Neuron,112.23,21,96.84
CELL_36517,Erythrocyte,41.12,5,57.69
CELL_93842,Erythrocyte,28.7,28,68.04
CELL_40582,Epithelial,94.15,5,85.62
CELL_54997,Myocyte,107.03,11,57.55
CELL_35874,Epithelial,80.84,40,59.74
CELL_12944,Stem Cell,10.86,12,94.47
CELL_59371,Neuron,53.1,40,57.29
CELL_98743,Stem Cell,49.81,40,72.8
CELL_50181,Epithelial,86.82,40,82.09
CELL_69656,Stem Cell,84.89,30,61.61
CELL_88623,Leukocyte,99.03,34,60.25
CELL_18668,Leukocyte,102.64,24,57.42
CELL_65468,Erythrocyte,10.56,50,67.24
CELL_52802,Leukocyte,53.42,15,84.09
CELL_62885,Erythrocyte,24.24,28,53.57
CELL_10970,Leukocyte,64.92,11,76.51
CELL_63091,Epithelial,102.79,38,94.92
CELL_61065,Stem Cell,41.16,43,56.54
CELL_47285,Fibroblast,48.76,12,52.63
CELL_23027,Erythrocyte,8.27,21,79.29
CELL_59359,Erythrocyte,104.68,24,63.63
CELL_40594,Epithelial,31.73,49,98.32
CELL_14033,Stem Cell,64.56,27,72.84
CELL_12586,Neuron,87.87,16,59.18
CELL_96916,Epithelial,80.3,30,99.49
CELL_71585,Epithelial,70.31,32,74.62
CELL_41756,Erythrocyte,13.01,28,59.92
CELL_43210,Leukocyte,14.9,37,88.24
CELL_56333,Stem Cell,114.86,24,67.61
CELL_72841,Stem Cell,78.27,44,64.38
CELL_64898,Epithelial,11.61,37,67.92
CELL_11175,Neuron,59.55,32,57.82
CELL_69522,Fibroblast,36.44,20,69.0
CELL_40795,Fibroblast,85.54,24,97.12
CELL_39167,Neuron,79.11,50,60.84
CELL_76390,Neuron,77.05,42,79.87
CELL_82976,Stem Cell,59.03,47,56.69
CELL_69909,Stem Cell,110.93,7,69.06
CELL_92832,Epithelial,30.25,10,92.3
CELL_37658,Fibroblast,64.22,33,91.47
CELL_85839,Leukocyte,80.86,41,93.25
CELL_13731,Epithelial,59.03,35,97.58
CELL_87306,Myocyte,54.75,27,76.17
CELL_41571,Neuron,34.62,43,83.62
CELL_47284,Epithelial,79.05,33,83.8
CELL_46267,Epithelial,51.59,19,56.62
CELL_16362,Myocyte,107.47,25,83.24
CELL_86769,Fibroblast,25.15,11,52.49
CELL_57202,Erythrocyte,97.7,16,58.01
CELL_93248,Neuron,17.03,32,84.7
CELL_23250,Myocyte,60.86,14,61.49
CELL_61168,Epithelial,79.34,21,83.56
CELL_94296,Erythrocyte,50.2,44,57.78
CELL_21426,Myocyte,89.25,21,90.56
CELL_41276,Myocyte,52.64,30,67.92
CELL_99718,Myocyte,118.81,21,60.71
CELL_38371,Neuron,50.26,12,71.33
CELL_59729,Stem Cell,27.45,45,81.78
CELL_30150,Epithelial,30.59,5,81.5
CELL_26489,Neuron,6.31,16,78.04
CELL_25449,Myocyte,50.02,41,94.9
CELL_67442,Epithelial,14.01,5,85.67
CELL_61484,Epithelial,83.78,41,83.82
CELL_86099,Erythrocyte,85.1,19,80.79
CELL_32573,Leukocyte,27.57,17,51.23
CELL_16808,Fibroblast,43.02,49,62.54
CELL_86954,Erythrocyte,63.01,42,91.93
CELL_18709,Epithelial,48.08,12,57.28
CELL_44081,Leukocyte,111.6,10,96.24
CELL_39010,Stem Cell,40.44,24,91.75
CELL_60019,Epithelial,69.86,35,60.55
CELL_43211,Neuron,98.74,18,90.15
CELL_53556,Stem Cell,97.6,49,51.31
