cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_36276,Erythrocyte,28.49,13,59.66
CELL_51291,Fibroblast,31.98,48,77.56
CELL_87636,Stem Cell,100.58,48,94.28
CELL_93731,Fibroblast,34.82,33,60.85
CELL_42747,Epithelial,18.75,47,91.99
CELL_76131,Neuron,76.1,34,60.91
CELL_43681,Epithelial,49.05,33,80.49
CELL_75589,Neuron,38.48,41,65.54
CELL_30065,Neuron,100.82,22,80.01
CELL_46994,Stem Cell,106.05,40,71.36
CELL_27561,Neuron,90.82,36,51.48
CELL_63840,Stem Cell,67.91,40,90.09
CELL_34209,Epithelial,69.1,40,78.88
CELL_57992,Neuron,27.64,35,68.96
CELL_15492,Fibroblast,9.92,13,71.86
CELL_50885,Epithelial,57.65,12,79.06
CELL_39118,Leukocyte,78.24,27,99.86
CELL_44957,Leukocyte,19.82,48,62.92
CELL_45367,Erythrocyte,114.28,30,50.49
CELL_43086,Leukocyte,65.06,39,87.12
CELL_34656,Neuron,64.35,47,56.59
CELL_43925,Stem Cell,51.23,44,92.09
CELL_51564,Epithelial,5.19,43,58.34
CELL_62031,Neuron,40.26,8,64.9
CELL_79537,Myocyte,101.7,5,53.18
CELL_21970,Epithelial,65.67,42,75.39
CELL_46177,Epithelial,93.54,35,91.55
CELL_82518,Leukocyte,69.11,23,80.5
CELL_46176,Stem Cell,81.14,28,91.25
CELL_47800,Erythrocyte,47.46,30,91.66
CELL_82958,Leukocyte,58.69,49,50.27
CELL_54607,Erythrocyte,58.82,14,82.2
CELL_99927,Neuron,50.24,43,60.85
CELL_44365,Leukocyte,53.42,9,95.65
CELL_84402,Fibroblast,103.24,35,76.5
CELL_91797,Myocyte,78.8,16,57.99
CELL_70968,Erythrocyte,117.03,15,95.48
CELL_30480,Myocyte,10.95,47,78.38
CELL_63402,Neuron,77.96,19,88.9
CELL_59036,Erythrocyte,50.91,42,50.87
CELL_96753,Myocyte,43.93,13,63.74
CELL_56766,Leukocyte,23.77,23,73.72
CELL_41166,Epithelial,45.79,30,99.08
CELL_71673,Leukocyte,11.04,6,69.19
CELL_64418,Epithelial,28.44,45,84.6
CELL_67119,Epithelial,70.75,49,83.44
CELL_94847,Myocyte,38.67,40,81.93
CELL_39239,Epithelial,31.51,18,73.34
CELL_57765,Stem Cell,48.28,29,90.95
CELL_14702,Fibroblast,16.78,14,75.36
CELL_40201,Fibroblast,8.26,9,88.31
CELL_29061,Neuron,30.94,45,99.89
CELL_16233,Neuron,36.75,45,96.07
CELL_47580,Neuron,91.65,50,81.91
CELL_77331,Erythrocyte,94.13,15,77.97
CELL_60624,Leukocyte,40.39,7,71.86
CELL_75817,Myocyte,65.77,23,76.57
CELL_36500,Epithelial,39.25,38,92.14
CELL_17121,Epithelial,31.37,31,96.01
CELL_67325,Fibroblast,5.01,37,61.36
CELL_34595,Epithelial,101.5,34,63.23
CELL_91837,Epithelial,40.37,25,96.36
CELL_82998,Erythrocyte,47.14,8,89.5
CELL_17422,Erythrocyte,114.04,39,67.89
CELL_67073,Leukocyte,88.07,50,95.15
