cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_31014,Leukocyte,98.79,24,57.9
CELL_14200,Epithelial,53.01,37,74.98
CELL_32023,Fibroblast,70.19,24,89.42
CELL_41810,Epithelial,12.42,5,62.51
CELL_70661,Erythrocyte,72.28,10,74.55
CELL_79545,Myocyte,89.15,38,76.6
CELL_25144,Myocyte,96.73,48,54.23
CELL_74356,Erythrocyte,69.65,31,99.53
CELL_97365,Myocyte,33.07,15,83.49
CELL_48613,Neuron,72.99,12,77.76
CELL_88009,Erythrocyte,93.1,21,94.35
CELL_96625,Myocyte,46.21,35,84.63
CELL_41117,Stem Cell,11.01,22,69.27
CELL_67849,Fibroblast,25.23,19,76.9
CELL_69562,Erythrocyte,7.18,32,76.4
CELL_87016,Epithelial,89.83,6,69.85
CELL_18739,Leukocyte,96.59,36,65.8
CELL_61698,Leukocyte,42.61,31,99.36
CELL_57705,Leukocyte,13.84,5,63.14
CELL_45611,Myocyte,45.53,7,93.6
CELL_80310,Neuron,108.79,41,54.68
CELL_74657,Leukocyte,57.0,18,85.5
CELL_67351,Neuron,13.78,48,67.23
CELL_20856,Myocyte,98.95,36,91.7
CELL_94329,Leukocyte,117.01,25,70.97
CELL_86187,Myocyte,24.11,28,50.53
CELL_99772,Erythrocyte,73.33,20,56.18
CELL_73699,Epithelial,47.74,20,94.32
CELL_24202,Neuron,103.51,20,90.22
CELL_71246,Epithelial,98.13,12,92.16
CELL_63242,Stem Cell,50.67,50,71.12
CELL_62874,Stem Cell,80.51,10,61.16
CELL_18832,Erythrocyte,73.82,17,74.86
CELL_89375,Erythrocyte,10.41,19,82.29
CELL_44174,Myocyte,101.13,18,98.73
CELL_41297,Stem Cell,95.04,7,62.52
CELL_16201,Leukocyte,70.96,46,98.83
CELL_11513,Neuron,46.78,7,81.89
CELL_97704,Leukocyte,59.21,30,56.79
CELL_33106,Leukocyte,106.77,25,55.11
CELL_58420,Erythrocyte,116.15,47,78.95
CELL_68702,Epithelial,110.21,18,60.38
CELL_42231,Neuron,22.43,19,73.32
CELL_20257,Epithelial,26.16,47,75.7
CELL_46668,Stem Cell,63.1,46,83.63
