cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_79543,Erythrocyte,41.11,29,60.66
CELL_10967,Fibroblast,31.09,41,92.74
CELL_15175,Fibroblast,20.87,33,95.04
CELL_30901,Epithelial,43.25,21,50.43
CELL_12597,Stem Cell,75.59,39,80.18
CELL_76441,Fibroblast,17.0,35,51.27
CELL_39257,Myocyte,115.89,36,58.54
CELL_99806,Leukocyte,105.44,34,86.03
CELL_73290,Erythrocyte,32.51,29,83.11
CELL_81037,Epithelial,105.83,25,89.77
CELL_31132,Leukocyte,94.45,6,90.58
CELL_96279,Stem Cell,68.88,20,85.23
CELL_45254,Erythrocyte,23.3,33,63.67
CELL_70688,Fibroblast,64.45,50,76.37
CELL_66011,Erythrocyte,57.7,43,81.03
CELL_59149,Leukocyte,19.64,10,58.04
CELL_47483,Fibroblast,63.37,14,98.97
CELL_88591,Neuron,109.22,42,58.89
CELL_47784,Myocyte,57.49,32,65.99
CELL_73593,Leukocyte,80.83,40,95.18
CELL_36128,Fibroblast,31.36,47,95.4
CELL_67362,Epithelial,14.06,29,54.07
CELL_55805,Leukocyte,13.94,21,84.68
CELL_22876,Erythrocyte,21.58,15,88.35
CELL_15508,Neuron,71.5,24,90.41
CELL_49383,Leukocyte,15.27,43,56.54
CELL_22293,Epithelial,27.42,12,55.87
CELL_62698,Leukocyte,75.61,21,96.54
CELL_68555,Erythrocyte,61.82,21,95.58
CELL_30456,Stem Cell,39.71,46,73.37
CELL_71448,Fibroblast,46.07,36,70.58
CELL_90945,Stem Cell,62.35,41,52.22
CELL_16865,Myocyte,8.2,48,70.68
CELL_82580,Fibroblast,51.91,11,89.09
CELL_61051,Erythrocyte,65.69,35,86.92
CELL_86635,Fibroblast,65.23,43,99.51
CELL_17691,Myocyte,38.01,24,63.81
CELL_73513,Erythrocyte,23.26,12,98.81
CELL_79293,Fibroblast,104.18,18,82.35
CELL_95516,Leukocyte,41.7,8,96.43
CELL_79838,Myocyte,90.38,26,99.34
CELL_45433,Neuron,65.62,40,60.1
CELL_62142,Erythrocyte,91.82,23,63.64
CELL_80267,Epithelial,89.69,48,84.46
CELL_89086,Leukocyte,115.04,6,59.95
CELL_82116,Leukocyte,68.9,30,62.79
CELL_94792,Stem Cell,36.98,37,87.26
CELL_81657,Fibroblast,117.5,9,63.19
CELL_37627,Epithelial,34.23,49,87.34
CELL_66667,Erythrocyte,33.6,22,74.08
CELL_17864,Erythrocyte,86.75,42,52.72
CELL_91598,Erythrocyte,106.45,50,70.38
CELL_88924,Erythrocyte,108.42,37,60.87
CELL_77565,Myocyte,114.66,26,86.84
CELL_57479,Leukocyte,18.13,24,74.95
CELL_51030,Neuron,53.73,8,61.46
CELL_87172,Leukocyte,119.11,45,51.44
CELL_27379,Epithelial,104.85,48,89.67
CELL_78307,Epithelial,49.6,37,56.28
CELL_91800,Neuron,114.38,32,93.15
CELL_23896,Leukocyte,34.69,30,61.66
CELL_17543,Leukocyte,68.92,49,89.19
CELL_37598,Fibroblast,67.58,16,74.6
CELL_56128,Fibroblast,33.12,34,95.91
CELL_20390,Leukocyte,46.32,16,98.61
CELL_83524,Leukocyte,72.6,13,82.43
CELL_97161,Fibroblast,84.29,12,73.61
CELL_79007,Myocyte,88.64,41,73.08
CELL_92918,Myocyte,110.14,14,90.88
CELL_99416,Myocyte,39.62,17,55.98
CELL_38830,Neuron,18.94,20,76.22
CELL_44522,Fibroblast,16.5,28,69.25
CELL_97835,Myocyte,44.07,42,93.67
CELL_79414,Erythrocyte,105.9,22,69.43
CELL_96325,Neuron,54.72,34,52.62
CELL_44526,Fibroblast,30.24,34,86.61
CELL_43994,Neuron,72.19,32,82.36
CELL_13177,Fibroblast,57.7,15,81.72
CELL_33343,Leukocyte,98.09,34,54.81
CELL_14637,Leukocyte,103.29,28,55.28
CELL_37208,Stem Cell,22.62,11,82.49
CELL_57281,Leukocyte,30.86,32,91.49
CELL_60739,Epithelial,7.26,34,50.54
CELL_50728,Erythrocyte,113.86,9,68.49
CELL_48292,Epithelial,103.53,21,67.93
CELL_75040,Leukocyte,91.83,27,97.67
CELL_91347,Leukocyte,88.48,10,59.68
CELL_65033,Erythrocyte,116.09,34,92.76
CELL_80448,Myocyte,70.54,5,86.64
CELL_66798,Fibroblast,95.11,38,74.77
CELL_10167,Myocyte,100.13,8,74.42
CELL_12336,Myocyte,73.2,15,70.4
CELL_85951,Myocyte,89.83,10,52.85
CELL_29048,Epithelial,61.69,10,93.62
CELL_40176,Leukocyte,95.73,43,92.19
CELL_99312,Leukocyte,37.3,49,95.01
CELL_59198,Neuron,86.33,48,75.88
CELL_13473,Epithelial,76.89,36,54.39
CELL_81806,Leukocyte,48.92,30,55.92
CELL_47418,Neuron,39.53,13,63.77
CELL_87317,Myocyte,10.15,48,69.29
CELL_22637,Fibroblast,44.96,38,77.65
CELL_48717,Leukocyte,28.99,44,74.82
CELL_18746,Leukocyte,50.75,43,93.28
CELL_74549,Epithelial,33.44,40,94.19
CELL_20914,Neuron,36.5,46,90.35
CELL_64515,Leukocyte,14.91,47,55.95
CELL_79251,Stem Cell,91.76,23,83.8
CELL_79400,Myocyte,92.4,31,94.7
CELL_10964,Fibroblast,42.36,6,51.35
CELL_70774,Erythrocyte,84.77,18,54.69
CELL_39048,Neuron,41.51,7,83.78
CELL_85110,Leukocyte,24.56,48,60.08
CELL_41829,Myocyte,37.56,39,99.51
CELL_62286,Erythrocyte,60.29,27,86.42
CELL_45288,Neuron,48.32,12,69.01
CELL_12286,Stem Cell,5.86,30,67.53
CELL_27322,Fibroblast,27.42,7,90.92
CELL_41531,Epithelial,61.33,45,56.25
CELL_28100,Myocyte,50.03,49,78.45
CELL_79830,Myocyte,99.27,29,82.55
CELL_46383,Erythrocyte,110.43,44,79.67
CELL_62969,Epithelial,37.92,22,89.79
CELL_11035,Fibroblast,119.56,12,53.37
CELL_30031,Stem Cell,110.02,26,81.26
CELL_98864,Fibroblast,11.52,5,80.87
CELL_44489,Stem Cell,36.97,46,53.17
CELL_96335,Stem Cell,117.61,29,92.03
CELL_27708,Leukocyte,56.08,43,90.9
CELL_33660,Neuron,58.84,7,54.7
CELL_18485,Leukocyte,49.97,13,50.62
CELL_10429,Stem Cell,92.45,14,58.62
CELL_96518,Fibroblast,91.97,23,85.6
CELL_78912,Fibroblast,99.65,18,89.76
CELL_87753,Myocyte,24.99,39,77.8
CELL_78547,Neuron,108.3,15,79.53
CELL_57260,Fibroblast,12.2,44,95.62
CELL_39429,Leukocyte,71.27,38,92.83
CELL_78370,Fibroblast,54.7,38,52.46
CELL_58556,Fibroblast,104.28,5,90.09
CELL_11643,Leukocyte,111.54,26,74.89
CELL_36697,Leukocyte,77.38,5,80.81
CELL_23748,Myocyte,98.89,21,93.31
CELL_69603,Leukocyte,21.57,49,94.23
CELL_76684,Stem Cell,70.95,44,87.55
CELL_56920,Fibroblast,29.42,41,74.17
CELL_10766,Leukocyte,65.89,10,99.13
CELL_81997,Epithelial,103.35,41,83.09
CELL_85813,Erythrocyte,56.53,39,67.19
