cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_76636,Fibroblast,94.41,46,53.33
CELL_37447,Myocyte,106.19,35,92.65
CELL_68965,Erythrocyte,59.56,12,69.34
CELL_43154,Fibroblast,96.58,39,61.36
CELL_88666,Stem Cell,70.73,31,66.41
CELL_86434,Myocyte,76.22,25,85.79
CELL_52543,Leukocyte,83.53,30,73.23
CELL_50727,Epithelial,10.06,8,60.36
CELL_89709,Epithelial,60.74,37,85.41
CELL_99391,Epithelial,57.62,24,87.8
CELL_62474,Fibroblast,62.58,39,70.19
CELL_16048,Neuron,27.06,33,94.37
CELL_87393,Myocyte,93.28,46,86.56
CELL_61605,Stem Cell,37.94,28,58.35
CELL_92200,Stem Cell,68.65,32,92.89
CELL_15595,Epithelial,8.89,24,82.89
CELL_75517,Erythrocyte,49.89,10,96.16
CELL_60381,Stem Cell,12.82,33,90.37
CELL_66181,Myocyte,80.28,33,80.7
CELL_57012,Stem Cell,20.03,48,57.49
CELL_61646,Epithelial,107.54,38,58.52
CELL_37151,Leukocyte,21.45,45,85.5
CELL_50392,Stem Cell,55.14,38,61.67
CELL_78758,Neuron,110.16,36,82.54
CELL_26724,Neuron,105.29,10,92.68
CELL_44073,Myocyte,40.2,37,92.78
CELL_40896,Fibroblast,106.15,45,93.48
CELL_58477,Neuron,105.22,33,66.67
CELL_83421,Myocyte,31.58,37,60.96
CELL_46904,Fibroblast,52.44,23,68.18
CELL_51336,Leukocyte,64.08,18,71.15
CELL_22188,Stem Cell,108.05,8,67.33
CELL_27469,Stem Cell,43.81,7,66.37
CELL_65527,Leukocyte,36.36,44,90.13
CELL_22562,Neuron,24.28,15,58.83
CELL_44060,Fibroblast,118.3,8,62.05
CELL_39144,Myocyte,87.66,24,85.58
CELL_70079,Myocyte,40.29,11,60.74
CELL_71389,Fibroblast,111.81,48,59.94
CELL_51461,Fibroblast,84.7,46,62.15
CELL_93846,Neuron,98.3,33,79.3
CELL_16412,Stem Cell,63.93,27,98.44
CELL_66901,Stem Cell,27.45,40,73.93
CELL_11755,Leukocyte,91.92,49,90.06
CELL_99781,Stem Cell,51.28,24,53.77
CELL_78898,Erythrocyte,81.56,45,54.2
CELL_23003,Neuron,96.9,14,65.65
CELL_40629,Myocyte,23.42,16,78.39
CELL_89029,Fibroblast,113.08,9,52.67
CELL_64298,Erythrocyte,59.78,39,97.84
CELL_50113,Neuron,18.17,24,78.08
CELL_77532,Stem Cell,48.61,5,98.71
CELL_38850,Fibroblast,54.59,41,83.07
CELL_98508,Epithelial,111.06,35,89.42
CELL_22277,Erythrocyte,110.69,28,84.22
CELL_80116,Myocyte,93.78,9,85.0
CELL_11143,Neuron,88.95,37,76.1
CELL_58217,Neuron,5.76,30,62.54
CELL_21084,Fibroblast,66.33,39,87.53
CELL_90116,Stem Cell,83.43,29,54.05
CELL_83651,Stem Cell,111.92,9,53.91
CELL_28971,Leukocyte,108.2,11,54.42
CELL_13683,Neuron,35.21,34,93.61
CELL_49768,Fibroblast,109.16,38,73.85
CELL_11503,Myocyte,67.79,30,78.04
CELL_88427,Neuron,63.95,17,95.95
CELL_43541,Epithelial,118.81,41,83.99
CELL_57930,Stem Cell,53.56,9,91.92
CELL_41934,Myocyte,20.05,16,92.24
CELL_90963,Stem Cell,54.54,44,53.8
CELL_11731,Fibroblast,65.97,30,73.53
CELL_32173,Erythrocyte,14.14,33,86.42
CELL_57329,Myocyte,14.41,23,63.95
CELL_60870,Myocyte,65.68,43,61.36
CELL_68030,Fibroblast,53.45,32,67.29
CELL_75162,Fibroblast,51.33,13,66.15
CELL_93593,Epithelial,78.54,49,77.54
CELL_56999,Neuron,53.13,31,69.94
CELL_76001,Erythrocyte,40.04,48,63.77
CELL_19607,Fibroblast,25.97,33,84.85
CELL_82974,Fibroblast,117.6,9,72.25
CELL_22854,Myocyte,36.13,37,50.7
CELL_78529,Erythrocyte,100.52,7,78.41
CELL_72995,Erythrocyte,101.85,40,97.1
CELL_42053,Leukocyte,117.13,5,95.02
CELL_62840,Myocyte,52.34,25,69.07
CELL_50436,Epithelial,108.5,38,57.76
CELL_99169,Myocyte,68.64,11,59.5
CELL_21327,Myocyte,92.29,39,62.98
CELL_40936,Stem Cell,30.76,26,88.3
CELL_98774,Erythrocyte,71.44,41,94.1
CELL_92230,Leukocyte,55.07,35,57.92
CELL_99637,Fibroblast,87.52,23,54.85
CELL_55919,Myocyte,10.3,18,88.96
CELL_32020,Leukocyte,111.17,42,97.15
CELL_33148,Myocyte,116.48,23,51.5
CELL_86151,Neuron,113.88,30,59.64
CELL_27754,Neuron,90.05,31,74.26
CELL_67616,Leukocyte,94.91,28,63.65
CELL_14465,Myocyte,94.29,25,62.95
CELL_82964,Epithelial,50.39,46,59.08
CELL_29984,Epithelial,32.19,22,87.97
CELL_29225,Myocyte,91.71,16,50.96
CELL_51460,Stem Cell,93.93,31,71.84
CELL_13929,Neuron,93.4,46,69.47
CELL_65982,Neuron,6.43,40,65.79
CELL_95234,Erythrocyte,52.22,48,78.93
CELL_21043,Erythrocyte,102.43,28,76.01
CELL_98125,Myocyte,20.06,15,76.71
CELL_10178,Leukocyte,89.31,19,70.65
CELL_22955,Myocyte,64.4,24,73.05
CELL_20242,Epithelial,108.89,40,71.91
CELL_46827,Leukocyte,40.82,43,60.91
CELL_13404,Fibroblast,29.78,18,68.66
CELL_87791,Neuron,108.87,29,84.74
